numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07583;20190803073500;3200.000000;40;3.000000;280.650000;265.790000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.050000;mq;285.150000;0.670000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190803071000;1570.000000;0;0.000000;284.650000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;284.150000;mq;294.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20190803060000;1850.000000;40;20.000000;284.450000;278.970000;69;0;0;0;1;1;80;2;0;0;0.000000;mq;283.750000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20190803051500;1554.000000;0;0.000000;284.150000;281.020000;81;0;6;0;2;2;800;2;0;0;1.000000;mq;280.150000;mq;296.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20190803080000;1860.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;281.150000;mq;292.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20190803063000;1270.000000;0;0.000000;282.450000;279.000000;79;0;0;0;0;0;mq;0;0;0;0.000000;mq;282.350000;mq;300.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190803053000;1707.000000;0;0.000000;278.950000;277.750000;92;0;6;0;1;1;1250;2;0;0;0.100000;mq;278.750000;mq;293.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190803120000;1738.000000;270;7.000000;295.650000;276.740000;29;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190804063000;1327.000000;0;0.000000;290.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;7;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20190804070000;1554.000000;0;0.000000;287.150000;284.130000;82;0;0;0;1;1;1250;2;0;0;0.000000;mq;280.650000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20190804080000;1860.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;282.150000;mq;293.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190804120000;1738.000000;270;2.000000;297.450000;276.180000;25;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20190805080000;3200.000000;220;7.000000;280.650000;274.060000;63;0;0;0;6;0;8000;0;0;9;0.000000;mq;278.650000;mq;288.650000;0.700000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190805120000;1738.000000;0;0.000000;297.150000;280.340000;34;0;0;0;6;6;2250;2;3;0;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190805061500;1738.000000;270;7.000000;286.850000;278.230000;56;0;0;0;6;6;2250;5;0;0;0.000000;mq;282.650000;mq;298.550000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20190805114000;1970.000000;0;0.000000;291.150000;280.580000;50;0;0;0;6;6;800;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190806071000;1570.000000;0;0.000000;286.650000;mq;mq;0;9;6;6;6;1250;0;3;0;7.000000;mq;284.650000;mq;298.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20190806080000;1554.000000;0;0.000000;288.150000;280.930000;62;0;6;0;1;1;1250;2;0;0;0.300000;mq;281.650000;mq;297.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190806055800;1107.000000;0;0.000000;286.550000;285.110000;91;0;6;0;1;1;2250;0;3;0;0.200000;mq;286.050000;mq;300.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190807071000;1570.000000;360;5.000000;288.650000;mq;mq;61;9;6;8;8;30;6;/;/;0.600000;mq;287.850000;mq;297.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190807055700;1107.000000;180;2.000000;288.750000;288.440000;98;45;0;0;9;9;mq;/;/;/;0.000000;285.950000;mq;299.550000;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20190807053500;1665.000000;270;1.000000;286.850000;277.710000;54;0;0;0;8;3;1750;5;0;7;0.100000;mq;286.550000;mq;298.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190808073000;1570.000000;0;0.000000;286.150000;mq;mq;0;9;6;0;0;mq;0;0;0;5.700000;mq;284.650000;mq;292.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190809055700;1107.000000;0;0.000000;292.250000;284.810000;62;0;0;0;1;1;1750;0;3;0;0.000000;mq;288.850000;mq;304.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190809073000;1570.000000;0;0.000000;290.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;286.150000;mq;296.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190810080000;1107.000000;0;0.000000;286.650000;286.340000;98;45;9;6;9;9;mq;/;/;/;0.200000;mq;286.650000;mq;307.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190810060000;1707.000000;60;1.000000;286.450000;284.850000;90;0;0;0;4;4;1250;2;3;0;0.000000;mq;283.550000;mq;300.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190810071500;1570.000000;0;0.000000;289.650000;mq;mq;0;0;0;6;3;250;2;3;0;mq;mq;289.150000;mq;301.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20190810054000;1850.000000;40;2.000000;287.550000;281.720000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.750000;mq;296.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20190810050700;1908.000000;220;1.000000;283.250000;280.670000;84;0;0;0;3;1;1250;2;0;2;0.000000;mq;281.750000;mq;299.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190811063500;1107.000000;0;0.000000;287.650000;286.200000;91;0;6;0;7;5;80;5;3;/;0.400000;mq;285.650000;mq;292.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20190811054000;1850.000000;40;2.000000;286.650000;281.290000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.350000;mq;296.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190811060000;1707.000000;40;1.000000;282.350000;281.120000;92;0;0;0;0;0;mq;0;0;0;0.000000;mq;282.250000;mq;296.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190812070000;1570.000000;360;5.000000;285.150000;mq;mq;45;9;6;9;9;mq;/;/;/;1.700000;285.150000;mq;300.150000;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190812063000;1327.000000;0;0.000000;281.150000;mq;mq;63;6;4;9;9;mq;/;/;/;10.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20190812055500;1665.000000;90;1.000000;286.550000;278.950000;60;0;0;0;8;2;1750;5;3;7;0.000000;mq;285.350000;mq;298.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190812060000;1107.000000;0;0.000000;285.150000;285.150000;100;45;6;0;9;9;mq;/;/;/;5.900000;mq;284.650000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20190812080000;1908.000000;0;0.000000;281.550000;277.570000;76;0;0;0;3;3;800;2;3;/;0.000000;mq;281.150000;mq;298.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20190812053000;1000.000000;0;0.000000;285.250000;284.940000;98;61;6;4;9;9;mq;/;/;/;7.100000;mq;285.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190813072000;1570.000000;0;0.000000;282.150000;mq;mq;0;6;0;6;2;1250;0;3;2;1.000000;mq;279.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190813130000;1738.000000;270;7.000000;288.450000;280.980000;61;0;0;0;3;2;800;2;0;7;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190814072000;1570.000000;0;0.000000;283.150000;mq;mq;0;0;0;4;0;8000;0;0;2;mq;mq;279.650000;mq;290.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190815071500;1570.000000;0;0.000000;285.150000;mq;mq;0;0;0;6;6;3500;0;3;2;0.000000;mq;282.650000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190815063000;1327.000000;0;0.000000;288.150000;mq;mq;45;4;4;9;9;mq;/;/;/;0.100000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20190815053000;1850.000000;40;2.000000;282.250000;273.430000;54;0;0;0;3;2;3500;0;1;2;0.000000;mq;282.050000;mq;293.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190815060500;1107.000000;0;0.000000;285.750000;284.150000;90;0;6;0;7;7;800;0;3;/;0.100000;mq;280.650000;mq;297.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190816070000;1570.000000;0;0.000000;281.650000;mq;mq;0;0;0;2;1;3500;0;3;2;0.000000;mq;280.650000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20190816053000;1850.000000;40;2.000000;282.950000;269.650000;39;0;0;0;0;0;mq;0;0;0;0.000000;mq;282.250000;mq;293.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20190816070000;1270.000000;0;0.000000;281.650000;278.220000;79;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.750000;mq;299.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20190816060000;1000.000000;0;0.000000;282.050000;281.290000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;281.850000;mq;289.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190816120000;1738.000000;270;2.000000;293.350000;278.590000;38;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190817071000;1570.000000;0;0.000000;287.150000;mq;mq;0;0;0;6;0;8000;0;0;2;0.000000;mq;281.650000;mq;293.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190817060500;1107.000000;0;0.000000;286.750000;282.410000;75;0;0;0;1;0;8000;0;0;2;0.000000;mq;282.350000;mq;300.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190817060000;1707.000000;90;1.000000;279.450000;276.260000;80;0;0;0;4;4;1250;0;3;9;0.000000;mq;278.850000;mq;295.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20190818061000;1738.000000;0;0.000000;287.650000;270.280000;30;0;0;0;2;2;2250;0;3;0;0.000000;mq;284.150000;mq;297.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190818071000;1570.000000;0;0.000000;289.650000;mq;mq;0;0;0;3;3;3500;0;3;0;0.000000;mq;286.650000;mq;298.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190818063000;1327.000000;180;4.000000;292.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190818060000;1707.000000;90;1.000000;280.650000;277.600000;81;0;0;0;0;0;mq;0;0;0;0.000000;mq;279.450000;mq;298.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190818060500;1107.000000;0;0.000000;292.650000;283.100000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.350000;mq;301.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190819071000;1570.000000;0;0.000000;286.950000;mq;mq;0;9;6;7;6;150;6;3;/;2.000000;mq;286.150000;mq;300.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;5;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20190819055700;1107.000000;0;0.000000;284.650000;284.650000;100;60;9;6;9;9;mq;/;/;/;3.200000;mq;284.650000;mq;302.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20190819080000;790.000000;0;0.000000;288.550000;mq;mq;0;9;6;8;2;800;6;3;/;32.500000;mq;288.150000;mq;302.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190820071500;1570.000000;0;0.000000;286.150000;mq;mq;45;9;6;9;9;mq;/;/;/;4.000000;mq;286.150000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190820063000;1327.000000;0;0.000000;282.150000;mq;mq;45;6;4;9;9;mq;/;/;/;12.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20190820080000;790.000000;0;0.000000;287.950000;mq;mq;63;9;6;8;6;mq;6;3;/;33.600000;mq;287.650000;mq;294.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20190820114500;1970.000000;0;0.000000;284.850000;282.760000;87;0;6;6;8;5;250;5;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;7;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20190821054500;1000.000000;0;0.000000;281.950000;281.650000;98;0;6;0;4;3;3500;0;3;2;21.100000;mq;281.850000;mq;291.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20190821053000;1707.000000;0;0.000000;279.550000;278.660000;94;0;6;6;0;0;mq;0;0;0;8.200000;mq;278.650000;mq;286.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20190821054500;1970.000000;0;0.000000;279.450000;278.560000;94;0;6;0;2;0;8000;0;0;2;9.400000;mq;278.650000;mq;285.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20190821114500;1970.000000;0;0.000000;289.150000;281.390000;60;0;0;0;5;1;800;2;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20190822063000;1327.000000;0;0.000000;283.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20190822055500;1970.000000;0;0.000000;283.650000;279.790000;77;0;0;0;5;0;8000;0;0;2;0.000000;mq;279.450000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;7;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20190822071000;1570.000000;0;0.000000;287.150000;mq;mq;0;0;0;8;8;3500;0;2;/;0.000000;mq;282.650000;mq;290.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20190822054500;1000.000000;0;0.000000;283.350000;282.740000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;281.950000;mq;294.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20190822052000;1707.000000;0;0.000000;mq;mq;90;0;6;0;3;0;8000;0;0;2;0.100000;mq;279.550000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20190822060000;1707.000000;40;1.000000;281.250000;280.340000;94;0;6;0;4;2;450;6;3;2;0.300000;mq;277.750000;mq;296.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
