numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20060801070000;790.000000;0;0.000000;288.650000;mq;mq;63;9;6;7;7;2250;0;7;/;6.000000;288.150000;mq;298.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20060801070000;1160.000000;0;0.000000;287.350000;mq;mq;0;9;6;8;8;450;5;/;/;4.300000;287.250000;mq;295.850000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20060801070000;1020.000000;0;0.000000;286.950000;mq;mq;44;9;6;7;6;450;6;3;0;11.600000;284.350000;mq;298.450000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20060801070000;970.000000;0;0.000000;290.150000;mq;mq;0;9;6;8;8;450;5;/;/;1.000000;288.150000;mq;298.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20060801070000;1850.000000;180;1.000000;284.050000;283.900000;99;0;9;6;7;3;450;5;7;/;2.000000;mq;282.650000;mq;293.650000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20060801070000;1738.000000;0;0.000000;285.750000;mq;mq;44;6;4;6;6;150;0;3;0;1.700000;mq;mq;292.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20060801070000;1570.000000;0;0.000000;286.150000;mq;mq;45;9;6;9;9;mq;/;/;/;1.600000;286.150000;mq;298.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20060801070000;1270.000000;0;0.000000;289.050000;288.090000;94;0;9;6;8;8;450;6;/;/;2.200000;mq;288.650000;mq;297.150000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20060801070000;1810.000000;0;0.000000;285.150000;mq;mq;0;6;0;0;0;mq;0;0;0;1.500000;284.650000;mq;297.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20060801070000;1310.000000;0;0.000000;287.450000;284.960000;85;0;9;6;4;2;2250;2;3;0;0.200000;mq;285.350000;mq;301.950000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
