numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07939;20140901060000;1860.000000;360;2.000000;281.150000;269.010000;42;0;0;0;1;1;450;5;0;0;0.000000;mq;279.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20140901063000;1270.000000;0;14.000000;286.650000;268.010000;27;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.550000;mq;297.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140901073000;970.000000;40;5.000000;283.150000;mq;mq;0;0;0;2;2;800;5;0;0;0.000000;mq;282.150000;mq;292.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20140901071000;1570.000000;360;7.000000;282.150000;mq;mq;0;4;0;0;0;mq;0;0;0;0.000000;mq;280.650000;mq;290.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140901063000;2880.000000;30;5.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140901070000;1380.000000;0;0.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140901070000;1600.000000;180;15.000000;289.150000;281.880000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.150000;mq;292.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140901110000;970.000000;40;5.000000;286.150000;mq;mq;0;0;0;3;3;1250;5;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20140901120000;1281.000000;270;7.000000;288.750000;276.860000;45;0;0;0;5;2;800;5;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140901104000;1665.000000;270;4.000000;289.550000;271.470000;29;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140901113000;1327.000000;40;2.000000;287.150000;285.870000;92;0;4;0;7;6;250;5;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140901115000;1270.000000;360;2.000000;288.950000;279.120000;52;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140901093500;790.000000;360;7.000000;288.150000;mq;mq;0;0;0;4;4;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20140901082000;1160.000000;0;0.000000;284.750000;281.780000;82;0;6;0;2;2;800;2;0;0;4.000000;mq;284.750000;mq;291.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20140902071000;1570.000000;0;0.000000;279.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.650000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20140902064000;1080.000000;360;7.000000;281.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.200000;279.150000;mq;290.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20140902071500;1160.000000;0;0.000000;279.450000;278.560000;94;0;0;0;1;1;450;2;0;0;0.000000;mq;279.450000;mq;289.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20140902054500;1018.000000;0;0.000000;277.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.150000;mq;288.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20140902060000;1270.000000;0;0.000000;278.650000;273.610000;70;0;0;0;0;0;mq;0;0;0;0.100000;mq;277.150000;mq;287.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140902051000;790.000000;0;0.000000;277.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.200000;277.450000;mq;290.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20140902053000;1850.000000;130;1.000000;274.550000;273.840000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;284.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20140902060000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140902050500;1270.000000;0;0.000000;281.150000;279.280000;88;0;0;0;8;8;450;6;/;/;0.000000;mq;279.050000;mq;289.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140902060000;2880.000000;mq;mq;mq;mq;mq;0;0;0;1;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20140902053000;1388.000000;0;0.000000;283.950000;280.460000;79;0;0;0;2;0;8000;0;0;2;0.000000;mq;283.550000;mq;294.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140902060000;1380.000000;mq;mq;mq;mq;mq;0;0;0;1;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20140902053000;1780.000000;0;0.000000;275.350000;274.780000;96;0;4;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;284.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20140902060000;1281.000000;0;0.000000;275.950000;273.520000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.750000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140902060000;1665.000000;90;4.000000;280.250000;266.880000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.250000;mq;292.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20140902050000;1270.000000;0;0.000000;277.450000;271.660000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.450000;mq;296.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20140902055400;1115.000000;0;0.000000;283.650000;280.350000;80;0;0;0;2;0;8000;0;0;2;0.000000;mq;283.650000;mq;297.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140902061500;1327.000000;40;2.000000;286.150000;284.550000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;285.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20140902060000;1860.000000;0;0.000000;275.150000;269.460000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140902073000;970.000000;40;3.000000;283.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.150000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140902060000;636.000000;0;0.000000;282.650000;282.650000;100;45;4;0;9;9;mq;/;/;/;0.200000;mq;282.650000;mq;299.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20140902055000;680.000000;0;0.000000;282.350000;281.440000;94;0;0;0;2;0;mq;0;0;2;0.000000;mq;282.350000;mq;298.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20140902051000;1000.000000;0;0.000000;284.950000;282.340000;84;0;0;0;2;0;8000;0;0;2;0.000000;mq;283.650000;mq;296.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07975;20140902060000;1420.000000;0;0.000000;281.850000;278.590000;80;0;0;0;1;0;8000;0;0;2;0.000000;mq;281.650000;mq;294.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20140902054500;733.000000;0;0.000000;281.650000;281.050000;96;0;0;0;2;0;mq;0;0;2;0.000000;mq;281.150000;mq;298.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140902094000;790.000000;360;5.000000;288.150000;mq;mq;0;0;0;1;1;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140902070000;1600.000000;240;10.000000;290.150000;280.780000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;284.150000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140902115500;1270.000000;0;0.000000;288.750000;279.480000;54;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20140902075900;1850.000000;0;0.000000;283.650000;276.450000;61;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.550000;mq;292.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20140902120000;1281.000000;0;0.000000;289.250000;277.320000;45;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140902103500;1665.000000;270;2.000000;281.450000;263.530000;27;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140903063000;1327.000000;0;0.000000;287.150000;276.890000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;285.150000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140903070000;970.000000;40;3.000000;283.150000;mq;mq;0;0;0;2;2;450;5;0;0;0.000000;mq;280.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20140903065500;1848.000000;90;2.000000;281.950000;275.520000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140903070000;2880.000000;mq;mq;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20140903053000;1388.000000;0;0.000000;285.750000;280.630000;71;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.950000;mq;295.350000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140903070000;1380.000000;mq;mq;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20140903055600;1115.000000;0;0.000000;283.350000;280.420000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.350000;mq;297.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20140903060000;1270.000000;0;0.000000;279.150000;276.310000;82;0;0;0;0;0;mq;0;0;0;0.200000;mq;278.650000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20140903074000;1570.000000;0;0.000000;282.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;288.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20140903060000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140903060000;636.000000;0;0.000000;280.950000;280.950000;100;45;0;0;9;9;mq;/;/;/;0.000000;mq;280.850000;mq;299.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20140903052000;1780.000000;0;0.000000;276.850000;276.270000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;286.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20140903050700;1908.000000;0;0.000000;275.150000;272.570000;83;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.050000;mq;294.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20140903055000;680.000000;0;0.000000;281.550000;280.640000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;281.550000;mq;299.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20140903053500;1000.000000;0;0.000000;285.150000;282.350000;83;0;0;0;0;0;mq;0;0;0;0.000000;mq;284.850000;mq;297.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07975;20140903060500;1420.000000;0;0.000000;282.450000;281.380000;93;0;0;0;0;0;mq;0;0;0;0.000000;mq;282.450000;mq;295.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20140903070000;1080.000000;360;2.000000;280.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.100000;278.150000;mq;291.350000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140903050000;790.000000;0;0.000000;278.350000;mq;mq;0;0;0;0;0;mq;0;0;0;0.200000;278.150000;mq;291.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20140903060000;1707.000000;0;0.000000;275.550000;274.830000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.550000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20140903063000;1860.000000;0;0.000000;274.650000;274.080000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140903064000;1600.000000;0;0.000000;287.150000;278.510000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.150000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140903113000;1327.000000;0;0.000000;293.150000;290.370000;84;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140903094500;790.000000;360;5.000000;288.650000;mq;mq;0;0;0;2;2;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20140903120100;1908.000000;220;3.000000;292.050000;278.520000;41;0;0;0;5;5;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20140903070000;1850.000000;360;1.000000;281.750000;276.390000;69;0;0;0;1;1;800;2;0;0;0.000000;278.350000;mq;293.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140903104500;1665.000000;270;4.000000;289.250000;277.320000;45;0;0;0;2;1;1750;2;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
