numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07878;20140101074500;1600.000000;0;0.000000;272.350000;268.820000;77;0;7;0;4;2;2250;0;3;2;0.300000;mq;269.450000;mq;278.650000;0.240000;0.010000;-99;768.000000;3101.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;9;1;mq;2;mq;
07968;20140101080000;1600.000000;0;0.000000;274.350000;269.860000;72;0;0;0;6;0;8000;0;0;9;0.000000;mq;273.150000;mq;280.450000;0.460000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.400000;0.000000;mq;4;3;mq;2;mq;
07972;20140101080000;1740.000000;0;0.000000;272.250000;268.380000;75;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.950000;mq;282.150000;0.860000;0.000000;-99;768.000000;3100.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;0.840000;0.000000;mq;3;3;mq;mq;mq;
07908;20140101070000;1970.000000;220;5.000000;271.650000;267.970000;76;70;7;4;8;8;800;0;7;/;0.200000;mq;270.950000;mq;273.250000;0.590000;0.030000;-99;768.000000;3103.000000;mq;268.150000;mq;0;0;mq;mq;mq;mq;mq;3;220;10.000000;mq;mq;mq;1;4;mq;mq;mq;
07960;20140101080000;1590.000000;0;0.000000;275.150000;270.250000;70;0;0;0;4;0;8000;0;0;2;0.000000;mq;271.150000;mq;280.850000;0.460000;0.000000;-99;768.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;2;mq;mq;mq;
07962;20140101074500;680.000000;0;0.000000;271.350000;270.220000;92;0;0;0;2;0;mq;0;0;2;0.000000;mq;271.350000;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20140101063000;1270.000000;0;0.000000;273.050000;mq;mq;0;7;0;8;8;250;0;3;/;3.100000;mq;mq;mq;mq;0.700000;0.030000;-99;768.000000;3103.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07887;20140101074500;1500.000000;270;2.000000;274.350000;272.740000;89;0;7;0;8;3;450;5;3;/;2.500000;mq;mq;mq;276.850000;0.650000;0.040000;-99;768.000000;3104.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;0.950000;0.050000;mq;1;2;mq;1;130.000000;
07489;20140101083000;970.000000;0;0.000000;276.150000;mq;mq;0;6;0;5;5;2250;0;3;2;3.500000;mq;273.150000;mq;279.150000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07580;20140101071500;1260.000000;180;2.000000;274.050000;270.990000;80;0;0;0;0;0;mq;0;0;0;1.000000;mq;273.050000;mq;274.650000;0.260000;0.010000;-99;768.000000;3101.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;1;80.000000;
07720;20140101083000;2880.000000;mq;mq;mq;mq;mq;0;0;0;2;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140101080000;636.000000;0;0.000000;269.750000;269.480000;98;0;0;0;2;0;8000;0;0;2;0.000000;mq;268.950000;mq;281.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;20140101081500;1840.000000;270;8.000000;273.350000;270.970000;84;0;6;0;1;1;450;2;0;2;0.100000;mq;271.250000;mq;277.550000;0.700000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;4;mq;mq;mq;mq;2;270;15.000000;1.120000;0.000000;mq;7;6;mq;2;mq;
07959;20140101082000;1860.000000;0;0.000000;271.150000;258.050000;36;0;0;0;2;0;8000;0;0;2;0.000000;mq;271.150000;mq;278.750000;0.950000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;160.000000;
07976;20140101073000;1530.000000;270;2.000000;272.150000;268.800000;78;0;0;0;4;0;8000;0;0;2;0.000000;mq;271.150000;mq;280.150000;0.170000;0.000000;-99;768.000000;3100.000000;mq;267.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07982;20140101082000;1700.000000;220;2.000000;274.150000;268.100000;64;0;0;0;2;0;8000;0;0;7;0.000000;mq;269.150000;mq;281.150000;0.800000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07928;20140101082000;1550.000000;220;2.000000;273.150000;272.010000;92;0;7;0;8;8;250;5;/;/;6.000000;mq;270.750000;mq;280.050000;0.600000;0.050000;-99;768.000000;3105.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;3;220;4.000000;mq;mq;mq;1;9;mq;0;150.000000;
07952;20140101081500;1840.000000;270;5.000000;273.950000;mq;mq;0;6;0;2;0;8000;0;0;7;0.100000;mq;mq;mq;mq;0.880000;0.000000;-99;768.000000;3100.000000;mq;267.950000;mq;0;0;0;mq;mq;mq;mq;2;220;10.000000;mq;mq;mq;7;3;mq;2;mq;
07953;20140101084500;1800.000000;220;2.000000;271.150000;262.840000;53;0;6;0;1;0;8000;0;0;2;0.100000;mq;265.950000;mq;278.050000;1.010000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;4;mq;mq;mq;mq;2;220;10.000000;mq;0.000000;mq;7;3;mq;2;mq;
07582;20140101082000;1350.000000;0;0.000000;272.550000;270.180000;84;0;7;0;7;2;1750;0;3;9;2.000000;mq;268.150000;mq;272.850000;0.330000;0.030000;-99;768.000000;3103.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;1;120.000000;
07590;20140101065000;1270.000000;0;0.000000;272.550000;267.940000;71;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.750000;mq;277.750000;0.100000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07595;20140101083300;1915.000000;0;0.000000;272.650000;269.460000;79;0;0;0;5;0;8000;0;0;2;0.000000;mq;269.450000;mq;274.350000;0.830000;0.000000;-99;768.000000;3100.000000;mq;266.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;3;mq;1;120.000000;
07599;20140101071500;1240.000000;130;2.000000;270.350000;264.880000;66;0;0;0;1;0;8000;0;0;9;0.000000;mq;269.450000;mq;277.150000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;mq;mq;mq;
07746;20140101084500;1600.000000;0;0.000000;277.150000;269.630000;58;0;0;0;2;0;8000;0;0;2;0.000000;mq;269.150000;mq;283.150000;0.730000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20140101080000;1650.000000;90;1.000000;274.150000;271.090000;80;0;7;0;3;0;8000;0;0;2;0.500000;mq;263.150000;mq;276.350000;0.350000;0.020000;-99;768.000000;3102.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;1;mq;2;mq;
07919;20140101073500;2100.000000;0;0.000000;269.850000;266.230000;76;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.550000;mq;277.050000;0.690000;0.000000;-99;768.000000;3100.000000;mq;265.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;2;mq;
07921;20140101081700;1600.000000;180;3.000000;267.650000;261.110000;60;0;0;0;7;0;8000;0;0;7;0.000000;mq;266.650000;mq;271.650000;0.590000;0.000000;-99;768.000000;3100.000000;mq;266.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;0.000000;mq;2;2;mq;mq;mq;
07924;20140101075000;2070.000000;0;0.000000;268.650000;263.260000;66;0;0;0;2;2;800;5;3;2;0.000000;mq;267.150000;mq;272.150000;0.860000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;160.000000;
07926;20140101075500;2185.000000;0;0.000000;268.550000;263.350000;67;0;0;0;0;0;8000;0;0;2;0.000000;mq;267.650000;mq;275.150000;1.200000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;140.000000;
07931;20140101070000;1665.000000;360;2.000000;266.450000;263.260000;78;0;0;0;2;0;8000;0;0;2;0.000000;mq;264.750000;mq;276.550000;0.310000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07945;20140101070000;1270.000000;0;0.000000;266.150000;260.870000;66;0;0;0;1;0;8000;0;0;2;0.000000;mq;265.050000;mq;277.450000;0.180000;0.000000;-99;768.000000;3100.000000;mq;266.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07696;20140101083000;1850.000000;360;4.000000;268.250000;263.800000;71;0;0;0;1;0;mq;0;0;2;0.000000;mq;266.350000;mq;276.550000;0.850000;0.000000;-99;768.000000;3100.000000;mq;267.550000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07939;20140101071700;1860.000000;0;0.000000;267.350000;262.580000;69;0;0;0;2;1;1750;0;3;2;0.000000;mq;265.450000;mq;274.950000;1.020000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.320000;0.000000;mq;mq;mq;mq;mq;mq;
07941;20140101072400;1670.000000;0;0.000000;264.750000;256.640000;52;0;0;0;2;0;8000;0;0;2;0.000000;mq;263.750000;mq;272.350000;0.500000;0.000000;-99;768.000000;3100.000000;mq;265.350000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07942;20140101070000;1900.000000;0;0.000000;268.350000;263.350000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.550000;mq;269.950000;1.070000;0.000000;-99;768.000000;3100.000000;mq;262.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;3;4;mq;1;170.000000;
07961;20140101081500;1745.000000;270;2.000000;274.350000;263.140000;43;0;0;0;1;1;2250;0;0;7;0.000000;mq;270.050000;mq;279.850000;0.800000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07589;20140101081000;1570.000000;0;0.000000;272.150000;mq;mq;0;0;0;7;4;3500;0;7;2;0.000000;mq;269.150000;mq;278.150000;0.210000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;1;mq;1;mq;
07697;20140101080000;1554.000000;0;0.000000;266.150000;263.910000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.150000;mq;271.650000;0.600000;0.000000;-99;768.000000;3100.000000;mq;262.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07811;20140101081000;2350.000000;0;0.000000;270.150000;267.980000;85;0;7;0;1;0;8000;0;0;9;1.800000;mq;268.150000;mq;277.750000;0.570000;0.040000;-99;768.000000;3104.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;2;mq;
07881;20140101080000;2590.000000;0;0.000000;266.950000;263.240000;75;0;7;7;4;0;8000;0;0;2;mq;mq;mq;mq;mq;0.760000;0.010000;-99;768.000000;3101.000000;mq;267.550000;mq;0;0;1;mq;mq;mq;mq;2;180;10.000000;mq;0.010000;mq;1;1;mq;1;150.000000;
07882;20140101083000;1390.000000;0;0.000000;273.950000;269.480000;72;0;0;0;5;0;8000;0;0;2;0.000000;mq;271.050000;mq;275.550000;0.270000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;3;180;4.000000;0.400000;0.000000;mq;3;4;mq;1;160.000000;
07981;20140101085900;2100.000000;220;14.000000;271.650000;268.140000;77;0;0;0;2;0;8000;0;0;2;0.000000;mq;268.650000;mq;275.650000;1.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;4;mq;mq;mq;mq;3;220;14.000000;mq;mq;mq;3;3;mq;2;mq;
07858;20140101082000;1765.000000;0;0.000000;272.350000;271.210000;92;0;7;0;8;8;80;2;/;/;3.600000;mq;267.950000;mq;273.150000;0.980000;0.030000;-99;768.000000;3103.000000;mq;269.450000;mq;0;mq;0;mq;mq;mq;mq;3;270;3.000000;1.580000;mq;mq;9;3;mq;mq;mq;
07898;20140101082000;1080.000000;0;0.000000;273.650000;mq;mq;88;7;0;7;3;150;6;3;/;2.200000;mq;265.150000;mq;276.450000;0.240000;0.040000;-99;768.000000;3104.000000;mq;272.750000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;mq;
07964;20140101082200;2020.000000;220;7.000000;271.450000;267.070000;72;0;0;0;2;0;8000;0;0;7;0.000000;mq;269.550000;mq;277.350000;0.680000;0.000000;-99;768.000000;3100.000000;mq;265.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;190.000000;
07457;20140101063000;790.000000;0;0.000000;274.450000;mq;mq;0;6;0;8;2;800;6;3;/;3.600000;268.650000;mq;274.450000;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20140101070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.190000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140101073000;1327.000000;220;7.000000;277.150000;276.860000;98;0;0;0;3;1;450;5;0;2;0.000000;mq;275.150000;mq;279.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20140101063000;1640.000000;220;2.000000;272.550000;266.170000;62;70;7;0;8;8;450;5;/;/;2.000000;mq;271.250000;mq;279.150000;0.860000;0.030000;-99;768.000000;3103.000000;mq;272.250000;mq;0;mq;mq;mq;mq;mq;mq;3;220;11.000000;1.300000;0.050000;mq;2;3;mq;1;140.000000;
07903;20140101075700;1400.000000;0;0.000000;273.050000;270.830000;85;0;7;0;2;0;8000;0;0;2;0.200000;mq;269.150000;mq;277.150000;0.300000;0.010000;-99;768.000000;3101.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;0.550000;0.010000;mq;mq;mq;mq;mq;mq;
07954;20140101065500;1115.000000;0;0.000000;274.650000;270.880000;76;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.950000;mq;284.250000;0.020000;0.000000;-99;768.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07966;20140101073000;1000.000000;0;0.000000;276.550000;271.000000;67;0;0;0;5;0;8000;0;0;9;0.000000;mq;274.650000;mq;285.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07970;20140101073000;1789.000000;0;0.000000;270.750000;264.040000;60;0;0;0;2;1;1250;2;0;2;0.000000;mq;268.850000;mq;mq;1.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07971;20140101070000;1415.000000;0;0.000000;273.750000;270.530000;79;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.650000;mq;280.350000;0.850000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07973;20140101073000;1500.000000;0;0.000000;273.750000;269.470000;73;0;0;0;5;0;8000;0;0;9;0.000000;mq;271.450000;mq;280.950000;0.580000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;2;mq;
07974;20140101073000;1500.000000;0;0.000000;272.450000;268.750000;76;0;0;0;1;1;3500;0;3;0;0.000000;mq;269.250000;mq;282.250000;0.750000;0.000000;-99;768.000000;3100.000000;mq;270.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07458;20140101072500;1160.000000;0;0.000000;273.850000;273.000000;94;0;7;0;8;8;450;2;1;0;0.500000;mq;269.350000;mq;277.250000;0.290000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;0;8;mq;mq;mq;mq;3;180;5.000000;mq;mq;mq;1;2;mq;1;mq;
07893;20140101100000;1780.000000;210;1.500000;271.450000;265.750000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;710.000000;1103.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07943;20140101085000;1650.000000;270;15.000000;276.150000;272.150000;75;0;0;0;3;0;8000;0;0;2;0.000000;mq;272.150000;mq;277.550000;0.600000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07950;20140101080000;1600.000000;180;7.000000;278.350000;265.180000;38;0;6;0;1;0;8000;0;0;2;0.100000;mq;272.550000;mq;281.150000;0.450000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07902;20140101081000;2000.000000;0;0.000000;270.750000;269.920000;94;0;7;0;6;1;2250;0;4;7;2.000000;mq;269.450000;mq;275.150000;0.500000;0.020000;-99;768.000000;3102.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;2;130;5.000000;mq;mq;mq;1;2;mq;1;130.000000;
07923;20140101091500;1895.000000;0;0.000000;270.150000;258.730000;41;0;0;0;6;0;8000;0;0;2;0.000000;mq;267.150000;mq;273.050000;0.690000;0.000000;-99;768.000000;3100.000000;mq;264.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07715;20140101085900;2125.000000;270;2.000000;269.450000;263.830000;65;0;0;0;3;0;8000;0;0;2;0.000000;mq;265.050000;mq;273.550000;0.680000;0.000000;-99;768.000000;3100.000000;mq;262.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;140.000000;
07985;20140101080000;1415.000000;0;0.000000;274.350000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.750000;mq;276.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;4;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07965;20140101090000;1460.000000;0;0.000000;282.450000;269.540000;40;0;0;0;1;0;2250;0;0;2;0.000000;mq;271.050000;mq;282.450000;0.240000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;4;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;1;240.000000;
07715;20140101080000;2125.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07925;20140101090900;1905.000000;0;0.000000;270.450000;263.330000;58;0;0;0;6;0;8000;0;0;7;0.000000;mq;266.450000;mq;274.350000;0.690000;0.000000;-99;768.000000;3100.000000;mq;265.350000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;0.360000;0.000000;mq;4;2;mq;1;mq;
07725;20140101090000;1420.000000;0;0.000000;274.950000;270.990000;75;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.350000;mq;282.150000;0.950000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07969;20140101091000;1780.000000;0;0.000000;273.750000;266.880000;60;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.550000;mq;281.950000;0.900000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;mq;0;4;mq;mq;mq;mq;3;310;2.000000;0.920000;0.000000;mq;0;0;0;mq;mq;
07977;20140101085900;2090.000000;310;1.000000;269.550000;262.910000;60;0;0;0;2;2;8000;0;0;2;0.000000;mq;267.150000;mq;275.650000;0.800000;0.000000;-99;768.000000;3100.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07958;20140101081500;1510.000000;270;6.000000;277.650000;265.210000;40;0;6;0;3;0;8000;0;0;9;0.100000;mq;272.250000;mq;282.250000;0.350000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07454;20140101090000;1530.000000;mq;mq;mq;mq;mq;0;7;0;mq;mq;450;/;/;/;2.300000;mq;mq;mq;mq;0.620000;0.050000;-99;768.000000;3105.000000;mq;271.650000;mq;0;7;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;mq;mq;
07470;20140101085000;1850.000000;0;0.000000;273.250000;mq;mq;0;7;4;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.600000;0.020000;-99;768.000000;3102.000000;mq;270.650000;mq;mq;mq;mq;mq;mq;mq;mq;3;220;8.000000;0.950000;0.030000;mq;0;0;0;mq;mq;
07861;20140101080000;1635.000000;0;0.000000;272.150000;mq;mq;0;7;0;6;6;150;5;1;0;mq;mq;mq;mq;mq;0.690000;0.040000;-99;768.000000;3104.000000;mq;271.650000;mq;0;0;3;mq;mq;mq;mq;3;220;2.000000;0.820000;0.040000;mq;1;3;mq;1;120.000000;
07936;20140101093000;2020.000000;0;0.000000;268.950000;260.790000;53;0;0;0;2;0;8000;0;0;7;0.000000;mq;263.650000;mq;275.250000;0.610000;0.000000;-99;768.000000;3100.000000;mq;267.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;120.000000;
