numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07456;20170401071500;2180.000000;90;2.000000;mq;mq;mq;mq;mq;mq;7;7;450;0;7;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20170401051500;790.000000;0;0.000000;277.350000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;277.150000;mq;290.350000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20170401062000;1152.000000;0;0.000000;278.650000;274.940000;77;0;0;0;7;7;800;5;/;/;0.000000;mq;277.750000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;310;4.000000;0.520000;0.000000;mq;0;0;0;mq;mq;
07498;20170401063000;1850.000000;210;3.000000;276.650000;265.820000;45;0;0;0;7;7;1750;0;3;2;0.000000;mq;275.950000;mq;282.150000;0.670000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07590;20170401055000;1270.000000;0;0.000000;280.450000;275.340000;70;0;0;0;8;8;1250;5;/;/;0.000000;mq;276.550000;mq;290.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20170401060000;1850.000000;180;2.000000;274.550000;267.850000;61;70;0;0;8;8;800;6;2;/;0.100000;mq;273.150000;mq;284.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;9;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07710;20170401060000;2060.000000;180;7.000000;274.450000;269.580000;70;70;7;0;7;7;1250;0;7;/;0.100000;mq;273.550000;mq;282.750000;1.350000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07711;20170401055000;1524.000000;40;2.000000;280.950000;265.270000;32;0;0;0;6;5;1750;5;0;2;0.000000;mq;280.350000;mq;288.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07715;20170401070500;2125.000000;130;2.000000;273.850000;267.400000;62;0;0;0;8;8;800;5;7;/;0.000000;mq;273.750000;mq;284.150000;0.600000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07815;20170401071500;2350.000000;180;7.000000;272.150000;266.200000;64;70;0;3;7;1;450;2;4;/;0.000000;mq;273.050000;mq;280.450000;1.100000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;3;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07856;20170401053000;1620.000000;0;0.000000;276.650000;273.000000;77;0;0;0;5;3;250;2;/;2;0.000000;mq;276.350000;mq;285.750000;0.360000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;40;5.000000;2.400000;0.000000;mq;7;6;mq;2;mq;
07863;20170401073000;2000.000000;0;0.000000;275.350000;267.710000;57;0;0;0;8;8;800;5;/;/;0.000000;mq;275.150000;mq;282.850000;2.100000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07878;20170401072000;1600.000000;0;0.000000;277.750000;269.720000;56;0;0;0;7;6;1750;0;3;2;0.000000;mq;276.550000;mq;290.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;220;10.000000;mq;mq;mq;0;0;0;mq;mq;
07881;20170401071500;2590.000000;220;8.000000;270.850000;265.360000;66;70;7;0;8;8;450;0;7;/;0.100000;mq;269.350000;mq;279.150000;0.880000;0.010000;-99;768.000000;3101.000000;mq;270.250000;mq;0;0;7;mq;mq;mq;mq;1;130;11.000000;mq;mq;mq;1;7;mq;2;mq;
