numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07892;20200201073000;1700.000000;0;0.000000;270.650000;270.380000;98;0;0;0;4;0;8000;0;0;2;0.000000;mq;269.650000;mq;279.950000;0.900000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07894;20200201072600;1350.000000;180;1.000000;275.050000;272.800000;85;0;0;0;6;0;8000;0;0;2;mq;mq;274.350000;mq;283.250000;0.670000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07911;20200201074000;1620.000000;0;0.000000;274.650000;mq;mq;0;0;0;4;2;800;2;4;2;0.000000;mq;274.250000;mq;279.750000;1.260000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;0;0.000000;
07926;20200201075200;2185.000000;180;5.000000;272.650000;269.290000;78;0;0;0;4;1;450;6;3;2;0.000000;mq;271.950000;mq;280.650000;1.550000;0.000000;-99;768.000000;3100.000000;mq;267.550000;mq;0;0;0;mq;mq;mq;mq;3;180;4.000000;mq;0.000000;mq;8;3;mq;2;mq;
07939;20200201073000;1860.000000;310;2.000000;271.950000;269.110000;81;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.250000;mq;280.850000;1.060000;0.000000;-99;768.000000;3100.000000;mq;267.450000;mq;0;0;0;mq;mq;mq;mq;2;310;3.000000;1.440000;0.000000;mq;8;3;mq;mq;mq;
07959;20200201074000;1860.000000;0;0.000000;mq;mq;mq;61;0;6;8;8;800;0;3;/;0.600000;mq;mq;mq;mq;0.250000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;mq;mq;mq;mq;mq;3;270;10.000000;mq;0.000000;mq;6;6;mq;1;370.000000;
07498;20200201073000;1854.000000;210;1.000000;269.550000;265.410000;73;0;0;0;2;0;8000;0;0;2;0.000000;mq;268.650000;mq;277.550000;1.190000;0.000000;-99;768.000000;3100.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07582;20200201081500;1350.000000;0;0.000000;276.750000;mq;mq;0;0;0;5;5;2250;0;7;0;0.000000;mq;276.150000;mq;283.850000;0.600000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07725;20200201073300;1456.000000;270;2.000000;278.550000;277.660000;94;61;6;0;9;9;mq;/;/;/;2.800000;277.450000;mq;283.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07811;20200201081000;2350.000000;0;0.000000;275.050000;269.770000;68;0;0;0;2;1;800;5;3;7;0.000000;mq;273.550000;mq;278.750000;1.010000;0.000000;-99;768.000000;3100.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;2;mq;1;220.000000;
07815;20200201082000;2356.000000;0;0.000000;273.050000;265.550000;57;0;0;0;3;1;1250;0;3;2;0.000000;mq;270.950000;mq;278.750000;1.380000;0.000000;-99;768.000000;3100.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;160.000000;
07818;20200201070000;1250.000000;220;5.000000;275.150000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.150000;mq;285.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;2;220;5.000000;1.000000;0.000000;mq;0;0;0;mq;mq;
07858;20200201081500;1765.000000;270;7.000000;279.550000;273.020000;63;0;0;0;6;4;3500;0;3;2;0.000000;mq;273.150000;mq;279.650000;1.400000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;270;7.000000;2.620000;0.000000;mq;6;6;mq;0;mq;
07872;20200201071000;1355.000000;0;0.000000;276.050000;274.570000;90;0;0;0;4;0;8000;0;0;2;0.000000;mq;264.650000;mq;282.150000;0.300000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07875;20200201083000;1860.000000;0;0.000000;277.250000;264.190000;38;0;0;0;6;6;2250;0;7;9;0.000000;mq;272.150000;mq;278.150000;1.400000;0.000000;-99;768.000000;3100.000000;mq;268.450000;mq;0;mq;0;mq;mq;mq;mq;3;310;9.000000;mq;mq;mq;7;7;mq;2;mq;
07877;20200201073000;1645.000000;180;2.000000;275.850000;259.980000;30;0;6;0;3;0;8000;0;0;9;0.800000;mq;274.550000;mq;281.050000;0.600000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;1;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07878;20200201081500;1600.000000;0;0.000000;277.750000;273.140000;72;0;0;0;4;1;3500;0;4;2;0.000000;mq;272.650000;mq;285.750000;0.580000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;6;mq;2;mq;
07889;20200201080000;1800.000000;0;0.000000;277.850000;270.050000;57;0;0;0;3;2;2250;0;3;2;0.000000;mq;272.950000;mq;280.550000;0.780000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07893;20200201081500;1707.000000;0;0.000000;273.750000;272.450000;91;0;0;0;3;0;8000;0;0;2;0.000000;mq;272.150000;mq;277.450000;1.300000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;3;210;2.000000;1.780000;0.000000;mq;2;3;mq;1;130.000000;
07896;20200201074000;1416.000000;0;0.000000;271.650000;mq;mq;0;0;0;2;2;8000;0;0;2;mq;mq;mq;mq;281.750000;0.750000;0.000000;-99;768.000000;3100.000000;mq;269.850000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07900;20200201070000;2040.000000;220;2.000000;272.450000;267.280000;68;0;0;0;2;1;2250;5;0;9;0.000000;mq;270.450000;mq;278.750000;1.880000;0.000000;-99;768.000000;3100.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;2.600000;mq;mq;7;3;mq;2;mq;
07901;20200201070000;1867.000000;0;0.000000;274.250000;267.560000;61;0;0;0;4;1;1250;2;7;2;0.000000;mq;272.850000;mq;279.850000;1.700000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;6;6;mq;2;mq;
07902;20200201074500;2022.000000;0;0.000000;276.850000;267.640000;51;0;0;0;6;6;1750;0;0;9;0.000000;mq;273.050000;mq;281.850000;1.500000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;1;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;1;mq;2;mq;
07909;20200201080000;1700.000000;180;3.000000;276.950000;275.150000;88;0;0;0;4;3;2250;0;3;2;0.000000;mq;275.750000;mq;281.550000;1.270000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07921;20200201080400;1680.000000;0;0.000000;275.150000;272.730000;84;0;0;0;8;4;450;5;3;/;0.000000;mq;271.550000;mq;279.450000;1.000000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;0.000000;mq;3;3;mq;mq;mq;
07925;20200201074500;1905.000000;0;0.000000;272.450000;269.920000;83;0;0;0;4;2;450;6;3;2;0.000000;mq;270.350000;mq;281.550000;0.860000;0.000000;-99;768.000000;3100.000000;mq;265.350000;mq;0;3;0;mq;mq;mq;mq;3;mq;5.000000;1.200000;0.000000;mq;8;3;mq;2;mq;
07954;20200201065600;1107.000000;0;0.000000;280.550000;276.780000;77;60;6;0;8;8;800;6;/;/;0.100000;mq;278.750000;mq;288.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;20200201075000;1840.000000;0;0.000000;276.650000;274.200000;84;60;6;0;8;8;450;6;/;/;0.700000;mq;275.350000;mq;281.350000;0.570000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;mq;mq;mq;mq;mq;3;0;0.000000;1.500000;0.000000;mq;6;6;mq;1;320.000000;
07960;20200201081500;1590.000000;0;0.000000;279.350000;278.150000;92;61;6;4;9;9;mq;/;/;/;2.400000;mq;277.850000;mq;284.250000;0.040000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07968;20200201081500;1569.000000;0;0.000000;277.650000;274.150000;78;60;6;0;8;8;450;5;/;/;0.500000;mq;277.150000;mq;283.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;0;0.000000;0.750000;0.000000;mq;0;0;0;mq;mq;
07969;20200201081500;1763.000000;180;2.000000;277.350000;270.050000;59;60;6;0;8;8;250;0;3;/;0.400000;mq;276.750000;mq;282.850000;0.280000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;360.000000;
07970;20200201073000;1789.000000;0;0.000000;278.150000;266.290000;42;0;0;0;7;7;800;5;/;/;0.000000;mq;274.750000;mq;280.350000;0.300000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07972;20200201080000;1715.000000;0;0.000000;278.450000;267.470000;45;44;4;0;9;9;mq;/;/;/;0.000000;mq;275.350000;mq;282.850000;0.300000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;6;mq;1;240.000000;
07982;20200201081500;1753.000000;0;0.000000;277.150000;271.780000;68;0;0;0;6;6;800;5;0;0;0.000000;mq;272.150000;mq;278.350000;1.500000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07393;20200201083000;2196.000000;0;0.000000;mq;mq;mq;0;0;0;7;0;8000;0;0;2;0.000000;mq;mq;mq;mq;1.250000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;4;0;mq;mq;
07454;20200201085500;1535.000000;mq;mq;mq;mq;mq;0;0;0;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.650000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07589;20200201083000;1570.000000;0;0.000000;279.150000;mq;mq;0;0;0;6;5;3500;0;3;2;0.000000;mq;273.650000;mq;283.650000;0.470000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07598;20200201083000;2085.000000;0;0.000000;273.850000;271.460000;84;0;0;0;6;5;450;5;0;2;0.000000;mq;270.850000;mq;278.550000;1.000000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07882;20200201082000;1390.000000;360;3.000000;278.250000;276.100000;86;0;0;0;7;6;3500;0;3;2;0.000000;mq;275.750000;mq;280.250000;0.250000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;40;7.000000;0.410000;0.000000;mq;6;6;mq;2;mq;
07950;20200201083000;1600.000000;0;0.000000;280.350000;277.830000;84;60;6;0;8;8;800;5;/;/;5.000000;mq;277.250000;mq;285.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07964;20200201082000;2020.000000;270;7.000000;276.850000;273.890000;81;0;6;4;8;6;450;5;2;/;1.200000;mq;275.250000;mq;280.850000;0.550000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;240.000000;
07965;20200201081400;1460.000000;0;0.000000;278.950000;274.860000;75;60;0;0;6;6;1250;2;0;0;0.100000;mq;277.150000;mq;284.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07973;20200201065000;1472.000000;0;0.000000;280.850000;269.660000;45;0;0;6;5;5;450;5;7;/;0.100000;mq;277.950000;mq;280.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07974;20200201083500;1500.000000;0;0.000000;277.050000;271.280000;66;60;6;0;4;3;1750;0;1;0;1.000000;mq;274.750000;mq;284.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07575;20200201083000;2134.000000;270;4.000000;275.550000;272.110000;78;0;0;0;7;3;150;6;0;2;0.000000;mq;271.950000;mq;280.250000;1.260000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;3;270;5.000000;1.400000;0.000000;mq;8;2;mq;2;mq;
07596;20200201084100;1717.000000;0;0.000000;277.150000;274.010000;80;0;0;0;8;8;800;5;/;/;0.000000;mq;275.150000;mq;284.950000;0.580000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07715;20200201085000;2125.000000;0;0.000000;275.350000;272.930000;84;0;0;0;4;2;150;5;0;9;0.000000;mq;272.450000;mq;279.850000;0.970000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;280.000000;
07861;20200201075300;1635.000000;180;14.000000;279.650000;273.550000;65;0;0;0;6;6;1250;5;7;/;0.000000;mq;275.550000;mq;280.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;3;180;14.000000;mq;mq;mq;7;6;mq;2;mq;
07876;20200201070000;1270.000000;0;0.000000;275.950000;mq;mq;0;0;0;3;0;mq;0;0;2;0.000000;mq;275.150000;mq;280.150000;0.550000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07895;20200201064500;1970.000000;0;0.000000;273.150000;270.450000;82;0;0;0;4;1;1250;5;0;2;0.000000;mq;271.650000;mq;279.650000;1.450000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;1;mq;2;mq;
07919;20200201082000;2130.000000;0;0.000000;273.150000;271.250000;87;0;0;0;8;8;80;6;0;0;0.000000;mq;271.650000;mq;278.750000;1.350000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;9;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;3;mq;2;180.000000;
07928;20200201083000;1550.000000;220;4.000000;279.450000;275.160000;74;0;0;0;6;5;2250;0;3;2;1.200000;mq;276.750000;mq;280.550000;0.800000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;220;5.000000;1.210000;0.000000;mq;7;6;mq;1;350.000000;
07595;20200201091000;1915.000000;220;2.000000;276.050000;272.940000;80;0;0;0;7;6;80;5;0;2;0.000000;mq;273.350000;mq;281.250000;0.900000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;0;330.000000;
07711;20200201070000;1524.000000;0;0.000000;275.550000;272.450000;80;0;0;0;3;1;1750;5;0;2;0.000000;mq;mq;mq;282.350000;0.250000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07885;20200201082400;1610.000000;270;2.000000;279.850000;273.300000;63;0;0;0;2;1;800;5;3;2;0.000000;mq;274.150000;mq;280.350000;0.710000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;1.460000;0.000000;mq;6;8;mq;1;200.000000;
07929;20200201085000;1855.000000;0;0.000000;272.550000;270.020000;83;0;0;0;4;2;80;6;0;2;0.000000;mq;272.550000;mq;279.850000;1.930000;0.000000;-99;768.000000;3100.000000;mq;267.550000;mq;0;2;0;mq;mq;mq;mq;3;270;10.000000;mq;mq;mq;8;9;mq;1;120.000000;
07940;20200201090000;1900.000000;0;0.000000;275.250000;271.990000;79;0;0;0;5;5;450;0;3;0;0.000000;mq;271.950000;mq;287.950000;1.320000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;mq;0;mq;mq;mq;mq;3;270;8.000000;mq;mq;mq;7;3;mq;2;mq;
07952;20200201082000;1840.000000;130;7.000000;276.350000;mq;mq;0;6;0;7;6;800;5;3;/;4.500000;mq;mq;mq;mq;0.800000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;1;320.000000;
07953;20200201083000;1800.000000;310;2.000000;278.250000;275.770000;84;60;6;0;8;8;250;5;/;/;1.700000;mq;276.350000;mq;283.150000;0.440000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;310;3.000000;mq;0.000000;mq;6;6;mq;1;320.000000;
07957;20200201090000;1740.000000;0;0.000000;277.750000;276.090000;89;63;6;0;8;8;450;6;/;/;5.400000;mq;276.450000;mq;281.050000;0.600000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;7;mq;2;mq;
07886;20200201085000;1720.000000;220;9.000000;279.350000;273.470000;66;0;0;0;6;5;800;0;3;0;0.000000;mq;274.350000;mq;281.750000;0.400000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;2;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;6;6;mq;1;280.000000;
07887;20200201090000;1500.000000;220;2.000000;279.250000;273.790000;68;0;0;4;7;7;1250;5;/;/;0.000000;mq;275.550000;mq;279.550000;0.750000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;270;14.000000;1.600000;0.000000;mq;6;6;mq;1;280.000000;
07891;20200201093000;1200.000000;mq;mq;278.950000;275.410000;78;0;6;6;4;mq;mq;2;0;9;mq;mq;276.050000;mq;281.250000;0.750000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;mq;mq;mq;mq;mq;mq;2;180;7.000000;1.900000;0.000000;mq;6;6;mq;mq;mq;
07935;20200201092500;2060.000000;220;2.000000;276.350000;271.790000;72;0;0;0;3;1;80;6;3;0;0.000000;mq;272.650000;mq;280.350000;0.700000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;mq;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07942;20200201080000;1910.000000;0;0.000000;274.850000;271.070000;76;0;0;0;2;1;1750;2;0;2;0.000000;mq;272.250000;mq;278.850000;1.000000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;2;310;2.000000;mq;mq;mq;6;3;mq;2;mq;
07916;20200201090500;1594.000000;0;0.000000;277.550000;272.560000;70;0;0;0;5;4;1250;0;3;9;0.000000;mq;mq;mq;mq;0.280000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;1;270.000000;
07567;20200201093000;2100.000000;0;0.000000;272.650000;268.040000;71;0;0;0;4;4;1250;0;3;2;0.000000;mq;272.650000;mq;273.150000;1.400000;0.000000;-99;768.000000;3100.000000;mq;269.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;2;mq;
07730;20200201100000;1468.000000;0;0.000000;279.950000;279.510000;97;61;6;0;9;9;mq;/;/;/;1.000000;mq;277.650000;mq;281.150000;0.060000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;0.300000;0.000000;mq;6;6;mq;mq;mq;
07890;20200201093000;2200.000000;0;0.000000;275.650000;268.220000;58;0;6;0;4;3;800;2;3;7;mq;mq;269.050000;mq;279.150000;1.550000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;6;3;mq;2;mq;
07912;20200201070000;1707.000000;40;1.000000;267.850000;265.420000;83;0;0;0;3;2;1250;0;3;9;0.000000;mq;267.050000;mq;277.050000;0.910000;0.000000;-99;768.000000;3100.000000;mq;264.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07920;20200201080000;1720.000000;0;0.000000;274.350000;270.590000;76;0;0;0;4;3;1250;0;7;2;0.000000;mq;270.950000;mq;281.650000;mq;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;180;1.000000;1.080000;0.000000;mq;2;2;mq;2;mq;
07923;20200201100000;1895.000000;0;0.000000;275.850000;273.420000;84;0;0;0;8;8;150;6;/;/;0.000000;mq;273.250000;mq;275.950000;0.900000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;9;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07927;20200201093000;2100.000000;0;0.000000;274.550000;269.290000;68;0;6;0;8;8;450;6;/;/;0.500000;mq;272.850000;mq;281.850000;1.060000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07976;20200201084500;1530.000000;270;2.000000;279.350000;271.220000;56;60;6;0;8;8;800;5;/;/;0.100000;mq;274.750000;mq;281.450000;0.100000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;mq;1;420.000000;
07908;20200201063000;1970.000000;220;1.000000;276.950000;271.590000;68;0;0;0;2;2;800;0;7;0;0.000000;mq;271.950000;mq;278.150000;1.300000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;5;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
