numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07589;20040101080000;1570.000000;0;0.000000;266.150000;mq;mq;0;4;0;4;0;8000;0;0;2;0.000000;mq;264.150000;mq;270.150000;0.150000;0.000000;-10;3100.000000;mq;mq;267.650000;0;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20040101080000;1265.000000;0;0.000000;265.950000;264.870000;92;0;0;0;8;8;250;6;/;/;0.000000;mq;265.350000;mq;270.650000;0.180000;0.000000;-10;3100.000000;mq;mq;269.850000;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20040101080000;1336.000000;0;0.000000;268.050000;265.770000;84;0;7;0;3;1;3500;0;3;2;0.400000;mq;268.050000;mq;278.050000;0.080000;0.010000;-10;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20040101080000;1860.000000;270;1.000000;267.150000;264.100000;79;0;7;0;4;0;8000;0;0;2;5.800000;mq;267.050000;mq;271.450000;0.870000;0.070000;-10;3107.000000;mq;mq;266.850000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20040101080000;1915.000000;0;0.000000;271.450000;266.320000;68;0;4;0;7;7;2250;0;1;/;0.000000;mq;264.750000;mq;271.450000;0.240000;0.000000;-10;3100.000000;mq;mq;269.350000;0;0;5;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07597;20040101080000;1610.000000;0;0.000000;268.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;268.150000;mq;273.150000;mq;0.500000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20040101080000;1550.000000;0;0.000000;267.150000;mq;mq;0;7;0;0;0;mq;0;0;0;1.000000;mq;266.150000;mq;274.650000;0.600000;0.010000;-10;3101.000000;mq;mq;266.150000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07715;20040101080000;2550.000000;0;0.000000;269.950000;265.620000;72;0;7;0;1;0;8000;0;0;2;5.000000;mq;267.150000;mq;270.650000;0.950000;0.030000;-10;3103.000000;mq;mq;262.650000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20040101080000;2880.000000;mq;mq;mq;mq;mq;0;mq;mq;5;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20040101080000;1753.000000;0;0.000000;266.150000;266.020000;99;0;4;0;6;6;2250;0;7;0;0.000000;mq;264.150000;mq;266.250000;0.840000;0.000000;-10;3100.000000;mq;mq;266.050000;0;0;9;0;0;0;0;0;2;180;2.000000;0.480000;0.000000;mq;4;4;0;1;190.000000;
07725;20040101080000;1420.000000;0;0.000000;270.150000;262.370000;55;0;7;4;7;7;2250;0;1;/;6.000000;mq;266.150000;mq;270.150000;1.000000;0.050000;-10;3105.000000;mq;mq;mq;0;0;mq;mq;5;1;1;2;4;mq;mq;mq;mq;mq;1;1;mq;1;160.000000;
07726;20040101080000;1380.000000;0;0.000000;266.150000;mq;mq;0;0;0;8;mq;mq;/;/;/;0.000000;262.150000;mq;272.150000;mq;0.250000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07730;20040101080000;1500.000000;0;0.000000;270.150000;264.500000;65;0;7;0;8;0;8000;0;0;7;1.400000;mq;268.150000;mq;270.150000;0.730000;0.010000;-10;3101.000000;mq;mq;270.150000;0;0;0;1;0;0;0;0;4;0;0.000000;0.920000;0.020000;mq;1;1;0;1;160.000000;
07811;20040101080000;2350.000000;0;0.000000;267.150000;252.730000;31;0;7;0;2;0;8000;0;0;9;0.200000;mq;264.150000;mq;272.150000;0.400000;0.010000;-10;3101.000000;mq;mq;264.950000;1;0;5;0;0;0;0;0;2;mq;mq;mq;mq;mq;3;8;mq;1;140.000000;
07812;20040101080000;1165.000000;0;0.000000;268.950000;267.260000;88;0;4;0;8;8;450;6;/;/;0.000000;mq;268.750000;mq;271.650000;0.170000;0.000000;-10;3100.000000;mq;mq;270.250000;0;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;2;mq;
07815;20040101080000;2400.000000;0;0.000000;266.150000;260.490000;64;0;0;0;6;0;8000;0;0;2;0.000000;mq;256.150000;mq;271.650000;0.730000;0.000000;-10;3100.000000;mq;mq;263.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;2;0;1;120.000000;
07856;20040101080000;1640.000000;0;0.000000;263.750000;262.420000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.750000;mq;267.950000;0.600000;0.000000;-10;3100.000000;mq;mq;268.950000;0;0;5;0;0;0;0;0;3;220;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20040101080000;1850.000000;90;2.600000;263.350000;263.220000;99;0;4;0;3;3;2250;6;3;0;0.000000;mq;261.250000;mq;267.750000;0.900000;0.000000;-10;3100.000000;mq;mq;269.650000;0;0;4;0;0;0;0;0;3;180;10.000000;1.120000;0.000000;mq;mq;mq;mq;mq;mq;
07861;20040101080000;1715.000000;0;0.000000;261.750000;mq;mq;0;0;0;4;3;2250;0;3;7;0.000000;mq;mq;mq;mq;0.750000;0.000000;-10;3100.000000;mq;mq;262.750000;1;0;8;0;0;0;0;0;2;130;9.000000;mq;mq;mq;3;8;0;1;200.000000;
07863;20040101080000;2000.000000;220;2.600000;267.650000;263.580000;73;0;7;4;1;0;8000;0;0;2;0.800000;mq;262.650000;mq;269.150000;0.630000;0.010000;-10;3101.000000;mq;mq;267.950000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;8;mq;mq;mq;
07870;20040101080000;1750.000000;0;0.000000;267.750000;mq;mq;0;7;7;3;3;150;6;0;2;1.300000;mq;264.150000;mq;273.150000;0.400000;0.010000;-10;3101.000000;mq;mq;266.250000;0;0;8;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;0;2;mq;
07872;20040101080000;1345.000000;0;0.000000;265.150000;263.800000;90;0;4;0;3;0;8000;0;0;7;0.000000;mq;263.150000;mq;mq;0.400000;0.000000;-10;3100.000000;mq;mq;mq;2;0;8;0;0;0;0;0;3;0;0.000000;mq;mq;mq;3;3;0;mq;mq;
07873;20040101080000;1470.000000;360;2.600000;264.650000;mq;mq;0;0;0;7;0;8000;0;0;2;0.000000;mq;264.350000;mq;271.250000;0.280000;0.000000;-10;3100.000000;mq;mq;263.550000;0;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20040101080000;1860.000000;310;2.600000;265.150000;260.460000;69;0;7;7;4;3;2250;0;3;2;1.000000;mq;261.150000;mq;268.650000;0.440000;0.010000;-10;3101.000000;mq;mq;259.350000;1;0;4;0;0;0;0;0;2;mq;mq;mq;mq;mq;2;8;0;1;160.000000;
07876;20040101080000;1270.000000;0;0.000000;266.650000;264.700000;86;0;0;0;8;8;250;6;/;/;0.000000;mq;266.650000;mq;270.150000;0.570000;0.000000;-10;3100.000000;mq;mq;270.050000;2;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;20040101080000;1600.000000;0;0.000000;267.150000;266.480000;95;0;7;4;6;0;8000;0;0;2;0.500000;mq;264.150000;mq;270.150000;0.160000;0.010000;-10;3101.000000;mq;mq;268.650000;0;0;2;0;0;0;0;0;2;0;0.000000;mq;mq;mq;8;8;mq;2;mq;
07879;20040101080000;1630.000000;0;0.000000;263.150000;mq;mq;0;7;4;4;0;8000;0;0;7;3.200000;mq;263.150000;mq;269.150000;0.250000;0.050000;-10;3105.000000;mq;mq;269.450000;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07880;20040101080000;1800.000000;0;0.000000;270.150000;256.820000;35;0;7;7;7;0;8000;0;0;2;0.300000;mq;264.650000;mq;270.150000;0.300000;0.010000;-10;3101.000000;mq;mq;268.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;3;1;0;2;mq;
07881;20040101080000;2590.000000;180;1.000000;266.250000;258.940000;56;0;7;0;1;0;8000;0;0;2;0.100000;mq;263.550000;mq;267.650000;0.800000;0.010000;-10;3101.000000;mq;mq;261.150000;0;0;5;0;0;0;0;0;2;180;2.000000;1.600000;0.000000;mq;8;8;0;mq;mq;
07882;20040101080000;1400.000000;130;5.100000;267.150000;mq;mq;0;7;4;8;8;80;6;/;/;4.900000;mq;267.150000;mq;268.150000;0.260000;0.030000;-10;3103.000000;mq;mq;271.050000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07884;20040101080000;1400.000000;0;0.000000;268.150000;267.880000;98;49;4;0;9;9;mq;/;/;/;0.000000;mq;266.150000;mq;268.150000;0.490000;0.000000;-10;3100.000000;mq;mq;269.350000;0;0;0;0;mq;mq;mq;mq;mq;0;0.000000;0.680000;0.000000;mq;2;8;0;mq;mq;
07885;20040101080000;1610.000000;0;0.000000;265.650000;264.580000;92;0;7;0;6;0;8000;0;0;2;1.700000;mq;264.150000;mq;268.250000;0.390000;0.020000;-10;3102.000000;mq;mq;267.850000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;9;1;0;mq;mq;
07886;20040101080000;1020.000000;270;1.000000;270.150000;mq;mq;0;7;4;1;0;8000;0;0;2;0.200000;mq;264.150000;mq;270.150000;0.460000;0.010000;-10;3101.000000;mq;mq;266.050000;0;0;2;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;20040101080000;1500.000000;0;0.000000;266.950000;265.290000;88;0;7;4;6;6;2250;6;0;2;1.000000;mq;266.250000;mq;268.150000;0.420000;0.010000;-10;3101.000000;mq;mq;266.850000;0;0;5;0;mq;mq;mq;mq;3;mq;mq;0.700000;0.000000;mq;mq;mq;mq;2;mq;
07889;20040101080000;1840.000000;0;0.000000;267.150000;mq;mq;0;4;0;2;0;8000;0;0;2;0.800000;mq;262.650000;mq;270.150000;0.210000;0.010000;-10;3101.000000;mq;mq;269.050000;0;0;8;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07890;20040101080000;2220.000000;0;0.000000;268.150000;259.330000;50;0;7;0;4;0;2250;0;0;7;0.200000;mq;263.150000;mq;269.150000;0.780000;0.010000;-10;3101.000000;mq;mq;264.050000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;2;0;1;120.000000;
07891;20040101080000;1200.000000;0;0.000000;266.150000;263.600000;82;0;4;0;6;5;450;5;0;0;0.000000;mq;265.650000;mq;275.150000;0.200000;0.000000;-10;3100.000000;mq;mq;270.750000;0;0;0;0;0;0;0;0;3;0;0.000000;1.200000;0.000000;mq;mq;mq;mq;mq;mq;
07892;20040101080000;1700.000000;0;0.000000;261.650000;258.890000;80;0;0;0;6;0;8000;0;0;2;0.000000;mq;260.150000;mq;268.150000;0.260000;0.000000;-10;3100.000000;mq;mq;268.250000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;8;0;mq;mq;
07893;20040101080000;1775.000000;0;0.000000;265.450000;264.920000;96;0;7;0;5;0;8000;0;0;2;1.200000;mq;262.350000;mq;267.150000;0.480000;0.020000;-10;3102.000000;mq;mq;257.350000;0;0;5;0;0;0;0;0;3;260;3.000000;0.970000;0.010000;mq;3;9;0;1;160.000000;
07894;20040101080000;1350.000000;220;1.000000;265.950000;263.710000;84;0;7;0;7;7;80;2;/;/;0.600000;mq;265.150000;mq;273.750000;0.180000;0.010000;-10;3101.000000;mq;mq;271.450000;0;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;2;2;mq;1;160.000000;
07895;20040101080000;1990.000000;0;0.000000;265.650000;264.290000;90;0;4;0;2;0;8000;0;0;2;0.200000;mq;261.650000;mq;266.150000;0.500000;0.010000;-10;3101.000000;mq;mq;265.750000;0;0;8;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;2;mq;1;110.000000;
07896;20040101080000;1416.000000;0;0.000000;263.150000;mq;mq;0;0;7;1;0;8000;0;0;7;0.200000;mq;263.150000;mq;270.450000;0.220000;0.010000;-10;3101.000000;mq;mq;271.150000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07897;20040101080000;1500.000000;270;1.500000;mq;mq;mq;0;7;4;6;0;8000;0;0;7;mq;mq;263.650000;mq;268.150000;0.700000;0.010000;-10;3101.000000;mq;mq;263.850000;1;0;2;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;20040101080000;2060.000000;0;0.000000;267.550000;mq;mq;0;0;7;2;0;8000;0;0;2;0.100000;mq;261.950000;mq;267.550000;0.530000;0.010000;-10;3101.000000;mq;mq;265.950000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;20040101080000;1900.000000;0;0.000000;265.150000;265.020000;99;0;7;4;5;0;8000;0;0;2;0.200000;mq;263.150000;mq;268.150000;0.400000;0.020000;-10;3102.000000;mq;mq;269.050000;0;0;4;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;8;mq;1;240.000000;
07902;20040101080000;1980.000000;180;2.600000;270.150000;265.070000;68;0;4;4;1;0;8000;0;0;2;0.000000;mq;264.150000;mq;270.150000;1.100000;0.000000;-10;3100.000000;mq;mq;265.450000;1;0;8;mq;0;0;0;0;3;mq;mq;mq;mq;mq;8;8;0;1;180.000000;
07903;20040101080000;1756.000000;0;0.000000;266.150000;mq;mq;49;4;0;9;9;mq;/;/;/;0.000000;mq;266.150000;mq;267.150000;0.250000;0.000000;-10;3100.000000;mq;mq;267.650000;0;0;0;0;0;0;0;0;2;0;0.000000;0.300000;0.000000;mq;mq;mq;mq;mq;mq;
07904;20040101080000;2086.000000;180;1.000000;264.350000;259.510000;68;0;0;7;1;0;8000;0;0;2;0.400000;mq;257.950000;mq;267.150000;0.420000;0.010000;-10;3101.000000;mq;mq;262.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;8;0;2;mq;
07907;20040101080000;1595.000000;0;0.000000;265.350000;264.280000;92;0;7;4;6;0;8000;0;0;2;0.300000;mq;264.250000;mq;269.050000;0.170000;0.010000;-10;3101.000000;mq;mq;265.950000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;8;0;2;mq;
07909;20040101080000;1700.000000;0;0.000000;268.150000;mq;mq;0;7;0;2;0;8000;0;0;2;1.300000;mq;264.150000;mq;269.150000;0.540000;0.010000;-10;3101.000000;mq;mq;267.450000;2;0;8;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07911;20040101080000;1633.000000;180;2.600000;264.150000;mq;mq;49;7;4;9;9;mq;/;/;/;0.100000;mq;262.150000;mq;268.150000;0.480000;0.010000;-10;3101.000000;mq;mq;266.950000;1;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07912;20040101080000;1707.000000;360;2.600000;261.350000;258.900000;82;0;7;0;0;0;mq;0;0;0;5.600000;mq;261.150000;mq;269.950000;0.530000;0.080000;-10;3108.000000;mq;mq;262.950000;0;0;0;0;4;1;9;9;3;mq;mq;mq;mq;mq;1;2;0;0;90.000000;
07913;20040101080000;2325.000000;0;0.000000;267.150000;mq;mq;0;0;7;3;0;8000;0;0;2;3.300000;mq;262.150000;mq;269.150000;0.850000;0.060000;-10;3106.000000;mq;mq;263.750000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;2;0;mq;mq;
07915;20040101080000;2420.000000;0;0.000000;267.150000;257.900000;48;0;7;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;1.040000;0.020000;-10;3102.000000;mq;mq;262.650000;0;mq;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07916;20040101080000;1620.000000;0;0.000000;267.150000;mq;mq;0;4;7;1;0;8000;0;0;2;1.000000;mq;267.150000;mq;272.750000;0.290000;0.010000;-10;3101.000000;mq;mq;269.750000;0;mq;1;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20040101080000;1270.000000;0;0.000000;265.750000;263.510000;84;45;7;4;9;9;mq;/;/;/;2.400000;mq;265.750000;mq;269.750000;0.120000;0.030000;-10;3103.000000;mq;mq;267.550000;0;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20040101080000;1850.000000;0;0.000000;270.150000;261.670000;52;0;0;0;3;0;8000;0;0;2;0.000000;mq;268.150000;mq;273.450000;0.570000;0.000000;-10;3100.000000;mq;mq;266.650000;3;0;5;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;20040101080000;1720.000000;0;0.000000;266.150000;mq;mq;0;7;4;3;0;8000;0;0;2;2.400000;mq;261.150000;mq;267.150000;0.410000;0.010000;-10;3101.000000;mq;mq;271.850000;1;0;5;0;0;0;0;0;2;360;6.000000;0.600000;0.000000;mq;3;3;0;1;170.000000;
07921;20040101080000;1600.000000;0;2.600000;267.150000;263.440000;75;0;0;0;1;0;8000;0;0;2;0.000000;mq;265.650000;mq;274.150000;0.830000;0.000000;-10;3100.000000;mq;mq;265.650000;0;0;0;0;0;0;0;0;3;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07922;20040101080000;2300.000000;0;0.000000;266.150000;mq;mq;0;0;0;3;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.250000;0.000000;-10;3100.000000;mq;mq;266.850000;1;0;5;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;8;0;1;160.000000;
07923;20040101080000;1600.000000;0;0.000000;269.050000;264.390000;70;0;0;0;3;0;8000;0;0;2;0.000000;mq;266.650000;mq;275.050000;0.450000;0.000000;-10;3100.000000;mq;mq;266.550000;0;0;0;0;0;0;0;0;3;0;0.000000;mq;mq;mq;3;3;0;1;mq;
07924;20040101080000;2500.000000;270;2.600000;272.950000;266.120000;60;0;0;0;1;0;8000;0;0;7;0.100000;mq;267.850000;mq;276.050000;1.170000;0.010000;-10;3101.000000;mq;mq;265.550000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;2;0;1;120.000000;
07925;20040101080000;1900.000000;0;0.000000;267.850000;263.940000;74;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.950000;mq;273.250000;0.680000;0.000000;-10;3100.000000;mq;mq;268.950000;0;0;0;0;0;0;0;0;3;360;3.000000;0.780000;0.000000;mq;1;1;0;mq;mq;
07927;20040101080000;1645.000000;0;0.000000;268.550000;262.170000;61;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.450000;mq;269.550000;1.240000;0.000000;-10;3100.000000;mq;mq;263.450000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07928;20040101080000;1550.000000;0;0.000000;266.550000;265.610000;93;44;4;4;9;9;mq;/;/;/;0.000000;mq;266.450000;mq;268.650000;0.380000;0.000000;-10;3100.000000;mq;mq;269.950000;0;0;mq;0;0;0;0;0;2;0;0.000000;0.600000;0.000000;mq;mq;mq;mq;1;160.000000;
07929;20040101080000;1850.000000;0;0.000000;269.650000;265.330000;72;0;0;0;4;0;8000;0;0;2;0.000000;mq;265.950000;mq;272.650000;0.600000;0.000000;-10;3100.000000;mq;mq;263.950000;0;0;0;0;0;0;0;0;3;0;0.000000;1.400000;0.000000;mq;mq;mq;mq;mq;mq;
07931;20040101080000;1640.000000;0;0.000000;267.750000;264.020000;75;0;7;0;1;1;3500;0;3;0;1.100000;mq;267.250000;mq;274.550000;0.130000;0.010000;-10;3101.000000;mq;mq;267.650000;0;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20040101080000;1900.000000;0;0.000000;263.150000;260.040000;78;0;7;0;0;0;mq;0;0;0;0.500000;mq;262.650000;mq;273.550000;0.580000;0.010000;-10;3101.000000;mq;mq;265.850000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20040101080000;2007.000000;0;0.000000;263.150000;mq;mq;0;7;0;4;0;2250;0;0;7;7.500000;mq;262.150000;mq;271.150000;1.250000;0.090000;-10;3109.000000;mq;mq;267.150000;2;0;0;0;2;5;4;9;2;0;0.000000;2.500000;mq;mq;mq;mq;mq;mq;mq;
07940;20040101080000;2050.000000;220;2.600000;273.150000;265.870000;58;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.150000;mq;278.150000;0.640000;0.000000;-10;3100.000000;mq;mq;mq;1;0;0;0;2;5;4;9;3;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07941;20040101080000;1670.000000;360;1.000000;266.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;275.650000;0.380000;0.000000;-10;3100.000000;mq;mq;261.650000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;20040101080000;1650.000000;0;0.000000;268.650000;264.890000;75;0;7;0;2;0;8000;0;0;2;0.200000;mq;268.650000;mq;272.650000;0.950000;0.010000;-10;3101.000000;mq;mq;261.650000;0;0;0;0;0;0;0;0;3;270;5.000000;1.400000;0.000000;mq;mq;mq;mq;mq;mq;
07945;20040101080000;1270.000000;0;0.000000;266.650000;263.120000;76;0;0;0;1;0;8000;0;0;2;0.000000;mq;266.650000;mq;276.850000;0.120000;0.000000;-10;3100.000000;mq;mq;266.850000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20040101080000;1850.000000;0;0.000000;272.150000;248.730000;15;0;7;0;8;0;8000;0;0;9;0.100000;mq;266.150000;mq;272.150000;0.850000;0.010000;-10;3101.000000;mq;mq;263.350000;3;0;0;0;0;0;0;0;4;0;0.000000;mq;mq;mq;3;3;0;1;200.000000;
07953;20040101080000;1800.000000;310;2.600000;272.650000;252.400000;20;16;7;0;8;8;1250;5;/;/;0.100000;mq;264.150000;mq;272.650000;1.150000;0.050000;-10;3105.000000;mq;mq;264.950000;0;0;0;4;2;4;3;3;4;270;20.000000;mq;mq;mq;2;3;0;1;180.000000;
07954;20040101080000;1115.000000;0;0.000000;269.150000;266.210000;80;0;7;0;3;1;3500;0;3;2;7.600000;mq;266.650000;mq;273.450000;0.230000;0.050000;-10;3105.000000;mq;mq;265.850000;1;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;0;0;160.000000;
07955;20040101080000;1840.000000;0;0.000000;270.750000;255.110000;29;0;7;7;8;8;3500;0;1;/;4.500000;mq;263.150000;mq;270.750000;1.200000;0.020000;-10;3102.000000;mq;mq;264.850000;0;0;2;5;2;3;3;7;4;0;0.000000;2.100000;0.030000;mq;mq;mq;mq;mq;mq;
