numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07484;20140802054500;1018.000000;0;0.000000;286.450000;284.850000;90;0;0;9;7;7;1250;0;3;/;0.100000;mq;285.150000;mq;296.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20140802060000;1738.000000;0;0.000000;284.850000;283.590000;92;0;6;0;8;8;1750;0;7;/;7.500000;mq;279.450000;mq;294.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140802070000;2880.000000;250;8.000000;277.650000;mq;mq;0;9;6;3;3;mq;0;3;2;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140802071500;1380.000000;0;0.000000;mq;mq;mq;0;9;6;7;1;mq;2;3;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20140802052600;1908.000000;0;0.000000;282.750000;281.670000;93;0;6;0;5;5;1250;2;3;2;0.600000;mq;281.950000;mq;295.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140802052000;790.000000;0;0.000000;287.350000;mq;mq;0;6;0;6;6;2250;0;3;0;3.700000;mq;287.150000;mq;298.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140802061500;1327.000000;0;0.000000;288.150000;287.990000;99;45;6;4;9;9;mq;/;/;/;2.300000;mq;283.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140802062000;1600.000000;360;5.000000;284.150000;283.540000;96;0;9;6;3;0;8000;0;0;2;8.200000;mq;282.150000;mq;297.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20140802051500;1000.000000;0;0.000000;284.750000;284.600000;99;0;9;6;5;3;3500;0;3;2;15.500000;mq;284.350000;mq;297.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140802073000;970.000000;40;3.000000;285.150000;281.810000;80;0;6;0;7;7;2250;2;3;0;2.000000;mq;285.150000;mq;296.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140802060000;636.000000;0;0.000000;287.650000;287.650000;100;0;9;6;7;7;150;6;/;/;35.000000;mq;285.650000;mq;300.750000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20140802060000;680.000000;0;0.000000;288.350000;287.550000;95;0;9;6;3;0;8000;0;0;2;9.500000;mq;286.250000;mq;300.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07973;20140802062000;1500.000000;360;2.000000;286.650000;282.510000;76;0;9;6;3;3;2250;0;3;0;12.500000;mq;284.050000;mq;295.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20140802053000;1388.000000;0;0.000000;283.850000;283.080000;95;0;9;6;8;7;1750;0;3;/;24.000000;mq;283.350000;mq;298.050000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20140802055600;1115.000000;0;0.000000;284.650000;283.070000;90;0;9;6;7;7;1750;0;3;/;16.800000;mq;283.850000;mq;297.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20140802070000;733.000000;0;0.000000;288.150000;287.990000;99;61;9;6;8;8;450;5;/;/;14.000000;mq;284.150000;mq;299.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140802114000;1270.000000;0;0.000000;293.450000;285.940000;62;0;0;0;5;5;1750;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140802113000;1327.000000;0;0.000000;289.150000;288.510000;96;45;9;6;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140803052000;790.000000;0;0.000000;286.650000;mq;mq;0;6;0;8;8;2250;0;3;/;9.000000;mq;285.750000;mq;295.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20140803062500;1738.000000;0;0.000000;282.450000;281.690000;95;0;9;6;8;5;450;6;7;/;17.000000;mq;279.450000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140803061500;1327.000000;310;2.000000;286.150000;283.150000;82;0;9;6;5;4;450;2;3;0;8.100000;mq;284.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140803061500;1600.000000;0;0.000000;285.150000;282.170000;82;0;9;6;1;1;1250;0;3;0;19.500000;mq;282.150000;mq;290.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20140803055500;1000.000000;0;0.000000;284.250000;283.950000;98;0;9;6;2;1;3500;0;3;9;6.500000;mq;283.550000;mq;292.850000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140803070000;970.000000;0;0.000000;286.150000;284.550000;90;0;9;6;7;7;3500;0;3;2;20.200000;mq;285.150000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140803070000;2880.000000;250;10.000000;mq;mq;mq;0;mq;mq;4;3;mq;5;0;2;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140803070000;1380.000000;0;0.000000;mq;mq;mq;0;9;6;4;4;mq;0;3;2;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20140803071500;1080.000000;0;0.000000;286.150000;mq;mq;0;6;0;8;6;150;6;3;/;10.900000;mq;284.050000;mq;295.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20140803065000;680.000000;0;0.000000;287.550000;286.760000;95;0;9;6;0;0;mq;0;0;0;30.000000;mq;283.350000;mq;296.550000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20140803070000;733.000000;0;0.000000;287.650000;287.340000;98;0;9;6;2;0;8000;0;0;2;21.000000;mq;282.650000;mq;294.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20140803053000;1388.000000;0;0.000000;283.850000;282.600000;92;0;9;6;1;1;mq;2;0;0;11.000000;mq;282.850000;mq;291.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20140803053000;1115.000000;0;0.000000;283.550000;281.980000;90;0;9;6;2;2;2250;0;3;0;5.900000;mq;282.850000;mq;293.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20140803073500;3200.000000;220;6.000000;273.950000;273.950000;100;44;9;6;7;7;30;0;7;/;12.500000;mq;273.450000;mq;278.650000;2.130000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;3;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20140803071000;1570.000000;0;0.000000;283.650000;mq;mq;0;9;6;6;2;250;6;7;/;16.300000;mq;282.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20140803054500;1018.000000;0;0.000000;285.650000;mq;mq;0;9;6;6;5;30;5;3;2;14.400000;mq;285.150000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20140803060000;1270.000000;0;0.000000;284.150000;282.900000;92;61;6;0;8;8;800;5;/;/;11.700000;mq;284.150000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140803053000;1270.000000;0;0.000000;283.950000;283.020000;94;0;9;6;8;8;1750;5;/;/;17.700000;mq;283.550000;mq;294.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20140803054000;1850.000000;0;0.000000;282.350000;278.900000;79;0;6;0;8;4;150;2;3;2;0.100000;mq;280.950000;mq;290.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140803054500;1665.000000;90;1.000000;282.950000;281.870000;93;60;9;6;8;5;800;5;7;/;8.500000;mq;282.650000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140803113000;1327.000000;310;2.000000;290.150000;286.680000;80;0;0;0;7;5;450;5;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140803112000;1270.000000;0;0.000000;290.850000;285.530000;71;0;0;0;5;2;1250;5;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140803104000;1665.000000;270;2.000000;287.250000;281.860000;70;0;0;0;7;5;1250;5;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20140803112000;1908.000000;220;2.000000;287.850000;281.120000;64;0;0;0;6;6;450;2;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20140803122500;1738.000000;220;5.000000;292.650000;289.110000;80;0;0;6;5;5;1750;2;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140803070000;636.000000;0;0.000000;290.350000;287.990000;86;0;9;6;0;0;mq;0;0;0;5.900000;mq;285.050000;mq;295.850000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20140804060000;636.000000;0;0.000000;288.650000;288.650000;100;0;6;0;8;8;250;6;/;/;3.600000;mq;285.550000;mq;299.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20140804055000;680.000000;0;0.000000;286.950000;286.000000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.950000;mq;299.550000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20140804052500;1000.000000;0;0.000000;287.150000;287.000000;99;0;6;0;7;7;450;6;/;/;1.100000;mq;283.650000;mq;296.050000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07973;20140804060000;1500.000000;130;2.000000;285.950000;285.330000;96;0;4;0;0;0;mq;0;0;0;0.000000;mq;282.650000;mq;290.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20140804053000;1388.000000;0;0.000000;286.150000;285.370000;95;0;6;4;8;8;mq;6;/;/;2.600000;mq;283.550000;mq;294.250000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20140804070000;1600.000000;0;0.000000;286.150000;mq;mq;45;6;4;9;9;mq;/;/;/;0.100000;mq;281.150000;mq;286.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20140804055700;1115.000000;0;0.000000;286.950000;285.340000;90;0;6;4;8;8;80;6;/;/;2.400000;mq;282.750000;mq;295.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20140804060000;1738.000000;0;0.000000;281.150000;279.610000;90;0;6;0;6;6;2250;5;3;0;2.000000;mq;279.450000;mq;294.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20140804070000;1570.000000;0;0.000000;285.150000;mq;mq;0;6;0;3;2;3500;0;3;2;1.400000;mq;283.150000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20140804061500;1327.000000;0;0.000000;283.650000;283.500000;99;45;6;4;9;9;mq;/;/;/;3.100000;mq;283.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20140804073000;970.000000;40;3.000000;285.150000;mq;mq;0;9;6;2;2;450;5;0;0;1.500000;mq;284.150000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20140804071500;3200.000000;220;4.000000;274.850000;272.110000;82;0;6;4;3;3;450;0;3;0;0.100000;mq;273.250000;mq;277.250000;2.100000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20140804051500;790.000000;0;0.000000;286.350000;mq;mq;0;6;0;6;6;2250;0;3;0;2.100000;284.350000;mq;293.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20140804060000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20140804053000;1270.000000;0;0.000000;284.750000;283.660000;93;0;6;0;8;4;1750;5;3;0;0.400000;mq;283.050000;mq;292.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20140804071500;2880.000000;mq;mq;mq;mq;mq;45;6;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20140804073000;1380.000000;mq;mq;mq;mq;mq;45;4;mq;9;9;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20140804063500;1080.000000;0;0.000000;285.750000;mq;mq;0;6;0;2;2;1250;0;3;0;0.500000;283.850000;mq;294.850000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20140804060000;1281.000000;0;0.000000;283.950000;282.540000;91;0;6;0;6;6;1750;6;0;0;0.100000;mq;281.750000;mq;294.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20140804054000;1665.000000;90;2.000000;281.750000;279.540000;86;0;0;0;5;3;1750;5;3;0;0.000000;mq;281.450000;mq;292.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20140804055200;1908.000000;0;0.000000;280.750000;279.690000;93;0;0;0;1;1;2250;0;3;0;0.000000;mq;278.750000;mq;291.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
