numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07489;19981102070000;970.000000;0;0.000000;274.150000;mq;mq;0;6;0;8;8;1250;5;/;/;13.500000;273.150000;mq;282.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19981102070000;1570.000000;0;0.000000;276.150000;mq;mq;0;6;0;0;0;mq;0;0;0;7.700000;273.150000;mq;280.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;19981102070000;1810.000000;0;0.000000;281.650000;mq;mq;61;0;0;0;0;mq;0;0;0;1.000000;277.150000;mq;283.150000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19981102070000;1336.000000;0;0.000000;273.250000;273.110000;99;0;0;0;0;0;mq;0;0;0;5.200000;mq;273.250000;mq;280.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19981102070000;1860.000000;0;0.000000;274.850000;269.970000;70;0;6;9;0;0;mq;0;0;0;5.100000;mq;272.250000;mq;278.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19981102070000;1327.000000;0;0.000000;281.150000;280.550000;96;0;0;6;8;6;450;5;7;/;4.500000;mq;280.150000;mq;282.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;19981102070000;2880.000000;250;6.100000;mq;mq;mq;0;0;0;4;mq;mq;/;/;/;1.600000;mq;mq;mq;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;19981102070000;1380.000000;0;0.000000;274.650000;mq;mq;0;0;0;4;mq;mq;/;/;/;0.000000;276.150000;mq;284.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19981102070000;1775.000000;0;0.000000;269.850000;268.590000;91;0;6;4;2;1;3500;0;3;2;42.300000;mq;269.850000;mq;277.350000;0.070000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;0;2;mq;
07912;19981102070000;1707.000000;40;2.500000;271.950000;269.270000;82;0;6;0;0;0;mq;0;0;0;6.100000;mq;271.040000;mq;282.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19981102070000;1270.000000;0;0.000000;270.540000;270.000000;96;45;6;0;9;9;mq;/;/;/;4.200000;mq;271.750000;mq;283.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19981102070000;1477.000000;0;0.000000;271.850000;265.500000;62;0;6;4;0;0;mq;0;0;0;14.300000;mq;271.250000;mq;279.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;19981102070000;1640.000000;0;0.000000;271.540000;266.790000;70;0;4;0;0;0;mq;0;0;0;0.500000;mq;271.150000;mq;277.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19981102070000;1270.000000;0;0.000000;275.450000;273.670000;88;0;mq;mq;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;19981102080000;733.000000;0;0.000000;281.150000;mq;mq;0;6;0;2;0;8000;0;0;2;1.300000;277.150000;mq;285.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19981102110000;1336.000000;160;1.000000;282.350000;276.960000;69;0;0;0;6;2;3500;0;3;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19981102110000;1860.000000;90;1.000000;281.750000;268.570000;39;0;0;0;8;8;1750;0;3;7;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19981102110000;1270.000000;220;2.500000;283.150000;277.930000;70;0;0;0;2;0;2250;0;0;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19981102110000;1477.000000;0;0.000000;279.250000;272.950000;64;0;0;0;6;3;2250;0;3;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;19981102110000;1640.000000;310;0.500000;283.450000;263.740000;24;0;0;0;7;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19981102110000;1270.000000;0;0.000000;282.950000;272.460000;48;0;0;0;8;6;3500;0;1;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19981102130000;1327.000000;220;2.500000;283.650000;280.710000;82;0;0;0;8;6;450;5;7;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19981103070000;1020.000000;0;0.000000;280.650000;mq;mq;65;6;mq;8;mq;450;/;/;/;7.600000;280.650000;mq;286.350000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19981103070000;970.000000;220;1.000000;280.150000;mq;mq;63;6;4;9;9;mq;/;/;/;15.500000;276.150000;mq;282.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19981103070000;1570.000000;0;0.000000;276.650000;mq;mq;63;6;0;8;8;800;5;/;/;4.600000;275.650000;mq;280.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;19981103070000;1810.000000;0;0.000000;276.150000;mq;mq;60;6;0;8;0;mq;0;0;0;7.100000;274.150000;mq;288.650000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19981103070000;1336.000000;320;1.000000;274.350000;274.210000;99;61;7;6;8;8;150;6;/;/;0.200000;mq;272.950000;mq;283.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19981103070000;1860.000000;270;1.000000;275.040000;274.620000;97;70;7;4;9;mq;mq;/;/;/;1.500000;mq;273.950000;mq;282.750000;0.010000;mq;mq;3101.000000;mq;mq;mq;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19981103070000;1327.000000;0;0.000000;280.150000;279.250000;94;0;6;0;8;7;450;5;3;/;17.500000;mq;279.150000;mq;284.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;19981103070000;2880.000000;mq;mq;mq;mq;mq;0;6;6;5;mq;mq;/;/;/;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19981103070000;1775.000000;0;0.000000;274.450000;273.880000;96;63;6;0;8;8;mq;0;2;/;6.000000;mq;269.850000;mq;277.450000;0.060000;mq;mq;3100.000000;mq;mq;mq;5;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;19981103070000;1990.000000;0;0.000000;274.150000;273.730000;97;63;7;6;8;8;250;6;/;/;7.600000;mq;273.150000;mq;278.350000;0.050000;mq;mq;3101.000000;mq;mq;mq;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19981103070000;1270.000000;0;0.000000;279.040000;278.760000;98;61;6;mq;8;8;1250;6;/;/;4.000000;mq;272.540000;mq;284.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19981103070000;1477.000000;0;0.000000;276.650000;276.360000;98;61;6;0;8;8;1250;5;/;/;1.700000;mq;272.040000;mq;281.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;19981103070000;1640.000000;0;0.000000;275.350000;273.880000;90;61;6;0;8;8;250;6;/;/;1.800000;mq;271.540000;mq;284.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19981103070000;1270.000000;0;0.000000;275.150000;273.680000;90;60;6;0;8;8;250;5;/;/;4.500000;mq;273.450000;mq;285.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;19981103070000;2000.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;13.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07957;19981103070000;1720.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19981103070000;1745.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;19981103080000;733.000000;0;0.000000;282.150000;mq;mq;0;6;0;8;8;250;6;/;/;1.000000;279.150000;mq;291.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19981103110000;970.000000;0;0.000000;281.150000;mq;mq;0;4;6;8;8;2250;5;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19981103110000;1570.000000;0;0.000000;278.150000;mq;mq;0;6;6;8;2;1250;5;7;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19981103110000;1336.000000;150;1.000000;278.040000;277.910000;99;0;6;0;8;5;800;6;7;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19981103110000;1860.000000;270;1.500000;278.040000;277.760000;98;0;7;0;8;8;450;6;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19981103110000;1270.000000;0;0.000000;281.540000;281.250000;98;0;6;6;8;8;1750;6;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19981103110000;1477.000000;0;0.000000;278.850000;278.260000;96;60;6;0;8;8;1750;5;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19981103110000;1270.000000;0;0.000000;278.950000;277.750000;92;60;6;0;8;8;450;5;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19981103130000;1327.000000;270;2.500000;282.650000;282.040000;96;0;0;0;8;7;450;5;3;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;19981104070000;790.000000;0;0.000000;278.150000;mq;mq;63;6;0;8;8;800;6;/;/;32.300000;278.150000;mq;285.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;19981104070000;1150.000000;0;0.000000;275.150000;275.010000;99;69;6;0;8;8;20;5;/;/;18.300000;mq;274.650000;mq;282.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19981104070000;1020.000000;0;0.000000;281.150000;mq;mq;81;6;mq;8;mq;450;/;/;/;14.300000;280.650000;mq;285.850000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19981104070000;970.000000;0;0.000000;278.150000;mq;mq;61;6;4;9;9;mq;/;/;/;22.500000;278.150000;mq;284.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19981104070000;1570.000000;0;0.000000;276.150000;mq;mq;45;6;6;9;9;70;/;/;/;13.700000;275.650000;mq;282.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;19981104070000;1810.000000;0;0.000000;275.650000;mq;mq;0;6;0;8;0;mq;0;0;0;44.500000;274.150000;mq;281.150000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19981104070000;1336.000000;330;2.000000;277.650000;277.510000;99;60;6;0;8;8;150;6;/;/;9.000000;mq;277.350000;mq;279.850000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19981104070000;1860.000000;270;0.500000;276.750000;276.610000;99;45;6;4;9;mq;mq;/;/;/;10.400000;mq;275.040000;mq;278.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19981104070000;1327.000000;0;0.000000;276.150000;275.870000;98;45;6;4;9;9;mq;/;/;/;18.000000;mq;275.150000;mq;282.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;19981104070000;2880.000000;mq;mq;mq;mq;mq;70;7;7;9;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;3110.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;19981104070000;1270.000000;0;0.000000;276.150000;mq;mq;63;6;6;8;8;70;6;/;/;27.000000;276.150000;mq;281.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19981104070000;1775.000000;0;0.000000;275.150000;274.720000;97;63;7;6;9;9;mq;/;/;/;7.200000;mq;273.950000;mq;279.040000;0.040000;mq;mq;3100.000000;mq;mq;mq;5;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;0;2;mq;
07895;19981104070000;1990.000000;0;0.000000;274.150000;273.580000;96;73;6;4;8;8;150;6;/;/;9.800000;mq;273.650000;mq;277.950000;0.030000;mq;mq;3101.000000;mq;mq;mq;2;0;6;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19981104070000;1104.000000;270;2.500000;276.650000;mq;mq;63;6;0;8;4;150;6;2;/;23.000000;276.650000;mq;281.540000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19981104070000;1270.000000;0;0.000000;279.250000;278.660000;96;60;6;0;8;8;800;6;/;/;6.600000;mq;279.040000;mq;283.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19981104070000;1477.000000;0;0.000000;275.750000;275.610000;99;60;6;0;8;8;1250;5;/;/;9.700000;mq;274.950000;mq;280.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
