numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20170101073000;1850.000000;60;1.000000;266.550000;260.070000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.550000;mq;275.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;262.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07499;20170101070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20170101063000;1620.000000;0;0.000000;273.150000;258.400000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.850000;mq;277.450000;0.050000;0.000000;-99;768.000000;3100.000000;mq;266.050000;mq;0;7;0;mq;mq;mq;mq;1;130;5.000000;0.650000;0.000000;mq;7;5;mq;2;mq;
07895;20170101064500;1970.000000;0;0.000000;269.550000;260.120000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.950000;mq;276.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;260.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;8;7;mq;2;mq;
07900;20170101071500;2040.000000;0;0.000000;270.350000;258.910000;41;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.950000;mq;276.450000;0.270000;0.000000;-99;768.000000;3100.000000;mq;265.450000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;5;5;mq;2;mq;
07888;20170101072000;1800.000000;0;0.000000;272.250000;259.040000;36;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.650000;mq;280.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07959;20170101074000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.060000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;0.000000;mq;7;7;mq;2;mq;
07590;20170101070500;1270.000000;0;0.000000;273.250000;262.430000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.550000;mq;283.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20170101073500;2130.000000;0;0.000000;271.150000;262.600000;52;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;278.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07931;20170101070000;1665.000000;90;2.000000;269.850000;256.550000;35;0;0;0;3;0;8000;0;0;2;0.000000;mq;269.150000;mq;281.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20170101071300;1860.000000;90;2.000000;266.750000;260.260000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.250000;mq;271.850000;0.450000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;2;90;2.000000;0.980000;0.000000;mq;mq;mq;mq;mq;mq;
07941;20170101074000;1630.000000;0;0.000000;269.450000;261.020000;52;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;278.950000;0.170000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;2;240.000000;
07942;20170101071500;1910.000000;0;0.000000;272.750000;259.820000;37;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.050000;mq;275.850000;0.200000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;6;3;mq;2;mq;
07489;20170101083000;970.000000;180;3.000000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
