numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20090501052500;790.000000;0;0.000000;274.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.100000;mq;273.350000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07908;20090501052000;1970.000000;130;2.000000;269.650000;267.180000;83;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.450000;mq;276.150000;1.230000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;2;40;5.000000;3.650000;0.000000;mq;2;4;0;mq;mq;
07912;20090501053000;1707.000000;0;0.000000;268.350000;264.080000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.350000;mq;280.350000;0.180000;0.000000;-99;768.000000;3100.000000;mq;269.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07590;20090501054000;1270.000000;0;0.000000;274.850000;273.390000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.050000;mq;286.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07593;20090501060000;1310.000000;0;0.000000;276.450000;270.500000;65;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.150000;mq;288.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20090501060000;1270.000000;0;0.000000;276.150000;271.600000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;281.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20090501060000;1270.000000;0;0.000000;274.950000;268.230000;61;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.250000;mq;289.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20090501063000;1850.000000;0;0.000000;273.050000;265.090000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;277.150000;0.480000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07589;20090501064000;1570.000000;0;0.000000;275.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.150000;mq;284.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20090501063000;1327.000000;0;0.000000;273.150000;272.010000;92;69;6;4;9;9;mq;/;/;/;50.000000;mq;272.150000;mq;283.150000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
