numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07589;20211201084000;1570.000000;0;0.000000;272.650000;mq;mq;0;0;0;5;5;3500;0;3;0;0.000000;mq;268.650000;mq;271.150000;0.170000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;1;mq;1;mq;
07888;20211201080000;1788.000000;0;0.000000;272.650000;267.850000;70;0;4;0;2;2;1250;0;4;0;0.000000;mq;263.550000;mq;275.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;2;120.000000;
07892;20211201080000;1700.000000;0;0.000000;269.750000;266.630000;79;0;0;0;5;4;2250;0;1;2;0.000000;mq;259.550000;mq;270.850000;0.240000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;2;mq;1;120.000000;
07894;20211201072000;1350.000000;220;2.000000;272.450000;271.460000;93;0;0;0;5;5;1750;/;1;2;0.000000;mq;264.150000;mq;272.550000;0.180000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;1;120.000000;
07895;20211201064500;1970.000000;0;0.000000;270.150000;269.320000;94;0;0;0;7;7;1250;0;3;/;0.000000;mq;262.150000;mq;270.650000;0.180000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;1;220.000000;
07901;20211201073000;1867.000000;0;0.000000;272.950000;269.750000;79;0;0;0;6;6;1250;0;7;0;0.000000;mq;261.750000;mq;275.450000;0.230000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;140.000000;
07904;20211201070000;2080.000000;0;0.000000;269.050000;267.360000;88;0;0;0;3;3;1250;0;3;0;0.000000;mq;258.050000;mq;269.950000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07911;20211201073500;1636.000000;0;0.000000;270.450000;mq;mq;0;0;0;6;6;1750;0;3;0;0.000000;mq;260.050000;mq;271.150000;0.260000;0.000000;-99;768.000000;3100.000000;mq;268.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07912;20211201070000;1713.000000;40;1.000000;265.250000;264.040000;91;0;0;0;2;1;1250;0;4;2;0.000000;mq;257.050000;mq;269.450000;0.110000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07916;20211201082500;1594.000000;0;0.000000;274.650000;270.150000;72;0;0;0;4;4;1250;0;3;0;0.000000;mq;268.650000;mq;274.650000;0.380000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;1;mq;
07941;20211201121500;1630.000000;0;0.000000;277.650000;268.120000;50;0;0;0;4;3;2250;0;3;2;mq;mq;mq;mq;mq;0.210000;0.000000;-50;750.000000;3100.000000;mq;270.150000;mq;0;mq;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07590;20211201125500;1270.000000;0;0.000000;276.250000;271.500000;71;16;0;0;8;8;1250;6;/;/;mq;mq;mq;mq;mq;0.040000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20211201112000;1665.000000;270;2.000000;276.250000;266.830000;50;0;0;0;2;1;2250;0;3;2;mq;mq;mq;mq;mq;0.010000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;
07498;20211201134000;1854.000000;130;1.000000;273.450000;266.810000;61;0;0;0;8;8;800;0;3;/;mq;mq;mq;mq;mq;0.180000;0.000000;-50;750.000000;3100.000000;mq;272.650000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;1;mq;mq;mq;
07895;20211201122500;1970.000000;0;0.000000;274.150000;267.680000;62;0;0;0;6;6;800;0;3;0;mq;mq;mq;mq;mq;0.170000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;1;220.000000;
07904;20211201120000;2080.000000;0;0.000000;272.550000;269.530000;80;0;0;0;7;6;1250;0;7;2;mq;mq;mq;mq;mq;0.140000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07891;20211202070000;1209.000000;0;0.000000;271.450000;270.470000;93;0;7;6;6;1;250;5;3;0;22.000000;mq;mq;mq;mq;0.380000;0.150000;-99;768.000000;3115.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07895;20211202064500;1970.000000;0;0.000000;266.450000;265.370000;92;0;7;0;6;2;800;5;3;0;11.800000;mq;266.150000;mq;274.650000;0.300000;0.140000;-99;768.000000;3114.000000;mq;270.850000;mq;0;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;1;mq;0;75.000000;
07888;20211202074500;1788.000000;0;0.000000;272.850000;270.320000;83;0;0;7;4;4;800;5;0;0;11.000000;mq;267.350000;mq;277.250000;0.300000;0.110000;-99;768.000000;3111.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;0;160.000000;
07912;20211202070000;1713.000000;0;0.000000;268.150000;267.050000;92;0;7;0;8;8;150;5;2;/;3.100000;mq;265.250000;mq;274.650000;0.150000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20211202074000;1860.000000;90;2.000000;267.650000;262.860000;69;0;0;0;6;6;1750;0;3;0;0.000000;mq;266.950000;mq;277.350000;0.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20211202080000;1840.000000;360;7.000000;268.650000;mq;mq;71;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.500000;0.180000;-99;768.000000;3118.000000;mq;269.350000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;2;mq;0;140.000000;
07960;20211202080000;1590.000000;220;2.000000;270.250000;270.110000;99;70;7;6;9;9;mq;/;/;/;14.300000;mq;270.050000;mq;276.350000;0.500000;0.130000;-99;768.000000;3113.000000;mq;272.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;180.000000;
07721;20211202090000;1760.000000;0;0.000000;269.750000;269.750000;100;mq;7;4;mq;mq;mq;/;/;/;13.300000;mq;mq;mq;mq;0.500000;0.180000;-99;768.000000;3118.000000;mq;267.950000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20211202083500;1570.000000;0;0.000000;268.650000;mq;mq;0;7;0;3;3;1250;0;3;0;6.500000;mq;267.650000;mq;276.950000;0.280000;0.110000;-99;768.000000;3111.000000;mq;273.150000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;mq;
07881;20211202081500;2550.000000;0;0.000000;262.350000;261.570000;94;0;7;4;4;4;250;0;7;0;7.200000;mq;262.250000;mq;270.450000;0.400000;0.130000;-99;768.000000;3113.000000;mq;267.550000;mq;0;2;0;mq;mq;mq;mq;3;360;4.000000;mq;mq;mq;9;1;mq;0;80.000000;
07916;20211202095500;1594.000000;0;0.000000;271.650000;268.310000;78;70;7;4;9;9;mq;/;/;/;16.000000;mq;269.250000;mq;272.850000;0.500000;0.150000;-99;768.000000;3115.000000;mq;272.250000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;1;100.000000;
07590;20211202125000;1270.000000;0;0.000000;275.950000;269.390000;62;0;0;0;2;2;450;6;0;0;mq;mq;mq;mq;mq;0.130000;0.000000;-50;750.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20211202112500;1665.000000;90;2.000000;274.550000;266.490000;55;0;0;0;1;1;1750;5;0;0;mq;mq;mq;mq;mq;0.030000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;mq;mq;mq;
07498;20211202073700;1854.000000;130;1.000000;267.950000;265.040000;80;0;7;0;7;7;800;6;3;0;8.200000;mq;267.450000;mq;274.550000;0.270000;0.130000;-99;768.000000;3113.000000;mq;270.450000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07889;20211202080000;1800.000000;0;0.000000;mq;mq;mq;44;7;4;3;3;1250;5;0;0;4.900000;mq;mq;mq;mq;0.200000;0.060000;-99;768.000000;3106.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07892;20211202073600;1700.000000;0;0.000000;269.650000;269.100000;96;0;7;0;2;1;800;0;7;2;7.100000;mq;268.350000;mq;276.950000;0.320000;0.090000;-99;768.000000;3109.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;1;80.000000;
07893;20211202080000;1780.000000;0;0.000000;267.050000;265.680000;90;0;7;0;4;4;800;5;0;0;8.900000;mq;263.650000;mq;280.250000;0.350000;0.090000;-99;768.000000;3109.000000;mq;268.950000;mq;0;4;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;2;mq;0;89.000000;
07894;20211202072000;1350.000000;270;2.000000;268.450000;266.470000;86;0;7;7;2;1;30;6;1;7;13.700000;mq;268.450000;mq;276.950000;0.230000;0.130000;-99;768.000000;3113.000000;mq;270.850000;mq;0;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07904;20211202120000;2080.000000;270;2.000000;267.550000;264.330000;78;0;0;0;8;6;800;5;7;/;mq;mq;mq;mq;mq;0.220000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;0;6;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07904;20211202070000;2080.000000;0;0.000000;266.650000;265.430000;91;0;7;4;8;5;250;5;7;/;8.500000;mq;266.250000;mq;273.250000;0.230000;0.090000;-99;768.000000;3109.000000;mq;mq;mq;0;3;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07911;20211202081500;1636.000000;0;0.000000;268.750000;mq;mq;45;7;4;9;9;mq;/;/;/;12.400000;mq;268.650000;mq;274.450000;0.420000;0.170000;-99;768.000000;3117.000000;mq;270.450000;mq;0;mq;1;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07498;20211202123300;1854.000000;130;1.000000;268.450000;263.630000;69;16;0;7;8;8;450;6;3;/;mq;mq;mq;mq;mq;0.270000;0.010000;-50;750.000000;3101.000000;mq;272.250000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07590;20211203064500;1270.000000;0;0.000000;263.450000;260.960000;82;0;7;0;4;4;800;6;0;0;1.200000;mq;261.950000;mq;276.350000;0.160000;0.040000;-99;768.000000;3104.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20211203064500;1970.000000;0;0.000000;259.150000;257.870000;90;0;7;0;0;0;mq;0;0;0;6.200000;mq;258.150000;mq;268.950000;0.330000;0.110000;-99;768.000000;3111.000000;mq;268.450000;mq;0;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;50.000000;
07901;20211203070000;1867.000000;0;0.000000;261.650000;260.750000;93;0;7;0;0;0;mq;0;0;0;4.800000;mq;261.150000;mq;271.250000;0.300000;0.050000;-99;768.000000;3105.000000;mq;267.650000;mq;0;6;5;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;9;mq;0;80.000000;
07904;20211203070000;2080.000000;0;0.000000;257.250000;254.740000;81;0;7;4;0;0;mq;0;0;0;1.600000;mq;256.450000;mq;277.750000;0.270000;0.100000;-99;768.000000;3110.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07931;20211203064000;1665.000000;90;3.000000;263.650000;255.380000;51;0;0;0;1;0;8000;0;0;2;0.000000;mq;263.250000;mq;274.950000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;
07966;20211203070000;1000.000000;0;0.000000;269.550000;268.580000;93;0;7;6;2;2;3500;0;3;0;13.500000;mq;269.550000;mq;275.050000;0.120000;0.100000;-99;768.000000;3110.000000;mq;266.150000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07498;20211203074800;1854.000000;130;1.000000;257.250000;251.640000;62;0;7;0;0;0;mq;0;0;0;2.400000;mq;256.850000;mq;269.250000;0.260000;0.050000;-99;768.000000;3105.000000;mq;265.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07608;20211203073000;1327.000000;270;2.000000;272.150000;mq;mq;71;7;4;9;9;mq;/;/;/;25.500000;mq;mq;mq;mq;0.750000;0.180000;-99;768.000000;3118.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20211203075000;1860.000000;0;0.000000;260.650000;251.400000;46;0;3;7;0;0;mq;0;0;0;2.500000;mq;258.150000;mq;268.150000;0.570000;0.080000;-99;768.000000;3108.000000;mq;254.650000;mq;0;0;9;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;2;mq;1;140.000000;
07881;20211203081500;2550.000000;0;0.000000;261.550000;247.420000;30;0;7;3;0;0;mq;0;0;0;1.000000;mq;257.950000;mq;264.250000;0.390000;0.030000;-99;768.000000;3103.000000;mq;260.950000;mq;0;2;5;mq;mq;mq;mq;3;40;10.000000;mq;mq;mq;2;9;mq;1;100.000000;
07888;20211203075000;1788.000000;90;7.000000;266.050000;262.700000;77;0;4;7;0;0;mq;0;0;0;3.400000;mq;260.550000;mq;272.850000;0.300000;0.060000;-99;768.000000;3106.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;0;100.000000;
07889;20211203080000;1800.000000;130;7.000000;261.650000;258.270000;76;0;7;7;0;0;mq;0;0;0;3.600000;mq;mq;mq;mq;0.250000;0.120000;-99;768.000000;3112.000000;mq;266.550000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07912;20211203070000;1713.000000;0;0.000000;255.950000;254.170000;86;0;7;0;1;1;250;5;0;0;2.300000;mq;255.750000;mq;271.750000;0.170000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07960;20211203080000;1590.000000;220;4.000000;268.150000;267.750000;97;0;7;3;2;2;250;2;0;0;15.800000;mq;267.650000;mq;270.550000;0.550000;0.100000;-99;768.000000;3110.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;3;mq;1;180.000000;
07892;20211203080000;1700.000000;0;0.000000;259.550000;258.260000;90;0;0;7;0;0;mq;0;0;0;6.800000;mq;259.350000;mq;275.050000;0.400000;0.140000;-99;768.000000;3114.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;0;140.000000;
07973;20211203090000;1472.000000;0;0.000000;mq;mq;mq;0;7;mq;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.500000;mq;mq;768.000000;mq;mq;mq;mq;mq;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20211203083500;1570.000000;0;0.000000;266.650000;mq;mq;0;7;3;0;0;mq;0;0;0;3.000000;mq;262.650000;mq;272.650000;0.330000;0.070000;-99;768.000000;3107.000000;mq;273.150000;mq;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;1;mq;0;mq;
07911;20211203082500;1636.000000;0;0.000000;262.250000;mq;mq;0;7;7;2;2;150;2;0;0;6.200000;mq;258.550000;mq;270.450000;0.430000;0.090000;-99;768.000000;3109.000000;mq;264.750000;mq;0;0;1;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07952;20211203093400;1840.000000;220;2.000000;269.250000;mq;mq;36;3;7;3;3;3500;0;3;0;mq;mq;mq;mq;mq;1.600000;0.100000;-99;768.000000;3110.000000;mq;266.750000;mq;0;0;3;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;6;mq;0;100.000000;
07725;20211203083000;1456.000000;0;0.000000;268.050000;266.070000;86;0;7;3;4;4;1250;2;0;0;13.700000;mq;267.050000;mq;270.550000;0.450000;0.060000;-99;768.000000;3106.000000;mq;269.050000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;0;120.000000;
07470;20211203080000;1850.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.600000;0.150000;-99;768.000000;3115.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07894;20211203121000;1350.000000;0;0.000000;269.450000;267.300000;85;0;0;0;1;0;8000;0;0;7;mq;mq;mq;mq;mq;0.270000;0.000000;-50;750.000000;3100.000000;mq;269.650000;mq;0;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;mq;0;90.000000;
07894;20211203070000;1350.000000;mq;mq;263.950000;262.890000;92;0;7;7;mq;mq;mq;/;/;/;7.500000;263.150000;mq;273.250000;mq;0.270000;0.100000;-99;768.000000;3110.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07897;20211203091500;1870.000000;0;0.000000;266.150000;mq;mq;0;7;7;0;0;mq;0;0;0;mq;mq;261.050000;mq;270.250000;0.600000;0.100000;-99;768.000000;3110.000000;mq;265.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;120.000000;
07908;20211203080000;1970.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.350000;0.060000;-99;768.000000;3106.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20211203084500;2356.000000;0;0.000000;257.650000;mq;mq;0;0;0;0;0;mq;0;0;0;27.000000;mq;mq;mq;mq;0.300000;0.100000;-99;768.000000;3110.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;50.000000;
07881;20211203125000;2550.000000;0;0.000000;264.550000;244.440000;18;0;0;0;8;0;8000;0;0;2;mq;mq;mq;mq;mq;0.390000;0.000000;-50;750.000000;3100.000000;mq;262.550000;mq;0;0;9;mq;mq;mq;mq;3;40;9.000000;mq;mq;mq;2;9;mq;1;100.000000;
07498;20211203134200;1854.000000;310;1.000000;263.550000;254.330000;47;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.260000;0.000000;-50;750.000000;3100.000000;mq;268.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07895;20211203120500;1970.000000;0;0.000000;267.150000;259.780000;56;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.330000;0.000000;-50;750.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;1;mq;
07875;20211203132000;1860.000000;0;0.000000;267.650000;256.170000;40;0;0;0;5;2;1750;0;4;2;mq;mq;mq;mq;mq;0.540000;0.000000;-50;750.000000;3100.000000;mq;262.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;2;mq;1;150.000000;
07590;20211203124000;1270.000000;0;0.000000;270.650000;265.550000;68;0;0;0;4;4;8000;0;0;2;mq;mq;mq;mq;mq;0.150000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20211204060000;790.000000;0;0.000000;275.650000;mq;mq;63;6;0;8;4;800;6;7;/;25.000000;mq;266.150000;mq;276.350000;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20211204072400;1854.000000;360;1.000000;270.250000;268.990000;91;73;7;7;8;8;30;0;2;/;13.500000;mq;256.850000;mq;270.250000;0.460000;0.200000;-99;768.000000;3120.000000;mq;270.850000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07608;20211204073000;1327.000000;270;4.000000;277.150000;mq;mq;45;6;4;9;9;mq;/;/;/;12.000000;mq;mq;mq;mq;0.600000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;20211204070000;1867.000000;0;0.000000;272.550000;272.550000;100;73;7;0;9;9;mq;/;/;/;27.400000;mq;260.850000;mq;272.850000;0.580000;0.330000;-99;768.000000;3133.000000;mq;272.850000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;85.000000;
07590;20211204064500;1270.000000;0;0.000000;273.250000;271.500000;88;60;7;0;8;8;800;5;/;/;11.200000;mq;263.050000;mq;273.650000;0.270000;0.170000;-99;768.000000;3117.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20211204064000;1665.000000;40;2.000000;269.150000;262.530000;60;0;0;0;8;8;450;5;/;/;0.000000;mq;263.650000;mq;274.650000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;
07973;20211204081500;1472.000000;360;2.000000;278.650000;272.800000;66;60;3;6;8;8;1250;5;/;/;2.000000;mq;273.850000;mq;mq;0.400000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;9;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;1;240.000000;
