numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07954;20190301065600;1107.000000;0;0.000000;272.950000;267.560000;67;0;0;0;3;0;8000;0;0;2;0.000000;mq;271.550000;mq;288.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20190301073000;1789.000000;0;0.000000;273.450000;258.280000;31;0;0;0;2;0;8000;0;0;2;0.000000;mq;271.550000;mq;280.050000;0.700000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07454;20190301082000;1535.000000;mq;mq;mq;mq;mq;0;0;0;mq;mq;450;/;/;/;0.000000;mq;mq;mq;mq;0.700000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07721;20190301070300;1747.000000;180;4.000000;272.250000;270.670000;89;0;0;0;7;7;450;0;3;/;0.000000;mq;271.850000;mq;283.350000;0.990000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;180;7.000000;1.050000;0.000000;mq;7;4;mq;2;mq;
07877;20190301081500;1645.000000;270;2.000000;273.250000;259.580000;35;0;0;0;4;4;8000;0;0;9;0.000000;mq;270.350000;mq;283.550000;0.900000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07881;20190301075000;2590.000000;360;8.000000;268.950000;259.040000;46;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;278.650000;1.590000;0.000000;-99;768.000000;3100.000000;mq;266.650000;mq;0;0;0;mq;mq;mq;mq;1;310;10.000000;mq;mq;mq;4;4;mq;1;280.000000;
07882;20190301081000;1390.000000;360;6.000000;276.250000;271.310000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.850000;mq;283.050000;0.730000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;2;360;7.000000;1.320000;0.000000;mq;6;3;mq;2;mq;
07919;20190301081000;2130.000000;310;7.000000;275.950000;261.250000;33;0;0;0;1;1;3500;0;4;0;0.000000;mq;270.850000;mq;280.850000;0.650000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;8;mq;mq;mq;mq;2;310;24.000000;mq;mq;mq;7;7;mq;2;mq;
07920;20190301080000;1720.000000;360;2.000000;272.650000;260.380000;39;0;0;0;2;0;8000;0;0;2;0.000000;mq;271.150000;mq;284.150000;0.690000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;1;360;3.000000;1.350000;0.000000;mq;7;4;mq;2;mq;
07923;20190301081500;1895.000000;0;0.000000;271.250000;261.950000;49;0;0;0;1;1;3500;0;3;0;0.000000;mq;270.450000;mq;284.250000;0.700000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07925;20190301073000;1905.000000;360;10.000000;275.450000;260.040000;31;0;0;0;2;0;8000;0;0;2;0.000000;mq;271.550000;mq;285.450000;0.620000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;1;360;15.000000;0.800000;0.000000;mq;7;7;mq;2;mq;
07933;20190301075700;1908.000000;0;0.000000;269.650000;258.860000;43;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.950000;mq;287.050000;0.450000;0.000000;-99;768.000000;3100.000000;mq;264.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;mq;mq;
07971;20190301070000;1384.000000;0;0.000000;270.750000;268.730000;86;0;0;0;5;0;8000;0;0;2;0.000000;mq;270.750000;mq;283.650000;0.600000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;6;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07589;20190301082000;1570.000000;0;0.000000;274.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.650000;mq;285.650000;0.550000;0.000000;-99;768.000000;3100.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;8;mq;2;mq;
07725;20190301083000;1456.000000;0;0.000000;272.850000;271.860000;93;0;4;0;4;0;8000;0;0;2;0.100000;mq;269.950000;mq;281.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;8;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07811;20190301080000;2350.000000;360;17.000000;269.450000;256.190000;35;36;3;0;0;0;mq;0;0;0;0.000000;mq;266.450000;mq;277.050000;1.160000;0.000000;-99;768.000000;3100.000000;mq;265.150000;mq;0;0;9;mq;mq;mq;mq;2;200;36.000000;mq;mq;mq;3;5;mq;1;300.000000;
07875;20190301081500;1860.000000;360;2.000000;273.150000;264.210000;51;0;0;0;1;0;8000;0;0;7;0.000000;mq;268.150000;mq;279.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;267.250000;mq;0;0;0;mq;mq;mq;mq;2;40;15.000000;mq;mq;mq;7;6;mq;2;mq;
07886;20190301081500;1720.000000;0;0.000000;271.150000;269.880000;91;0;0;0;1;1;450;5;0;0;0.000000;mq;271.150000;mq;283.150000;1.350000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;2;310;7.000000;1.100000;0.000000;mq;7;3;mq;2;mq;
07926;20190301082500;2185.000000;360;8.000000;274.150000;259.280000;32;0;0;0;2;2;2250;0;4;0;0.000000;mq;270.250000;mq;280.950000;1.090000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;0;mq;mq;mq;mq;1;360;12.000000;mq;mq;mq;6;3;mq;2;mq;
07968;20190301083000;1569.000000;0;0.000000;279.350000;267.690000;43;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.350000;mq;282.850000;0.430000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.490000;0.000000;mq;7;6;mq;2;mq;
07972;20190301073000;1715.000000;0;0.000000;274.250000;260.120000;34;0;0;0;1;1;1250;0;3;2;0.000000;mq;272.750000;mq;289.650000;0.580000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;1;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;1;mq;
07575;20190301083200;2134.000000;0;9.000000;275.950000;261.250000;33;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.350000;mq;281.950000;0.340000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;310;16.000000;1.000000;0.000000;mq;7;7;mq;1;360.000000;
07599;20190301080000;1240.000000;0;0.000000;280.550000;269.970000;47;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.250000;mq;287.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20190301070000;1270.000000;0;0.000000;274.650000;mq;mq;0;6;0;7;7;150;6;0;0;0.100000;mq;mq;mq;mq;0.830000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07715;20190301085000;2125.000000;0;0.000000;274.250000;263.340000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.350000;mq;283.950000;0.620000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07815;20190301084000;2356.000000;360;7.000000;271.550000;263.910000;56;0;0;0;5;5;800;5;7;2;0.000000;mq;267.950000;mq;280.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;5;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07863;20190301090000;2000.000000;0;0.000000;269.050000;261.790000;57;0;0;0;6;6;450;6;4;/;0.000000;mq;270.450000;mq;280.050000;0.840000;0.000000;-99;768.000000;3100.000000;mq;267.350000;mq;0;0;8;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07885;20190301084500;1610.000000;220;2.000000;276.450000;270.500000;65;0;0;0;3;3;1250;0;4;9;0.000000;mq;272.550000;mq;284.250000;0.500000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;7;mq;2;mq;
07889;20190301080000;1800.000000;0;0.000000;272.150000;mq;mq;0;0;0;2;1;250;2;1;0;0.000000;mq;271.150000;mq;281.650000;0.450000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07890;20190301081500;2200.000000;310;4.000000;270.650000;261.640000;50;0;0;0;5;4;800;2;3;7;0.000000;mq;268.650000;mq;279.550000;1.500000;0.000000;-99;768.000000;3100.000000;mq;265.050000;mq;0;0;9;mq;mq;mq;mq;2;310;8.000000;mq;mq;mq;6;3;mq;2;mq;
07891;20190301083000;1200.000000;0;0.000000;276.150000;273.210000;81;0;0;0;7;7;800;2;2;/;0.000000;mq;275.150000;mq;285.050000;0.950000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;2;220;6.000000;1.800000;0.000000;mq;7;6;mq;mq;mq;
07892;20190301073000;1700.000000;0;0.000000;271.650000;269.920000;88;0;0;0;2;1;3500;0;3;2;0.000000;mq;270.150000;mq;282.650000;0.920000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07893;20190301080000;1707.000000;0;0.000000;272.650000;268.220000;72;0;0;0;5;2;800;0;3;2;0.000000;mq;270.150000;mq;281.150000;1.100000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;2;270;2.000000;1.500000;0.000000;mq;3;4;mq;2;mq;
07894;20190301073000;1350.000000;0;0.000000;274.350000;271.280000;80;0;0;0;2;1;1250;5;3;9;0.000000;mq;273.950000;mq;287.650000;0.470000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;1;400.000000;
07907;20190301081000;1585.000000;180;2.000000;278.350000;270.760000;58;0;0;0;4;1;1750;5;0;7;0.000000;mq;271.250000;mq;284.950000;0.760000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;4;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07922;20190301083000;2300.000000;0;0.000000;270.650000;264.570000;63;0;0;0;3;0;8000;0;0;7;0.000000;mq;266.650000;mq;279.650000;0.930000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;3;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;4;mq;2;mq;
07928;20190301083000;1550.000000;270;4.000000;273.550000;271.320000;85;16;0;0;8;8;450;2;3;/;0.000000;mq;272.950000;mq;282.850000;0.790000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;1;270;6.000000;0.890000;0.000000;mq;7;6;mq;2;mq;
07942;20190301080000;1910.000000;0;0.000000;276.150000;261.040000;32;0;0;0;1;1;1750;0;4;0;0.000000;mq;274.850000;mq;285.050000;0.680000;0.000000;-99;768.000000;3100.000000;mq;267.050000;mq;0;0;0;mq;mq;mq;mq;2;310;8.000000;mq;mq;mq;7;6;mq;2;mq;
07950;20190301082000;1600.000000;0;0.000000;277.050000;259.730000;27;0;0;0;2;0;8000;0;0;2;0.000000;mq;274.350000;mq;283.450000;0.850000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;5;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07952;20190301080000;1840.000000;0;0.000000;271.250000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.800000;0.000000;-99;768.000000;3100.000000;mq;267.750000;mq;0;7;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;6;mq;2;mq;
07953;20190301081500;1800.000000;0;0.000000;276.450000;257.780000;24;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.950000;mq;280.250000;1.020000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;7;4;mq;2;mq;
07955;20190301080000;1840.000000;270;2.000000;273.850000;260.470000;36;0;0;0;1;0;8000;0;0;9;0.000000;mq;270.850000;mq;278.250000;0.790000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;1;270;2.000000;mq;0.000000;mq;7;3;mq;2;mq;
07960;20190301073000;1590.000000;0;0.000000;272.950000;264.760000;54;0;0;0;1;0;8000;0;0;2;0.000000;mq;272.650000;mq;281.050000;0.800000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07470;20190301084500;1850.000000;0;0.000000;272.150000;mq;mq;70;0;0;mq;mq;mq;/;/;/;mq;mq;271.150000;mq;281.750000;1.180000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;mq;mq;mq;mq;mq;mq;2;180;5.000000;1.600000;0.000000;mq;1;9;0;mq;mq;
07582;20190301083000;1350.000000;0;0.000000;273.750000;256.420000;26;0;0;0;6;1;1250;0;3;9;0.000000;mq;272.050000;mq;284.750000;0.560000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07595;20190301090600;1915.000000;310;7.000000;274.350000;265.820000;53;0;0;0;2;2;3500;0;4;0;0.000000;mq;270.050000;mq;283.150000;1.050000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07878;20190301084500;1600.000000;0;0.000000;277.450000;267.120000;47;0;0;0;1;1;2250;0;4;0;0.000000;mq;270.150000;mq;286.350000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;5;mq;mq;mq;mq;1;360;20.000000;mq;mq;mq;7;6;mq;2;mq;
07902;20190301081400;2022.000000;360;4.000000;271.150000;261.850000;49;0;0;0;3;3;mq;2;3;0;0.000000;mq;269.050000;mq;279.850000;1.420000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;6;0;mq;mq;mq;mq;2;360;10.000000;mq;mq;mq;7;7;mq;2;mq;
07921;20190301085800;1680.000000;0;0.000000;276.350000;264.960000;43;0;0;0;1;1;3500;0;4;2;0.000000;mq;271.850000;mq;285.450000;0.750000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;4;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;7;4;mq;2;mq;
07927;20190301090000;2100.000000;270;7.000000;273.850000;258.230000;30;0;0;0;1;1;3500;0;4;0;0.000000;mq;272.150000;mq;282.950000;0.750000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;4;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07929;20190301084500;1855.000000;310;1.000000;274.350000;261.590000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;283.750000;0.400000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;7;mq;mq;mq;
07957;20190301085500;1740.000000;180;2.000000;277.750000;259.390000;25;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.350000;mq;280.950000;1.050000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07959;20190301084000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;mq;mq;mq;1.050000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;7;6;mq;2;mq;
07964;20190301083000;2020.000000;180;2.000000;273.450000;257.050000;28;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.350000;mq;277.650000;0.880000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;4;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07965;20190301082900;1460.000000;0;0.000000;277.450000;266.560000;45;0;0;0;2;0;8000;0;0;2;0.000000;mq;273.350000;mq;283.350000;0.330000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;2;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07969;20190301082000;1763.000000;0;0.000000;276.050000;257.930000;25;0;0;0;1;1;1750;0;3;0;0.000000;mq;272.050000;mq;289.050000;0.650000;0.000000;-99;768.000000;3100.000000;mq;265.950000;mq;0;0;0;mq;mq;mq;mq;1;40;1.000000;1.150000;0.000000;mq;6;7;mq;2;mq;
07903;20190301091500;1400.000000;220;2.000000;274.950000;272.210000;82;0;0;0;6;6;450;5;0;0;0.000000;mq;272.650000;mq;283.350000;0.360000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;270;2.000000;mq;mq;mq;7;6;mq;2;mq;
07871;20190301083000;1150.000000;0;0.000000;276.850000;273.370000;78;0;0;0;7;7;1250;5;0;2;0.000000;mq;275.150000;mq;285.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;2;360;7.000000;0.010000;0.050000;mq;6;6;mq;1;400.000000;
07940;20190301090000;1900.000000;360;4.000000;278.350000;262.980000;32;36;0;0;0;0;mq;0;0;0;0.000000;mq;275.550000;mq;286.350000;0.620000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;9;mq;mq;mq;mq;2;40;30.000000;mq;mq;mq;7;6;mq;2;mq;
07943;20190301093500;1650.000000;180;2.000000;279.050000;278.310000;95;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.850000;mq;280.150000;0.850000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;8;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07976;20190301090000;1530.000000;0;0.000000;278.750000;269.660000;52;0;0;0;5;0;8000;0;0;2;0.000000;mq;271.050000;mq;281.250000;0.240000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;2;460.000000;
07567;20190301101000;2100.000000;310;7.000000;272.450000;266.280000;63;70;0;0;8;8;150;0;2;/;0.100000;mq;267.850000;mq;282.150000;1.180000;0.010000;-99;768.000000;3101.000000;mq;266.450000;mq;0;0;9;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;2;0.000000;
07596;20190301100600;1717.000000;180;3.000000;277.450000;267.670000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.250000;mq;286.950000;0.330000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07730;20190301095000;1468.000000;0;0.000000;273.650000;261.600000;40;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.550000;mq;284.550000;0.570000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07916;20190301100300;1594.000000;220;7.000000;275.050000;268.960000;64;70;0;0;6;4;800;0;2;/;0.000000;mq;272.150000;mq;284.550000;0.600000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07935;20190301103200;2060.000000;270;2.000000;276.550000;261.000000;31;0;0;0;2;2;800;0;2;0;0.000000;mq;272.650000;mq;287.650000;0.200000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;7;0;mq;mq;
07939;20190301080000;1860.000000;0;0.000000;273.450000;264.980000;53;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;287.450000;0.750000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.170000;0.000000;mq;7;3;mq;mq;mq;
07974;20190301081000;1500.000000;0;0.000000;272.450000;265.650000;60;0;0;0;2;0;8000;0;0;2;0.000000;mq;269.050000;mq;285.150000;0.610000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
