numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07856;20100201070000;1640.000000;0;0.000000;260.150000;250.180000;43;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.350000;mq;266.450000;0.810000;0.000000;-99;768.000000;3100.000000;mq;257.950000;mq;0;0;0;mq;mq;mq;mq;3;310;4.000000;2.720000;0.000000;mq;1;2;mq;1;80.000000;
07892;20100201070000;1700.000000;0;0.000000;253.650000;251.900000;86;0;0;0;0;0;mq;0;0;0;0.000000;mq;252.650000;mq;264.650000;0.860000;0.000000;-99;768.000000;3100.000000;mq;261.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;60.000000;
07901;20100201070000;1870.000000;0;0.000000;257.750000;250.320000;53;0;0;0;1;1;800;0;4;0;0.000000;mq;256.450000;mq;266.250000;0.730000;0.000000;-99;768.000000;3100.000000;mq;262.450000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;2;mq;1;160.000000;
07912;20100201070000;1707.000000;0;0.000000;249.350000;244.620000;65;0;0;0;1;1;1250;0;4;0;0.000000;mq;249.150000;mq;260.950000;0.780000;0.000000;-99;768.000000;3100.000000;mq;252.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07917;20100201070000;1281.000000;0;0.000000;252.250000;244.760000;51;0;0;0;0;0;mq;0;0;0;0.000000;mq;252.250000;mq;269.550000;0.520000;0.000000;-99;768.000000;3100.000000;mq;260.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;mq;mq;mq;
07945;20100201070000;1270.000000;0;0.000000;257.650000;246.240000;37;0;0;0;1;0;8000;0;0;2;0.000000;mq;257.450000;mq;271.650000;0.820000;0.000000;-99;768.000000;3100.000000;mq;261.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07975;20100201070000;1420.000000;0;0.000000;261.150000;257.620000;75;0;7;0;0;0;mq;0;0;0;0.500000;mq;259.150000;mq;267.650000;0.370000;0.010000;-99;768.000000;3101.000000;mq;261.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;120.000000;
07983;20100201070000;733.000000;0;0.000000;264.150000;264.020000;99;0;7;0;0;0;mq;0;0;0;1.000000;mq;263.650000;mq;277.650000;0.080000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07566;20100201072000;1795.000000;0;0.000000;254.150000;243.910000;40;0;0;0;2;2;2250;0;4;0;0.000000;mq;253.150000;mq;260.150000;0.860000;0.000000;-99;768.000000;3100.000000;mq;260.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;84.000000;
07580;20100201073000;1260.000000;0;0.000000;259.350000;256.340000;78;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.850000;mq;263.150000;0.750000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20100201073000;1327.000000;0;0.000000;267.150000;267.020000;99;45;4;0;9;9;mq;/;/;/;0.000000;mq;265.150000;mq;272.150000;0.650000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20100201073000;636.000000;0;0.000000;265.250000;264.180000;92;0;7;0;2;2;2250;0;3;0;0.100000;mq;265.150000;mq;276.250000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20100201071500;1250.000000;180;2.000000;258.150000;254.390000;73;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.150000;mq;271.150000;0.580000;0.000000;-99;768.000000;3100.000000;mq;259.150000;mq;0;0;0;mq;mq;mq;mq;3;360;2.000000;1.100000;0.000000;mq;1;1;mq;mq;mq;
07872;20100201073000;1355.000000;0;0.000000;263.150000;256.240000;57;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.150000;mq;266.750000;0.600000;0.000000;-99;768.000000;3100.000000;mq;261.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;8;mq;1;mq;
07879;20100201070500;1630.000000;0;0.000000;254.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;267.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;265.650000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07888;20100201073000;1800.000000;40;2.000000;259.150000;250.970000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.800000;0.000000;-99;768.000000;3100.000000;mq;264.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;mq;
07896;20100201073000;1416.000000;0;0.000000;255.850000;253.800000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;269.150000;0.690000;0.000000;-99;768.000000;3100.000000;mq;254.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;2;2;mq;1;90.000000;
07900;20100201072000;2040.000000;0;0.000000;257.950000;mq;mq;0;0;0;1;1;3500;0;4;0;0.000000;mq;254.150000;mq;259.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;254.950000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;120.000000;
07909;20100201073000;1700.000000;360;5.000000;263.050000;256.560000;59;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.650000;mq;263.250000;0.960000;0.000000;-99;768.000000;3100.000000;mq;263.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;mq;
07929;20100201070200;1855.000000;0;0.000000;256.050000;250.490000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.650000;mq;268.650000;0.800000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;360;5.000000;mq;0.000000;mq;1;4;mq;mq;mq;
07931;20100201070500;1700.000000;90;1.000000;258.650000;247.140000;37;0;0;0;5;0;8000;0;0;2;0.000000;mq;257.950000;mq;270.750000;0.500000;0.000000;-99;768.000000;3100.000000;mq;257.650000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07933;20100201070100;1900.000000;0;0.000000;253.750000;242.720000;37;0;0;0;4;0;8000;0;0;2;0.000000;mq;252.950000;mq;268.450000;0.800000;0.000000;-99;768.000000;3100.000000;mq;258.250000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;1;150.000000;
07939;20100201072800;1860.000000;0;0.000000;254.150000;246.530000;51;0;0;0;7;0;8000;0;0;7;0.000000;mq;253.150000;mq;263.150000;0.830000;0.000000;-99;768.000000;3100.000000;mq;259.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;0.000000;1.590000;0.000000;mq;mq;mq;mq;mq;mq;
07941;20100201073000;1670.000000;0;0.000000;257.450000;244.820000;33;0;0;0;2;0;8000;0;0;2;0.000000;mq;256.350000;mq;277.950000;0.700000;0.000000;-99;768.000000;3100.000000;mq;254.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07942;20100201073000;1790.000000;0;0.000000;260.150000;250.440000;44;0;0;0;1;0;8000;0;0;2;0.000000;mq;258.450000;mq;264.350000;1.190000;0.000000;-99;768.000000;3100.000000;mq;256.750000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;3;mq;0;118.000000;
07960;20100201071500;1590.000000;310;2.000000;263.050000;260.710000;83;0;7;0;5;5;800;5;3;0;0.100000;mq;262.850000;mq;268.250000;0.670000;0.010000;-99;768.000000;3101.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07961;20100201073000;1745.000000;220;2.000000;264.150000;256.310000;53;0;7;0;4;4;2250;0;3;0;0.400000;mq;264.150000;mq;270.150000;1.100000;0.030000;-99;768.000000;3103.000000;mq;263.850000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;1;80.000000;
07962;20100201073000;680.000000;0;0.000000;268.150000;266.170000;86;0;7;0;0;0;mq;0;0;0;0.600000;mq;268.150000;mq;277.150000;0.100000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07986;20100201073000;1630.000000;0;0.000000;259.150000;258.000000;91;0;0;0;4;0;8000;0;0;2;0.000000;mq;258.250000;mq;269.850000;1.050000;0.000000;-99;768.000000;3100.000000;mq;265.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;1.500000;0.000000;mq;0;0;0;mq;mq;
07393;20100201074500;2190.000000;130;4.000000;258.550000;mq;mq;0;3;6;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.700000;0.000000;-99;768.000000;3100.000000;mq;264.550000;mq;0;0;0;mq;mq;mq;mq;3;130;2.000000;2.720000;0.000000;mq;2;3;mq;mq;mq;
07721;20100201075500;1756.000000;0;0.000000;263.450000;259.520000;73;0;7;0;0;0;mq;0;0;0;0.400000;mq;258.250000;mq;264.350000;1.090000;0.010000;-99;768.000000;3101.000000;mq;260.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.170000;mq;mq;2;4;mq;1;140.000000;
07861;20100201075000;1635.000000;0;0.000000;262.050000;256.770000;65;0;0;0;3;3;3500;0;2;2;0.000000;mq;259.550000;mq;266.350000;1.270000;0.000000;-99;768.000000;3100.000000;mq;262.150000;mq;0;mq;0;mq;mq;mq;mq;2;180;3.000000;1.500000;0.000000;mq;1;4;mq;1;100.000000;
07887;20100201074000;1500.000000;0;0.000000;258.750000;252.290000;58;0;0;0;1;0;8000;0;0;2;0.000000;mq;258.550000;mq;264.750000;0.900000;0.000000;-99;768.000000;3100.000000;mq;263.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;1.200000;0.000000;mq;8;2;mq;1;110.000000;
07889;20100201074000;1800.000000;0;0.000000;260.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.150000;mq;261.650000;0.630000;0.000000;-99;768.000000;3100.000000;mq;260.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07894;20100201075000;1350.000000;180;1.000000;260.150000;254.010000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.650000;mq;269.650000;0.590000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;110.000000;
07926;20100201074500;2060.000000;0;0.000000;259.350000;242.170000;22;0;0;0;1;1;1250;0;4;0;0.000000;mq;257.450000;mq;262.150000;1.600000;0.000000;-99;768.000000;3100.000000;mq;258.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;1;260.000000;
07927;20100201074000;2140.000000;90;2.000000;261.150000;248.770000;35;0;0;0;2;0;8000;0;0;2;0.000000;mq;258.650000;mq;263.250000;1.000000;0.000000;-99;768.000000;3100.000000;mq;258.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;4;mq;2;mq;
07959;20100201075000;1860.000000;0;0.000000;263.450000;256.520000;57;0;7;4;4;4;1750;0;3;0;0.100000;mq;261.150000;mq;268.450000;0.960000;0.010000;-99;768.000000;3101.000000;mq;264.750000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;1;80.000000;
07974;20100201074500;1500.000000;0;0.000000;261.050000;258.900000;84;0;7;0;0;0;mq;0;0;0;2.200000;mq;259.750000;mq;275.150000;0.750000;0.110000;-99;768.000000;3111.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20100201080000;1160.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.400000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20100201080000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.430000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20100201080000;1570.000000;0;0.000000;261.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.150000;mq;266.650000;0.570000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;8;mq;1;mq;
07592;20100201080000;1810.000000;0;0.000000;258.150000;256.190000;85;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.650000;mq;265.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20100201080000;2880.000000;310;7.000000;mq;mq;mq;0;7;4;2;2;450;0;3;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20100201080000;2450.000000;360;2.000000;257.150000;246.640000;40;0;0;0;0;0;mq;0;0;0;0.000000;mq;252.150000;mq;260.150000;1.150000;0.000000;-99;768.000000;3100.000000;mq;259.550000;mq;0;0;0;mq;mq;mq;mq;3;270;4.000000;mq;mq;mq;1;3;mq;2;mq;
07885;20100201080000;1610.000000;0;0.000000;260.550000;252.270000;50;0;0;0;1;1;1750;0;4;0;0.000000;mq;258.650000;mq;265.950000;0.630000;0.000000;-99;768.000000;3100.000000;mq;262.350000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07893;20100201080000;1780.000000;0;0.000000;256.850000;254.640000;83;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.850000;mq;261.150000;0.920000;0.000000;-99;768.000000;3100.000000;mq;258.250000;mq;0;0;0;mq;mq;mq;mq;3;20;3.000000;1.520000;0.000000;mq;8;2;mq;1;50.000000;
07897;20100201080000;1870.000000;0;0.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.400000;0.000000;-99;768.000000;3100.000000;mq;257.750000;mq;0;0;5;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;8;mq;2;mq;
07898;20100201080000;1080.000000;0;0.000000;256.150000;mq;mq;0;7;0;0;0;mq;0;0;0;0.400000;mq;255.150000;mq;269.350000;0.610000;0.010000;-99;768.000000;3101.000000;mq;251.550000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;mq;
07907;20100201080000;1585.000000;0;0.000000;262.150000;246.370000;26;0;0;0;1;1;1250;0;4;0;0.000000;mq;256.650000;mq;265.650000;0.560000;0.000000;-99;768.000000;3100.000000;mq;260.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;40.000000;
07913;20100201080000;2320.000000;0;0.000000;256.150000;mq;mq;0;0;0;1;1;1750;0;4;0;0.000000;mq;251.650000;mq;258.150000;1.150000;0.000000;-99;768.000000;3100.000000;mq;254.750000;mq;0;0;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;9;mq;mq;mq;
07919;20100201080000;2100.000000;310;2.000000;259.550000;248.250000;38;0;0;0;1;0;8000;0;0;2;0.000000;mq;257.850000;mq;264.250000;1.020000;0.000000;-99;768.000000;3100.000000;mq;261.850000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07920;20100201080000;1720.000000;0;0.000000;258.150000;248.850000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.150000;mq;267.150000;0.800000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;360;5.000000;1.700000;0.000000;mq;3;3;mq;1;120.000000;
07924;20100201080000;2070.000000;270;2.000000;259.350000;242.640000;23;0;0;0;1;1;1750;0;4;0;0.000000;mq;258.650000;mq;264.050000;0.950000;0.000000;-99;768.000000;3100.000000;mq;253.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;4;mq;2;mq;
07928;20100201080000;1550.000000;0;0.000000;262.750000;258.670000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.050000;mq;264.950000;0.850000;0.000000;-99;768.000000;3100.000000;mq;259.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;8;1;mq;1;130.000000;
07953;20100201080000;1800.000000;220;1.000000;263.150000;253.190000;44;0;7;0;2;2;800;0;3;0;0.200000;mq;261.850000;mq;267.150000;0.830000;0.020000;-99;768.000000;3102.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;4;270;5.000000;mq;0.020000;mq;2;9;mq;1;90.000000;
07966;20100201080000;1000.000000;0;0.000000;266.950000;265.430000;89;0;7;0;6;6;3500;0;3;0;0.100000;mq;266.950000;mq;275.150000;0.140000;0.000000;-99;768.000000;3100.000000;mq;264.250000;mq;mq;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;mq;mq;
07970;20100201080000;1789.000000;0;0.000000;261.150000;257.620000;75;0;7;0;2;2;1750;0;3;0;3.200000;mq;259.150000;mq;266.150000;0.750000;0.050000;-99;768.000000;3105.000000;mq;258.150000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;20100201080000;1740.000000;0;0.000000;261.150000;254.960000;60;0;7;0;0;0;mq;0;0;0;1.500000;mq;261.150000;mq;264.150000;0.800000;0.040000;-99;768.000000;3104.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;4;310;2.000000;0.600000;0.040000;mq;1;1;mq;1;70.000000;
07489;20100201083000;970.000000;0;0.000000;268.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.150000;mq;272.150000;0.440000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20100201082000;1850.000000;0;0.000000;253.650000;246.280000;52;0;0;0;1;1;2250;0;4;0;0.000000;mq;252.650000;mq;259.350000;1.120000;0.000000;-99;768.000000;3100.000000;mq;253.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07567;20100201083000;2100.000000;0;0.000000;257.150000;246.640000;40;0;0;0;1;1;1750;0;4;0;0.000000;mq;252.150000;mq;260.150000;1.040000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07582;20100201083000;1350.000000;0;0.000000;259.850000;252.290000;53;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.950000;mq;269.450000;0.680000;0.000000;-99;768.000000;3100.000000;mq;259.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;1;mq;1;120.000000;
07595;20100201083600;1915.000000;0;0.000000;263.650000;250.680000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.650000;mq;263.650000;1.390000;0.000000;-99;768.000000;3100.000000;mq;259.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07697;20100201083000;1554.000000;0;0.000000;255.650000;253.030000;80;0;0;0;1;0;8000;0;0;2;0.000000;mq;254.150000;mq;268.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;255.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;8;mq;mq;mq;
07715;20100201081000;2125.000000;220;3.000000;260.550000;246.900000;31;0;0;0;2;1;3500;0;4;2;0.000000;mq;257.750000;mq;263.750000;1.180000;0.000000;-99;768.000000;3100.000000;mq;254.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;4;mq;1;200.000000;
07746;20100201083000;1600.000000;mq;mq;263.150000;262.100000;92;0;7;0;0;0;mq;0;0;0;1.500000;mq;262.150000;mq;267.150000;0.660000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07804;20100201081500;1500.000000;0;0.000000;261.850000;257.290000;69;0;7;0;4;0;8000;0;0;7;0.400000;mq;mq;mq;mq;0.790000;0.010000;-99;768.000000;3101.000000;mq;265.850000;mq;0;mq;0;mq;mq;mq;mq;3;190;2.000000;1.460000;0.010000;mq;1;2;mq;1;80.000000;
07811;20100201082500;2350.000000;360;4.000000;258.550000;247.050000;37;0;0;3;0;0;mq;0;0;0;0.000000;mq;257.050000;mq;261.650000;1.070000;0.000000;-99;768.000000;3100.000000;mq;254.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;250.000000;
07858;20100201081500;1765.000000;90;2.000000;258.350000;250.220000;50;0;0;3;0;0;mq;0;0;0;0.000000;mq;256.950000;mq;263.350000;1.540000;0.000000;-99;768.000000;3100.000000;mq;258.650000;mq;0;0;0;mq;mq;mq;mq;3;310;4.000000;2.180000;0.000000;mq;2;4;mq;mq;mq;
07863;20100201083000;2000.000000;0;0.000000;258.650000;242.910000;25;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.150000;mq;267.150000;0.830000;0.000000;-99;768.000000;3100.000000;mq;260.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;mq;
07878;20100201083000;1600.000000;0;0.000000;258.450000;249.130000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.050000;mq;268.050000;0.740000;0.000000;-99;768.000000;3100.000000;mq;262.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;0;120.000000;
07880;20100201082000;2050.000000;0;0.000000;263.850000;249.810000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.450000;mq;264.150000;0.850000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;170.000000;
07881;20100201081500;2590.000000;0;0.000000;254.750000;253.770000;92;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.450000;mq;257.750000;1.400000;0.000000;-99;768.000000;3100.000000;mq;257.050000;mq;mq;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;3;2;mq;1;140.000000;
