numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;19980501070000;790.000000;0;0.000000;280.650000;mq;mq;0;6;0;8;2;800;6;7;/;1.000000;276.350000;mq;290.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19980501070000;970.000000;0;0.000000;278.150000;mq;mq;45;6;0;9;9;mq;/;/;/;0.500000;277.150000;mq;288.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19980501070000;1570.000000;0;0.000000;275.150000;mq;mq;0;6;0;6;6;450;5;0;0;0.300000;274.150000;mq;282.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;19980501070000;1810.000000;0;0.000000;270.150000;mq;mq;0;7;7;2;mq;mq;/;/;/;3.500000;mq;270.150000;mq;277.150000;0.050000;mq;mq;3105.000000;mq;mq;mq;mq;mq;mq;mq;0;7;9;3;9;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19980501070000;1336.000000;0;0.000000;275.950000;275.670000;98;0;6;0;4;2;250;5;3;0;3.600000;mq;275.250000;mq;280.540000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19980501070000;1860.000000;40;0.500000;274.450000;274.310000;99;45;7;4;9;9;mq;/;/;/;7.500000;mq;272.850000;mq;276.150000;0.060000;mq;mq;3106.000000;mq;mq;271.540000;2;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19980501070000;1327.000000;0;0.000000;275.650000;275.510000;99;45;0;6;9;9;mq;/;/;/;3.000000;mq;274.150000;mq;279.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07879;19980501070000;1630.000000;0;0.000000;278.150000;mq;mq;0;6;0;5;5;800;5;0;0;0.100000;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19980501070000;2590.000000;0;0.000000;271.150000;268.160000;80;0;4;7;4;3;mq;5;0;2;1.300000;mq;267.150000;mq;274.750000;1.470000;mq;mq;3102.000000;mq;mq;270.540000;1;0;2;0;0;0;0;0;1;0;0.000000;2.750000;0.020000;mq;mq;mq;mq;mq;mq;
07895;19980501070000;1990.000000;0;0.000000;274.150000;268.910000;68;0;0;0;4;2;450;2;4;2;0.000000;mq;270.650000;mq;278.850000;0.880000;mq;mq;3100.000000;mq;mq;272.650000;7;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19980501070000;1104.000000;0;0.000000;279.150000;mq;mq;0;0;0;7;7;1250;0;2;/;0.000000;278.150000;mq;288.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07904;19980501070000;2086.000000;180;2.500000;270.150000;266.170000;74;0;7;7;6;0;8000;0;0;2;3.200000;mq;268.540000;mq;276.040000;0.610000;mq;mq;3105.000000;mq;mq;272.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07908;19980501070000;1975.000000;0;0.000000;270.950000;270.680000;98;0;0;0;7;7;800;6;/;/;0.000000;mq;270.150000;mq;279.150000;1.200000;mq;mq;3100.000000;mq;mq;272.650000;7;0;3;0;mq;mq;mq;mq;2;0;0.000000;2.870000;0.010000;mq;mq;mq;mq;mq;mq;
07917;19980501070000;1270.000000;0;0.000000;274.250000;273.830000;97;0;6;0;1;1;800;2;0;0;1.200000;mq;274.040000;mq;281.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19980501070000;1477.000000;0;0.000000;273.350000;272.200000;92;0;0;0;2;2;1750;2;0;0;0.000000;mq;272.650000;mq;281.850000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;19980501070000;1640.000000;0;0.000000;273.040000;270.350000;82;0;7;0;5;5;1250;2;0;0;0.600000;mq;272.350000;mq;277.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19980501070000;1900.000000;0;0.000000;272.350000;268.120000;73;0;7;0;1;1;2250;0;3;0;1.200000;mq;271.150000;mq;275.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19980501070000;1270.000000;0;0.000000;274.040000;273.190000;94;0;6;0;7;7;2250;0;7;0;4.500000;mq;274.040000;mq;281.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;19980501070000;1000.000000;0;0.000000;276.750000;276.610000;99;63;6;4;8;8;20;6;/;/;25.400000;mq;275.540000;mq;283.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;19980501070000;733.000000;0;0.000000;278.150000;mq;mq;60;6;0;7;7;450;5;/;/;18.000000;277.150000;mq;286.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;19980501110000;790.000000;360;2.500000;283.150000;mq;mq;0;0;0;8;8;1250;6;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19980501110000;970.000000;0;0.000000;285.150000;mq;mq;0;4;0;7;7;250;2;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19980501110000;1570.000000;0;0.000000;283.150000;mq;mq;0;0;0;6;6;800;5;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19980501110000;1336.000000;60;1.000000;283.040000;277.630000;69;0;0;0;4;4;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
