numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07696;19970101080000;1850.000000;180;2.500000;270.150000;mq;mq;86;7;0;9;9;mq;/;/;/;26.000000;mq;266.150000;mq;270.150000;1.200000;mq;mq;3140.000000;mq;mq;268.950000;0;mq;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;19970101080000;1550.000000;0;0.000000;270.150000;mq;mq;70;7;7;8;4;70;6;3;0;40.000000;mq;267.150000;mq;271.150000;0.600000;mq;mq;3140.000000;mq;mq;269.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;19970101080000;mq;220;2.500000;268.150000;267.750000;97;0;7;0;1;1;70;2;3;0;5.900000;mq;261.150000;mq;268.650000;1.350000;mq;mq;3116.000000;mq;mq;267.040000;0;0;4;mq;0;0;0;0;2;180;30.000000;mq;mq;mq;mq;mq;mq;0;110.000000;
07811;19970101080000;2350.000000;180;2.500000;265.150000;mq;mq;0;7;7;3;3;800;0;7;0;2.000000;mq;263.150000;mq;267.150000;0.920000;mq;mq;3106.000000;mq;mq;262.350000;3;0;0;mq;0;0;0;0;3;mq;mq;mq;mq;mq;9;3;0;0;90.000000;
07812;19970101080000;1165.000000;0;0.000000;267.350000;265.970000;90;0;7;0;1;1;1750;2;0;0;6.500000;mq;264.040000;mq;268.850000;0.790000;mq;mq;3114.000000;mq;mq;265.450000;0;0;0;0;7;1;9;4;3;mq;mq;mq;mq;mq;mq;mq;mq;1;75.000000;
07818;19970101080000;1250.000000;0;0.000000;267.150000;mq;mq;0;7;0;4;4;800;5;3;/;9.300000;mq;257.150000;mq;270.150000;0.250000;mq;mq;3118.000000;mq;mq;266.650000;0;0;0;0;2;1;2;2;3;220;5.000000;1.350000;0.250000;mq;mq;mq;mq;mq;mq;
07856;19970101080000;1640.000000;0;0.000000;272.150000;265.790000;62;0;7;0;5;3;2250;5;3;0;6.500000;mq;261.150000;mq;272.150000;0.880000;mq;mq;3119.000000;mq;mq;264.040000;0;0;1;0;0;0;0;0;3;220;20.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07858;19970101080000;1850.000000;0;0.000000;268.150000;268.020000;99;0;7;0;4;4;450;2;3;0;6.000000;mq;260.150000;mq;268.150000;1.400000;mq;mq;3115.000000;mq;mq;268.150000;0;0;0;mq;2;1;2;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;19970101080000;1750.000000;0;0.000000;266.650000;mq;mq;0;7;0;1;1;1750;0;3;0;7.800000;mq;261.650000;mq;269.150000;0.600000;mq;mq;3110.000000;mq;mq;269.150000;0;0;mq;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07872;19970101080000;1345.000000;180;0.500000;266.150000;265.620000;96;0;7;7;7;4;800;6;2;0;5.800000;mq;260.150000;mq;mq;0.800000;mq;mq;3110.000000;mq;mq;266.950000;0;0;5;3;0;0;0;0;3;180;15.000000;1.500000;0.100000;mq;mq;mq;mq;mq;mq;
07873;19970101080000;1470.000000;0;0.000000;267.450000;mq;mq;0;7;0;1;1;1750;0;3;0;0.100000;mq;264.950000;mq;269.150000;0.860000;mq;mq;3101.000000;mq;mq;262.950000;0;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;19970101080000;1860.000000;0;0.000000;265.150000;260.640000;70;0;7;7;3;2;1750;0;3;9;10.000000;mq;262.150000;mq;269.150000;0.960000;mq;mq;3116.000000;mq;mq;263.450000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;9;1;0;1;80.000000;
07876;19970101080000;1370.000000;0;0.000000;269.150000;268.880000;98;0;7;0;3;3;450;6;3;0;6.800000;mq;262.150000;mq;269.150000;0.950000;mq;mq;3119.000000;mq;mq;268.040000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;19970101080000;1600.000000;0;0.000000;267.150000;257.900000;48;0;7;0;1;1;800;2;3;0;mq;mq;263.150000;mq;270.150000;0.790000;mq;mq;3119.000000;mq;mq;265.850000;0;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;1;9;mq;1;100.000000;
07879;19970101080000;1630.000000;0;0.000000;267.150000;mq;mq;0;7;7;2;2;3500;0;3;0;11.700000;mq;mq;mq;mq;0.700000;mq;mq;3115.000000;mq;mq;268.850000;0;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19970101080000;2590.000000;180;8.200000;266.150000;261.600000;70;36;7;7;3;2;1250;0;3;2;3.500000;mq;265.150000;mq;267.150000;1.800000;mq;mq;3110.000000;mq;mq;264.150000;3;0;0;3;2;9;9;9;3;180;30.000000;mq;0.100000;mq;2;9;0;0;100.000000;
07882;19970101080000;1400.000000;20;6.600000;270.650000;mq;mq;0;7;0;2;2;1250;0;3;2;10.800000;mq;264.450000;mq;271.950000;0.420000;mq;mq;3112.000000;mq;mq;272.150000;0;0;7;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07884;19970101080000;1400.000000;0;0.000000;271.650000;271.510000;99;0;7;0;3;2;2250;0;3;0;9.400000;mq;263.150000;mq;272.150000;0.950000;mq;mq;3115.000000;mq;mq;270.750000;0;0;0;4;0;0;0;0;mq;270;5.000000;1.100000;0.130000;mq;1;3;0;mq;mq;
07885;19970101080000;1610.000000;0;0.000000;266.650000;265.280000;90;0;7;0;1;1;2250;0;3;0;2.000000;mq;259.650000;mq;268.650000;0.600000;mq;mq;3103.000000;mq;mq;264.950000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;2;0;mq;mq;
07886;19970101080000;1020.000000;180;2.500000;271.650000;mq;mq;0;0;7;8;1;450;5;0;9;4.500000;mq;262.150000;mq;271.650000;0.350000;mq;mq;3105.000000;mq;mq;268.540000;0;0;5;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;19970101080000;1500.000000;0;0.000000;268.150000;267.330000;94;0;7;0;2;2;1750;5;3;2;7.000000;mq;261.150000;mq;268.150000;1.000000;mq;mq;3117.000000;mq;mq;268.540000;0;0;0;0;mq;mq;mq;mq;2;mq;mq;1.150000;0.200000;mq;mq;mq;mq;0;35.000000;
07889;19970101080000;1840.000000;0;0.000000;265.650000;mq;mq;0;7;0;3;3;3500;0;3;2;1.300000;mq;258.650000;mq;266.650000;0.660000;mq;mq;3103.000000;mq;mq;262.250000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07890;19970101080000;2220.000000;90;7.700000;267.150000;263.270000;74;36;7;0;5;4;1750;0;7;2;6.200000;mq;263.150000;mq;268.150000;1.550000;mq;mq;3109.000000;mq;mq;261.350000;0;0;0;6;6;1;9;9;3;mq;mq;mq;mq;mq;2;3;0;0;60.000000;
07891;19970101080000;1200.000000;0;0.000000;268.150000;mq;mq;0;7;4;0;0;mq;0;0;0;1.800000;mq;261.150000;mq;270.150000;0.850000;mq;mq;3106.000000;mq;mq;266.850000;0;0;0;0;0;0;0;0;2;0;0.000000;1.700000;0.080000;mq;mq;mq;mq;mq;mq;
07892;19970101080000;1700.000000;0;0.000000;267.150000;mq;mq;0;7;0;2;2;2250;0;3;0;4.000000;mq;263.150000;mq;267.150000;0.990000;mq;mq;3103.000000;mq;mq;268.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19970101080000;1775.000000;0;0.000000;264.750000;263.820000;93;0;7;0;1;1;3500;0;3;0;0.800000;mq;259.150000;mq;266.350000;0.990000;mq;mq;3103.000000;mq;mq;262.540000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;2;3;mq;2;mq;
07895;19970101080000;1990.000000;0;0.000000;264.540000;262.630000;86;0;7;0;1;1;1250;2;0;0;1.500000;mq;258.040000;mq;266.150000;1.000000;mq;mq;3104.000000;mq;mq;261.850000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;1;0;2;mq;
07896;19970101080000;1416.000000;0;0.000000;265.350000;264.280000;92;0;7;0;0;0;mq;0;0;0;0.900000;mq;261.250000;mq;267.650000;0.570000;mq;mq;3102.000000;mq;mq;265.450000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;1;0;2;mq;
07897;19970101080000;1500.000000;220;2.500000;268.150000;265.550000;82;0;7;0;2;2;1750;0;3;0;0.700000;mq;261.650000;mq;269.150000;1.400000;mq;mq;3102.000000;mq;mq;263.750000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19970101080000;1104.000000;0;0.000000;266.650000;mq;mq;0;7;0;1;1;2250;0;3;0;3.500000;mq;264.650000;mq;269.150000;0.650000;mq;mq;3109.000000;mq;mq;266.950000;0;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19970101080000;2060.000000;0;0.000000;262.850000;mq;mq;0;7;0;1;1;2250;0;3;0;1.400000;mq;257.650000;mq;264.750000;1.220000;mq;mq;3104.000000;mq;mq;262.350000;0;0;0;0;2;3;5;7;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;19970101080000;210.000000;0;0.000000;266.650000;264.990000;88;0;7;0;3;3;1250;2;0;0;0.500000;mq;260.650000;mq;269.150000;1.000000;mq;mq;3101.000000;mq;mq;263.950000;0;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;1;1;mq;2;mq;
07904;19970101080000;2086.000000;0;0.000000;261.650000;mq;mq;0;7;0;1;1;2250;0;3;0;1.500000;mq;256.650000;mq;267.950000;0.990000;mq;mq;3103.000000;mq;mq;261.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;1;0;2;mq;
07907;19970101080000;1595.000000;270;1.000000;267.950000;264.720000;78;0;7;0;2;2;3500;0;3;0;8.300000;mq;261.350000;mq;268.350000;0.710000;mq;mq;3114.000000;mq;mq;264.650000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;1;1;mq;0;mq;
07908;19970101080000;1975.000000;0;0.000000;264.150000;264.020000;99;0;7;4;4;4;450;6;0;0;1.800000;mq;259.650000;mq;268.150000;1.450000;mq;mq;3102.000000;mq;mq;262.350000;1;0;0;4;0;0;0;0;2;220;12.000000;2.360000;0.040000;mq;mq;mq;mq;mq;mq;
07909;19970101080000;1700.000000;180;2.500000;270.150000;mq;mq;0;7;7;6;2;150;2;0;9;8.900000;mq;264.150000;mq;271.150000;1.040000;mq;mq;3112.000000;mq;mq;269.150000;0;0;4;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07911;19970101080000;1620.000000;0;0.000000;265.650000;264.150000;89;0;7;0;2;2;250;6;0;0;2.800000;mq;262.040000;mq;267.650000;1.290000;mq;mq;3114.000000;mq;mq;268.450000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;2;0;mq;mq;
07912;19970101080000;1707.000000;130;2.500000;260.750000;257.860000;79;0;7;0;2;1;2250;0;3;2;6.000000;mq;256.950000;mq;266.450000;1.000000;mq;mq;3112.000000;mq;mq;260.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;1;0;0;20.000000;
07913;19970101080000;2325.000000;0;0.000000;263.150000;mq;mq;0;7;0;1;1;800;0;3;0;2.300000;mq;258.650000;mq;265.150000;1.300000;mq;mq;3108.000000;mq;mq;262.150000;0;0;0;0;4;1;6;1;3;mq;mq;mq;mq;mq;1;9;0;mq;mq;
07916;19970101080000;1620.000000;40;2.500000;270.150000;mq;mq;0;7;4;2;2;2250;0;4;0;2.100000;mq;260.650000;mq;270.150000;0.450000;mq;mq;3104.000000;mq;mq;268.950000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19970101080000;1270.000000;0;0.000000;266.750000;266.220000;96;0;7;0;6;6;800;6;0;0;11.500000;mq;266.750000;mq;271.540000;0.230000;mq;mq;3118.000000;mq;mq;268.040000;0;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;19970101080000;1850.000000;0;0.000000;269.950000;268.540000;90;0;7;0;7;7;450;0;3;/;mq;mq;mq;mq;mq;1.080000;mq;mq;3120.000000;mq;mq;266.450000;0;0;6;0;2;4;9;9;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;19970101080000;1720.000000;130;2.000000;269.650000;mq;mq;0;7;7;7;7;1250;6;/;/;10.000000;mq;263.150000;mq;270.150000;0.950000;mq;mq;3116.000000;mq;mq;266.750000;0;0;4;3;2;9;9;9;3;220;9.000000;0.800000;0.000000;mq;1;9;mq;mq;mq;
07921;19970101080000;1600.000000;220;0.500000;263.750000;260.630000;78;0;7;0;5;2;250;6;3;0;7.000000;mq;262.850000;mq;267.450000;1.350000;mq;mq;3136.000000;mq;mq;262.250000;0;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07923;19970101080000;1600.000000;40;2.500000;268.150000;mq;mq;0;7;7;2;2;800;2;0;0;17.700000;mq;260.150000;mq;270.540000;0.500000;mq;mq;3134.000000;mq;mq;271.540000;0;0;0;0;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07924;19970101080000;2500.000000;0;0.000000;266.150000;264.790000;90;0;7;7;6;6;800;6;7;/;19.800000;mq;259.850000;mq;266.350000;1.650000;mq;mq;3135.000000;mq;mq;265.150000;0;0;2;mq;2;1;9;9;4;mq;mq;mq;mq;mq;9;9;0;0;80.000000;
07927;19970101080000;1645.000000;130;1.500000;268.040000;mq;mq;44;7;7;7;7;150;6;2;/;37.000000;mq;265.650000;mq;269.650000;1.950000;mq;mq;3145.000000;mq;mq;266.650000;0;0;0;3;0;0;0;0;3;130;15.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07928;19970101080000;1550.000000;220;3.000000;268.650000;268.520000;99;0;7;4;1;1;800;5;0;0;6.100000;mq;261.650000;mq;269.150000;1.040000;mq;mq;3115.000000;mq;mq;266.450000;0;0;0;0;mq;mq;mq;mq;2;220;8.000000;1.600000;0.150000;mq;mq;mq;mq;0;53.000000;
07931;19970101080000;1640.000000;360;0.500000;264.750000;263.260000;89;0;7;0;7;5;250;6;0;7;25.000000;mq;264.250000;mq;268.450000;0.650000;mq;mq;3134.000000;mq;mq;264.950000;0;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19970101080000;1900.000000;0;0.000000;264.950000;264.430000;96;0;7;0;8;6;1250;0;3;7;23.600000;mq;264.350000;mq;267.350000;1.270000;mq;mq;3140.000000;mq;mq;265.750000;0;0;0;1;9;9;9;9;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07935;19970101080000;2040.000000;310;1.000000;264.950000;mq;mq;0;7;7;4;2;1250;5;7;9;18.000000;mq;262.650000;mq;265.650000;1.000000;mq;mq;3120.000000;mq;mq;263.650000;0;mq;0;5;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;19970101080000;1600.000000;0;0.000000;265.950000;mq;mq;0;7;0;6;1;150;6;7;0;mq;mq;262.350000;mq;265.950000;1.360000;mq;mq;3125.000000;mq;mq;264.350000;0;0;0;mq;0;0;0;0;4;mq;mq;mq;mq;mq;1;9;0;0;80.000000;
07939;19970101080000;2007.000000;40;1.000000;271.150000;mq;mq;70;7;0;8;8;450;6;/;/;22.500000;mq;mq;mq;mq;1.090000;mq;mq;3135.000000;mq;mq;267.650000;2;0;mq;mq;2;2;9;9;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07940;19970101080000;2050.000000;130;1.500000;270.250000;mq;mq;70;7;0;8;1;70;5;/;/;24.100000;mq;263.950000;mq;270.950000;1.720000;mq;mq;3141.000000;mq;mq;269.250000;0;0;0;mq;2;3;9;9;4;220;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07941;19970101080000;1670.000000;0;0.000000;270.650000;mq;mq;0;7;4;8;4;70;6;3;/;27.500000;mq;262.650000;mq;272.150000;0.780000;mq;mq;3138.000000;mq;mq;270.850000;0;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;19970101080000;1650.000000;0;0.000000;270.450000;mq;mq;88;7;0;7;5;70;5;3;/;25.000000;mq;264.250000;mq;270.650000;1.300000;mq;mq;3136.000000;mq;mq;267.750000;0;0;9;mq;2;4;4;2;4;90;20.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07943;19970101080000;1650.000000;0;0.000000;265.650000;265.390000;98;71;7;7;8;8;250;6;/;/;3.500000;mq;265.650000;mq;273.650000;0.150000;mq;mq;3105.000000;mq;mq;267.950000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07945;19970101080000;1270.000000;0;0.000000;264.650000;263.310000;90;0;7;0;4;3;1750;2;3;0;17.500000;mq;262.850000;mq;270.750000;0.700000;mq;mq;3135.000000;mq;mq;267.950000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;19970101080000;1450.000000;0;0.000000;268.150000;mq;mq;73;7;7;7;6;1750;0;2;9;mq;mq;268.150000;mq;269.150000;0.250000;mq;mq;3110.000000;mq;mq;268.150000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;19970101080000;2000.000000;0;0.000000;266.650000;266.520000;99;45;7;4;9;8;mq;5;2;/;4.000000;mq;265.150000;mq;267.150000;0.350000;mq;mq;3106.000000;mq;mq;269.850000;0;0;8;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;2;0;mq;mq;
07952;19970101080000;1850.000000;0;0.000000;267.150000;266.620000;96;70;7;7;6;6;800;5;0;0;6.000000;mq;267.150000;mq;272.040000;0.700000;mq;mq;3110.000000;mq;mq;270.650000;0;0;2;0;2;3;4;1;3;220;5.000000;mq;mq;mq;1;9;mq;0;60.000000;
07953;19970101080000;1800.000000;0;0.000000;268.150000;268.020000;99;71;7;7;9;9;mq;/;/;/;3.000000;mq;266.150000;mq;268.150000;0.450000;mq;mq;3110.000000;mq;mq;269.850000;0;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;19970101080000;1840.000000;180;3.600000;269.650000;268.250000;90;0;7;0;8;6;450;6;3;/;mq;mq;267.650000;mq;269.650000;0.400000;mq;mq;3104.000000;mq;mq;268.350000;3;0;7;mq;0;0;0;0;2;180;10.000000;1.150000;0.040000;mq;mq;mq;mq;mq;mq;
07957;19970101080000;1720.000000;0;0.000000;268.150000;267.330000;94;70;7;7;8;8;800;0;1;/;1.000000;mq;266.150000;mq;272.150000;0.320000;mq;mq;3102.000000;mq;mq;268.950000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07958;19970101080000;1509.000000;90;0.500000;267.650000;267.520000;99;71;7;4;9;9;mq;/;/;/;3.800000;mq;266.150000;mq;270.150000;0.140000;mq;mq;3104.000000;mq;mq;270.950000;0;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07959;19970101080000;1860.000000;0;0.000000;268.150000;267.470000;95;71;7;0;5;5;150;5;0;0;3.000000;mq;267.150000;mq;271.150000;0.550000;mq;mq;3108.000000;mq;mq;269.250000;0;0;mq;mq;0;0;0;0;2;220;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19970101080000;1745.000000;0;0.000000;267.150000;267.020000;99;70;7;0;9;9;mq;/;/;/;1.200000;mq;264.150000;mq;269.150000;0.210000;mq;mq;3102.000000;mq;mq;269.250000;0;0;9;0;0;0;0;0;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07965;19970101080000;1500.000000;0;0.000000;267.650000;266.270000;90;0;7;7;8;8;800;5;/;/;2.500000;mq;263.650000;mq;270.150000;0.150000;mq;mq;3105.000000;mq;mq;270.150000;0;0;0;0;0;0;0;0;2;0;0.000000;0.450000;0.070000;mq;mq;mq;mq;mq;mq;
07967;19970101080000;1600.000000;0;0.000000;267.150000;267.020000;99;73;7;4;9;9;mq;/;/;/;4.200000;mq;265.650000;mq;273.150000;0.200000;mq;mq;3108.000000;mq;mq;269.750000;0;0;mq;mq;mq;mq;mq;mq;1;220;2.000000;mq;0.080000;mq;1;1;mq;0;100.000000;
07968;19970101080000;1600.000000;0;0.000000;268.150000;267.610000;96;73;7;0;9;9;mq;/;/;/;3.200000;mq;265.150000;mq;272.150000;0.160000;mq;mq;3106.000000;mq;mq;267.150000;0;0;mq;mq;mq;mq;mq;mq;2;310;2.000000;0.900000;0.050000;mq;1;9;0;mq;mq;
07971;19970101080000;1520.000000;220;2.500000;267.150000;mq;mq;70;7;0;9;9;mq;/;/;/;0.600000;mq;267.150000;mq;271.150000;0.120000;mq;mq;3107.000000;mq;mq;269.650000;0;0;mq;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;19970101080000;2080.000000;270;2.500000;266.150000;264.060000;85;0;7;7;5;5;450;6;7;/;2.700000;mq;265.150000;mq;270.150000;0.430000;mq;mq;3103.000000;mq;mq;270.150000;0;0;4;0;0;0;0;0;3;270;10.000000;0.700000;0.050000;mq;mq;mq;mq;mq;mq;
07975;19970101080000;1420.000000;0;0.000000;267.650000;267.520000;99;0;7;7;4;4;150;0;3;0;4.200000;mq;266.650000;mq;274.650000;0.040000;mq;mq;3104.000000;mq;mq;265.650000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07977;19970101080000;1640.000000;0;0.000000;268.150000;264.910000;78;0;7;7;7;7;70;6;/;/;0.500000;mq;266.150000;mq;270.650000;0.490000;mq;mq;3105.000000;mq;mq;267.850000;0;0;0;mq;mq;mq;mq;mq;3;310;20.000000;1.750000;0.050000;mq;mq;mq;mq;mq;mq;
07980;19970101080000;1964.000000;270;5.100000;269.150000;268.330000;94;49;7;4;9;9;mq;/;/;/;6.100000;mq;267.150000;mq;270.150000;0.630000;mq;mq;3106.000000;mq;mq;268.950000;0;0;mq;mq;mq;mq;mq;mq;1;270;15.000000;1.040000;0.060000;mq;mq;mq;mq;mq;mq;
07981;19970101080000;1680.000000;220;4.100000;267.040000;265.960000;92;71;7;4;8;8;mq;2;/;/;5.700000;mq;264.650000;mq;267.650000;0.870000;mq;mq;mq;mq;mq;266.650000;6;0;9;3;mq;mq;mq;mq;3;220;20.000000;0.980000;mq;mq;mq;mq;mq;mq;mq;
07982;19970101080000;mq;0;0.000000;270.150000;mq;mq;0;7;7;2;2;800;5;0;0;1.400000;mq;266.650000;mq;272.150000;0.230000;mq;mq;3103.000000;mq;mq;271.150000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;19970101080000;733.000000;0;0.000000;271.150000;mq;mq;0;7;0;8;8;1250;5;/;/;3.900000;264.150000;mq;273.150000;mq;0.040000;mq;mq;3104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19970101110000;970.000000;0;0.000000;271.650000;mq;mq;0;0;0;7;7;1250;0;3;/;mq;mq;mq;mq;mq;0.120000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
