numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07726;19990501060000;1380.000000;180;2.500000;278.150000;mq;mq;0;0;0;4;mq;mq;/;/;/;0.000000;276.650000;mq;286.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;19990501070000;790.000000;360;2.500000;279.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;278.150000;mq;289.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;19990501070000;1160.000000;0;0.000000;281.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;278.150000;mq;288.540000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19990501070000;1020.000000;0;0.000000;275.150000;mq;mq;0;0;0;1;mq;2250;/;/;/;0.000000;275.150000;mq;290.450000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;19990501070000;1850.000000;0;0.000000;275.650000;268.220000;58;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.150000;mq;280.150000;0.650000;mq;mq;3100.000000;mq;mq;273.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;mq;mq;
07499;19990501070000;1050.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;5;8;3;6;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07566;19990501070000;1795.000000;0;0.000000;279.150000;265.200000;36;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;282.150000;0.400000;mq;mq;3100.000000;mq;mq;mq;6;0;0;0;9;7;9;9;3;mq;mq;mq;mq;mq;6;6;0;mq;mq;
07589;19990501070000;1570.000000;0;0.000000;279.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;278.150000;mq;287.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19990501070000;1336.000000;0;0.000000;277.040000;276.320000;95;0;0;0;1;0;8000;0;0;2;0.000000;mq;276.650000;mq;290.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19990501070000;1860.000000;0;0.000000;276.950000;273.820000;80;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.950000;mq;285.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19990501070000;1327.000000;0;0.000000;283.650000;277.130000;64;0;6;0;3;0;2250;0;0;2;2.000000;mq;279.150000;mq;287.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;19990501070000;1640.000000;40;2.500000;278.650000;270.320000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.800000;mq;mq;3100.000000;mq;mq;272.150000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;19990501070000;1270.000000;0;0.000000;281.150000;274.310000;62;0;0;0;1;0;8000;0;0;2;0.000000;mq;278.650000;mq;286.150000;0.870000;mq;mq;3100.000000;mq;mq;273.040000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19990501070000;2590.000000;220;2.500000;273.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.350000;mq;278.750000;2.200000;mq;mq;3100.000000;mq;mq;272.350000;8;0;0;0;0;0;0;0;1;0;0.000000;4.500000;0.000000;mq;mq;mq;mq;mq;mq;
07892;19990501070000;1700.000000;0;0.000000;273.150000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.150000;mq;288.150000;0.400000;mq;mq;3100.000000;mq;mq;273.150000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19990501070000;1775.000000;0;0.000000;277.650000;272.850000;71;0;0;0;4;0;8000;0;0;9;0.000000;mq;273.950000;mq;283.950000;1.040000;mq;mq;3100.000000;mq;mq;273.150000;8;0;0;0;9;9;9;9;3;0;0.000000;2.530000;0.000000;mq;7;6;0;2;mq;
07895;19990501070000;1990.000000;0;0.000000;274.950000;266.130000;52;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.650000;mq;281.150000;1.200000;mq;mq;3100.000000;mq;mq;272.950000;8;0;0;0;4;7;9;9;2;mq;mq;mq;mq;mq;7;6;0;2;mq;
07898;19990501070000;1104.000000;0;0.000000;281.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;276.150000;mq;290.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19990501070000;2060.000000;0;0.000000;275.040000;mq;mq;0;0;0;1;0;mq;0;0;0;0.000000;mq;273.350000;mq;281.350000;1.680000;mq;mq;3100.000000;mq;mq;272.950000;6;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07908;19990501070000;1975.000000;0;0.000000;276.250000;269.240000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.250000;mq;279.650000;2.380000;mq;mq;3100.000000;mq;mq;272.750000;8;0;0;0;0;0;0;0;1;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19990501070000;1270.000000;0;0.000000;277.350000;277.060000;98;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.540000;mq;291.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19990501070000;1477.000000;0;0.000000;276.040000;273.280000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.950000;mq;288.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;19990501070000;1640.000000;0;0.000000;275.850000;271.860000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.950000;mq;287.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;19990501070000;1270.000000;0;0.000000;277.540000;275.410000;86;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.540000;mq;291.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;19990501070000;1850.000000;0;0.000000;280.150000;272.920000;60;0;0;0;1;0;8000;0;0;2;0.000000;mq;277.650000;mq;282.650000;0.890000;mq;mq;3100.000000;mq;mq;272.750000;8;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;7;7;mq;mq;mq;
07966;19990501070000;1000.000000;0;0.000000;282.150000;276.560000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.150000;mq;289.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;1;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;
07970;19990501070000;1780.000000;0;0.000000;281.150000;273.860000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;284.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
