numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07393;20060301080000;2190.000000;130;10.300000;mq;mq;mq;44;7;4;7;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.360000;0.040000;-10;3104.000000;mq;mq;mq;3;0;0;mq;0;0;0;0;3;270;15.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07454;20060301080000;1530.000000;mq;mq;mq;mq;mq;75;7;0;mq;mq;mq;/;/;/;11.000000;mq;mq;mq;mq;1.470000;0.270000;-10;3127.000000;mq;mq;265.550000;0;0;mq;4;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07456;20060301080000;2180.000000;270;7.700000;259.650000;253.540000;60;16;7;4;7;7;250;5;2;/;0.400000;mq;258.650000;mq;263.650000;0.750000;0.010000;-10;3101.000000;mq;mq;267.850000;0;0;3;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;0;mq;mq;
07457;20060301080000;790.000000;0;0.000000;268.650000;mq;mq;0;7;0;7;7;2250;0;3;/;3.700000;267.150000;mq;272.150000;mq;0.080000;0.080000;-10;3108.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20060301080000;1160.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.780000;0.120000;-10;3112.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20060301080000;1020.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.190000;0.060000;-10;3106.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20060301080000;970.000000;0;0.000000;268.150000;mq;mq;70;0;0;8;8;450;5;/;/;3.000000;267.150000;mq;273.150000;mq;0.040000;0.040000;-10;3104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07493;20060301080000;1330.000000;360;3.600000;265.750000;259.310000;60;0;7;0;7;7;2250;6;/;/;1.400000;mq;265.350000;mq;271.650000;0.820000;0.030000;-10;3103.000000;mq;mq;269.850000;0;0;4;mq;0;0;0;0;3;40;6.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20060301080000;1850.000000;180;6.200000;263.050000;256.960000;61;0;0;7;7;7;150;6;/;/;2.400000;mq;257.650000;mq;265.650000;1.050000;0.060000;-10;3106.000000;mq;mq;263.250000;1;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07499;20060301080000;1050.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.260000;0.010000;-10;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
