numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07456;19990401070000;2180.000000;0;0.000000;274.540000;267.190000;58;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;279.150000;1.130000;mq;mq;3100.000000;mq;mq;269.850000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07457;19990401070000;790.000000;360;2.500000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;273.650000;mq;287.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19990401070000;1020.000000;0;0.000000;272.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;272.150000;mq;288.850000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19990401070000;970.000000;0;0.000000;278.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;275.150000;mq;289.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07566;19990401070000;1795.000000;0;0.000000;273.150000;261.750000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;284.150000;1.100000;mq;mq;3100.000000;mq;mq;269.250000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07567;19990401070000;2100.000000;180;2.500000;271.650000;mq;mq;0;0;0;1;1;mq;2;0;0;0.000000;mq;269.650000;mq;278.150000;1.320000;mq;mq;3100.000000;mq;mq;266.250000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;19990401070000;1570.000000;0;0.000000;274.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;284.150000;0.750000;mq;mq;3100.000000;mq;mq;272.150000;8;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19990401070000;1336.000000;0;0.000000;273.650000;272.350000;91;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.540000;mq;288.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19990401070000;1860.000000;0;0.000000;270.750000;270.200000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;282.450000;0.150000;mq;mq;3100.000000;mq;mq;268.540000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19990401070000;1327.000000;220;2.500000;282.650000;269.720000;40;0;0;0;5;3;2250;0;4;2;0.000000;mq;282.150000;mq;287.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;19990401070000;1850.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;280.150000;0.450000;mq;mq;3100.000000;mq;mq;273.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;19990401070000;1550.000000;0;0.000000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;283.150000;0.250000;mq;mq;3100.000000;mq;mq;272.150000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;19990401070000;2880.000000;220;10.200000;mq;mq;mq;0;0;0;8;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;19990401070000;1380.000000;180;10.200000;280.650000;mq;mq;0;0;0;8;mq;mq;/;/;/;0.000000;272.650000;mq;287.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07811;19990401070000;2350.000000;90;1.000000;274.250000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.250000;mq;281.650000;1.000000;mq;mq;3100.000000;mq;mq;268.040000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07812;19990401070000;1165.000000;360;3.000000;275.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.450000;mq;279.950000;1.480000;mq;mq;3100.000000;mq;mq;271.750000;8;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;19990401070000;1640.000000;0;0.000000;275.150000;268.200000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.040000;mq;283.150000;1.200000;mq;mq;3100.000000;mq;mq;270.540000;8;0;0;0;0;0;0;0;2;180;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07872;19990401070000;1345.000000;310;2.500000;274.650000;271.230000;78;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;283.150000;1.150000;mq;mq;3100.000000;mq;mq;272.650000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07873;19990401070000;1470.000000;360;3.000000;275.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.450000;mq;279.950000;1.480000;mq;mq;3100.000000;mq;mq;271.750000;8;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;19990401070000;1860.000000;360;1.500000;272.150000;268.100000;74;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;281.150000;1.480000;mq;mq;3100.000000;mq;mq;267.650000;8;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;8;8;mq;mq;mq;
07876;19990401070000;1270.000000;0;0.000000;277.150000;270.530000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.650000;mq;282.150000;1.400000;mq;mq;3100.000000;mq;mq;mq;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;19990401070000;1600.000000;0;0.000000;274.150000;265.390000;52;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;282.150000;0.780000;mq;mq;3100.000000;mq;mq;272.950000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;2;mq;
07879;19990401070000;1630.000000;0;0.000000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.400000;mq;mq;3100.000000;mq;mq;270.150000;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19990401070000;2590.000000;180;2.500000;269.750000;265.960000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.950000;mq;278.450000;2.030000;mq;mq;3100.000000;mq;mq;266.750000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;8;0;2;mq;
07882;19990401070000;1400.000000;180;1.500000;277.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.250000;mq;283.750000;0.930000;mq;mq;3100.000000;mq;mq;272.250000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
