numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07590;20110701051500;1270.000000;0;0.000000;283.050000;280.470000;84;0;0;0;8;8;800;6;/;/;0.000000;mq;281.650000;mq;292.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20110701060000;1850.000000;0;0.000000;284.050000;265.280000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;279.350000;mq;294.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20110701060000;1281.000000;0;0.000000;279.450000;277.120000;85;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.250000;mq;293.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20110701055000;1665.000000;90;1.000000;280.550000;271.590000;53;0;0;0;0;0;mq;0;0;0;0.000000;279.850000;mq;295.450000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20110701060300;1900.000000;0;0.000000;284.850000;276.370000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.650000;mq;297.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20110701063000;1270.000000;0;0.000000;282.350000;278.530000;77;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.150000;mq;294.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20110701055500;1115.000000;0;0.000000;285.150000;284.370000;95;0;6;4;8;8;250;6;/;/;0.200000;mq;282.650000;mq;291.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07973;20110701060000;1500.000000;310;2.000000;281.650000;278.400000;80;0;0;0;0;0;mq;0;0;0;0.000000;279.150000;mq;286.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20110701050000;1018.000000;0;0.000000;278.450000;277.710000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.650000;mq;292.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20110701050000;1270.000000;0;0.000000;280.650000;277.420000;80;0;0;0;1;1;150;5;0;0;0.000000;mq;279.650000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20110701070000;2880.000000;310;2.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;6;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20110701070000;1380.000000;0;0.000000;281.150000;mq;mq;44;6;4;3;3;450;6;0;0;0.300000;mq;281.150000;mq;287.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20110701070000;1810.000000;0;0.000000;281.650000;281.650000;100;0;0;0;2;2;mq;2;0;0;0.000000;mq;281.650000;mq;297.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20110701070000;1554.000000;0;0.000000;284.150000;284.150000;100;0;0;0;2;2;mq;2;0;0;0.000000;mq;282.150000;mq;294.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20110701070000;1600.000000;0;0.000000;282.150000;280.920000;92;0;6;4;7;7;mq;6;/;/;0.100000;mq;280.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20110701051500;790.000000;0;0.000000;281.650000;mq;mq;0;0;0;3;2;2250;0;3;2;0.000000;mq;280.150000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20110701062000;1327.000000;40;2.000000;281.150000;278.270000;82;0;4;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20110701060000;636.000000;0;0.000000;286.750000;284.280000;85;0;0;0;3;3;3500;0;3;2;0.000000;mq;284.950000;mq;295.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20110701063000;1080.000000;360;14.000000;285.150000;mq;mq;0;0;0;3;3;800;2;0;0;0.000000;280.650000;mq;293.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20110701060000;680.000000;0;0.000000;287.150000;282.590000;74;0;0;0;8;8;1250;5;/;/;0.000000;mq;285.150000;mq;294.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20110701051500;1000.000000;0;0.000000;285.050000;285.050000;100;0;6;4;8;8;800;6;/;/;0.400000;mq;283.850000;mq;289.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20110701061500;733.000000;0;0.000000;286.150000;286.150000;100;0;6;0;8;8;1250;5;/;/;0.100000;mq;284.650000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20110701074000;3200.000000;360;1.000000;276.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.650000;mq;287.350000;0.910000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20110701111000;3200.000000;40;2.000000;mq;mq;mq;0;0;0;1;1;30;0;3;2;mq;mq;mq;mq;mq;0.910000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
