numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07484;20100101060000;1018.000000;0;0.000000;273.650000;273.510000;99;45;4;6;9;9;mq;/;/;/;0.500000;mq;273.550000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20100101064000;790.000000;0;0.000000;274.150000;mq;mq;0;6;0;8;8;2250;0;1;/;2.300000;273.650000;mq;279.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20100101064600;1270.000000;0;0.000000;273.550000;273.410000;99;0;0;0;8;8;1250;0;3;/;4.600000;mq;273.450000;mq;277.650000;0.270000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;4;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07908;20100101063000;1970.000000;220;5.000000;268.850000;268.030000;94;0;7;0;8;0;8000;0;0;7;16.800000;mq;268.450000;mq;272.750000;1.400000;0.250000;-99;768.000000;3125.000000;mq;269.050000;mq;0;0;0;mq;mq;mq;mq;3;220;7.000000;3.200000;0.300000;mq;1;1;mq;mq;mq;
07895;20100101065500;1970.000000;0;0.000000;269.650000;264.780000;69;0;0;0;8;8;800;0;2;/;5.000000;mq;268.650000;mq;275.150000;0.800000;0.050000;-99;768.000000;3105.000000;mq;271.350000;mq;0;4;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;0;110.000000;
07593;20100101070000;1310.000000;170;1.000000;272.650000;271.950000;95;0;6;0;6;3;250;6;7;2;0.800000;mq;271.550000;mq;277.050000;0.230000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20100101070000;1640.000000;0;0.000000;271.950000;268.610000;78;0;7;0;6;0;8000;0;0;2;6.700000;mq;271.950000;mq;275.250000;0.360000;0.060000;-99;768.000000;3106.000000;mq;272.450000;mq;0;mq;0;mq;mq;mq;mq;3;40;4.000000;2.120000;mq;mq;2;9;mq;0;100.000000;
07901;20100101070000;1870.000000;0;0.000000;270.150000;267.020000;79;0;7;0;8;8;800;0;2;/;6.000000;mq;269.650000;mq;276.350000;0.800000;0.120000;-99;768.000000;3112.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.550000;0.000000;mq;9;3;mq;1;60.000000;
07912;20100101070000;1707.000000;0;0.000000;263.650000;260.050000;75;0;0;0;7;7;1250;0;2;/;0.000000;mq;263.650000;mq;273.550000;0.460000;0.000000;-99;768.000000;3100.000000;mq;264.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;6;mq;mq;mq;
07926;20100101070000;2060.000000;0;0.000000;270.150000;267.510000;82;0;7;0;7;7;800;5;/;/;mq;mq;268.450000;mq;275.850000;1.600000;0.050000;-99;768.000000;3105.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;120.000000;
07954;20100101070000;1115.000000;0;0.000000;272.150000;270.110000;86;0;7;6;6;6;1250;0;3;0;4.600000;mq;271.650000;mq;285.850000;0.010000;0.010000;-99;768.000000;3101.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07566;20100101073500;1795.000000;0;0.000000;267.650000;260.690000;58;0;0;0;7;7;2250;0;3;/;0.000000;mq;265.650000;mq;275.150000;0.560000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07590;20100101070500;1270.000000;0;0.000000;273.750000;270.360000;78;16;6;0;8;8;450;5;/;/;1.400000;mq;272.750000;mq;277.550000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07608;20100101073000;1327.000000;270;7.000000;271.150000;271.010000;99;70;7;0;9;9;mq;/;/;/;10.000000;mq;270.150000;mq;278.150000;0.020000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20100101073000;2880.000000;mq;mq;mq;mq;mq;45;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;mq;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07812;20100101072000;1165.000000;0;0.000000;272.250000;272.110000;99;0;6;7;8;1;30;6;1;/;mq;mq;271.750000;mq;276.550000;0.270000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;0.800000;0.050000;mq;6;6;mq;2;mq;
07878;20100101073000;1600.000000;0;0.000000;272.650000;266.680000;64;16;0;6;8;8;800;6;/;/;0.100000;mq;271.350000;mq;276.550000;0.230000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;mq;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;7;6;mq;2;mq;
07879;20100101071000;1630.000000;0;0.000000;271.450000;mq;mq;0;0;0;8;8;1250;0;7;/;0.000000;mq;269.150000;mq;280.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;20100101074000;1500.000000;0;0.000000;273.350000;273.210000;99;71;7;0;8;8;30;5;/;/;5.000000;mq;273.050000;mq;275.350000;0.350000;0.030000;-99;768.000000;3103.000000;mq;273.150000;mq;0;1;mq;mq;mq;mq;mq;3;mq;mq;0.900000;0.070000;mq;1;2;mq;2;mq;
07889;20100101074000;1800.000000;0;0.000000;272.150000;mq;mq;16;0;0;8;8;800;0;2;/;0.000000;mq;269.650000;mq;275.150000;0.320000;0.000000;-99;768.000000;3100.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07894;20100101073500;1350.000000;0;0.000000;272.150000;269.790000;84;0;7;0;8;8;250;6;/;/;0.400000;mq;271.650000;mq;275.650000;0.130000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07896;20100101073500;1416.000000;0;0.000000;271.350000;270.510000;94;0;0;0;8;8;3500;0;1;/;0.100000;mq;269.150000;mq;277.150000;0.220000;0.000000;-99;768.000000;3100.000000;mq;269.350000;mq;0;0;0;mq;mq;mq;mq;2;270;1.000000;mq;mq;mq;8;6;mq;2;mq;
07897;20100101073000;1870.000000;0;0.000000;271.050000;mq;mq;16;7;0;8;8;800;0;1;/;mq;mq;mq;mq;mq;1.250000;0.160000;-99;768.000000;3116.000000;mq;267.150000;mq;0;0;mq;mq;mq;mq;mq;3;360;4.000000;mq;mq;mq;1;9;mq;0;100.000000;
07900;20100101072000;2040.000000;0;0.000000;269.250000;mq;mq;0;7;4;8;8;800;0;2;/;6.000000;mq;268.350000;mq;273.150000;0.950000;0.070000;-99;768.000000;3107.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;100.000000;
07904;20100101070500;2080.000000;0;0.000000;266.950000;260.450000;60;0;7;0;7;0;8000;0;0;7;0.600000;mq;263.650000;mq;272.250000;0.870000;0.010000;-99;768.000000;3101.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;mq;mq;
07927;20100101073000;2140.000000;0;0.000000;269.550000;267.240000;84;0;7;0;8;2;mq;6;7;/;2.100000;mq;269.550000;mq;273.550000;0.800000;0.030000;-99;768.000000;3103.000000;mq;269.150000;mq;0;3;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;6;mq;2;mq;
07931;20100101071000;1700.000000;90;1.000000;271.150000;268.810000;84;0;0;0;8;8;1250;5;/;/;0.000000;mq;270.250000;mq;276.350000;0.290000;0.000000;-99;768.000000;3100.000000;mq;269.550000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07939;20100101071500;1860.000000;0;0.000000;268.150000;266.770000;90;0;7;0;8;8;800;6;/;/;10.000000;mq;266.150000;mq;272.650000;0.520000;0.070000;-99;768.000000;3107.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;0.000000;1.320000;0.090000;mq;1;1;mq;mq;mq;
07941;20100101073000;1670.000000;0;0.000000;270.350000;270.210000;99;0;7;0;7;6;mq;2;3;/;5.100000;mq;270.350000;mq;276.150000;0.310000;0.070000;-99;768.000000;3107.000000;mq;272.050000;mq;0;mq;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07393;20100101074800;2190.000000;40;2.000000;268.150000;mq;mq;0;7;3;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.480000;0.200000;-99;768.000000;3120.000000;mq;269.450000;mq;0;mq;1;mq;mq;mq;mq;4;0;0.000000;1.420000;0.200000;mq;3;9;mq;mq;mq;
07721;20100101075000;1756.000000;0;0.000000;271.750000;270.320000;90;0;0;0;8;8;450;5;/;/;2.700000;mq;271.550000;mq;275.150000;0.690000;0.040000;-99;768.000000;3104.000000;mq;271.250000;mq;0;7;0;mq;mq;mq;mq;3;40;2.000000;0.780000;0.010000;mq;2;2;mq;2;mq;
07886;20100101074500;1720.000000;360;2.000000;272.550000;271.850000;95;71;0;6;8;8;80;5;/;/;0.200000;mq;271.450000;mq;276.950000;0.150000;0.010000;-99;768.000000;3101.000000;mq;272.850000;mq;0;2;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07893;20100101075000;1780.000000;0;0.000000;270.850000;269.730000;92;16;0;0;8;8;800;0;2;/;0.000000;mq;268.350000;mq;275.150000;0.520000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;mq;mq;mq;mq;mq;3;300;1.000000;1.000000;0.030000;mq;3;3;mq;2;mq;
07902;20100101075500;2000.000000;0;0.000000;270.350000;269.380000;93;0;7;4;8;8;450;6;2;/;0.800000;mq;270.050000;mq;273.950000;0.700000;0.010000;-99;768.000000;3101.000000;mq;268.250000;mq;0;1;0;mq;mq;mq;mq;2;360;4.000000;mq;0.000000;mq;1;2;mq;2;mq;
07923;20100101075900;1895.000000;0;0.000000;270.850000;269.280000;89;71;0;7;8;8;450;5;2;/;2.900000;mq;269.950000;mq;275.150000;0.480000;0.030000;-99;768.000000;3103.000000;mq;271.050000;mq;0;8;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;7;mq;2;mq;
07959;20100101075000;1860.000000;270;25.000000;270.450000;270.310000;99;0;7;0;6;6;450;5;0;0;1.700000;mq;269.450000;mq;275.750000;0.200000;0.010000;-99;768.000000;3101.000000;mq;272.150000;mq;0;0;8;mq;mq;mq;mq;3;270;30.000000;mq;mq;mq;3;3;mq;2;mq;
07965;20100101074500;1460.000000;0;0.000000;273.850000;269.930000;75;70;6;3;7;7;1250;0;1;/;mq;mq;271.050000;mq;280.450000;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;270;20.000000;mq;mq;mq;3;3;mq;mq;mq;
07967;20100101075000;1590.000000;0;0.000000;271.250000;269.220000;86;0;7;0;8;8;1250;0;7;/;4.300000;mq;269.650000;mq;279.150000;0.040000;0.040000;-99;768.000000;3104.000000;mq;mq;mq;0;0;4;mq;mq;mq;mq;1;270;10.000000;mq;0.050000;mq;1;1;mq;mq;mq;
07974;20100101074500;1500.000000;0;0.000000;271.450000;268.780000;82;0;7;0;7;7;1250;0;7;/;9.200000;mq;271.150000;mq;284.750000;0.150000;0.080000;-99;768.000000;3108.000000;mq;273.050000;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07458;20100101080000;1160.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;5.400000;mq;mq;mq;mq;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20100101080000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.070000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20100101080000;1810.000000;0;0.000000;272.650000;272.510000;99;0;7;0;7;6;80;6;1;/;9.000000;mq;272.150000;mq;276.650000;mq;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;3;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20100101080000;1850.000000;0;0.000000;271.150000;269.430000;88;0;7;0;7;6;450;6;0;0;10.000000;mq;270.150000;mq;276.150000;0.520000;0.100000;-99;768.000000;3110.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07697;20100101080000;1554.000000;0;0.000000;271.150000;271.010000;99;0;7;6;7;7;450;6;1;0;3.000000;mq;268.150000;mq;279.150000;0.180000;0.030000;-99;768.000000;3103.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
