numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07863;20120401072000;2000.000000;0;0.000000;274.150000;273.580000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.650000;mq;282.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;1;mq;
07885;20120401071500;1610.000000;0;0.000000;280.350000;274.420000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;285.650000;0.500000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07892;20120401070000;1700.000000;0;0.000000;270.550000;267.410000;79;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.350000;mq;284.650000;0.620000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;7;mq;2;mq;
07953;20120401074000;1800.000000;0;0.000000;279.950000;271.780000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.650000;mq;286.450000;0.590000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;0.000000;mq;6;6;mq;2;mq;
07980;20120401071000;2127.000000;0;0.000000;277.950000;268.400000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.350000;mq;283.650000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07876;20120401054000;1270.000000;0;0.000000;274.450000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07393;20120401064000;2190.000000;40;4.000000;275.450000;mq;mq;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;2.900000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;360;1.000000;0.580000;0.000000;mq;7;6;mq;mq;mq;
07589;20120401070000;1570.000000;0;0.000000;276.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.650000;mq;288.650000;0.010000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07594;20120401071000;1850.000000;220;2.000000;278.750000;261.200000;27;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;287.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20120401063000;2880.000000;mq;mq;mq;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;mq;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20120401060000;1380.000000;180;2.000000;274.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20120401071500;1765.000000;0;0.000000;273.850000;265.110000;52;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.150000;mq;285.150000;1.680000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;310;5.000000;3.500000;0.000000;mq;7;7;mq;mq;mq;
07959;20120401070000;1860.000000;0;0.000000;278.750000;272.480000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.450000;mq;284.950000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;6;mq;2;mq;
07592;20120401070000;1810.000000;0;0.000000;275.650000;270.730000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.650000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20120401070000;1554.000000;0;0.000000;273.150000;272.450000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20120401061200;1860.000000;0;0.000000;272.150000;264.250000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.650000;mq;288.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07928;20120401065000;1550.000000;0;0.000000;276.450000;272.440000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.050000;mq;285.750000;0.900000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;mq;0;mq;mq;mq;mq;1;0;0.000000;1.030000;0.000000;mq;7;6;mq;1;420.000000;
07964;20120401072000;2020.000000;0;0.000000;275.250000;267.150000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.850000;mq;283.650000;0.600000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;1;300.000000;
07881;20120401073000;2590.000000;0;0.000000;272.150000;253.600000;23;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.750000;mq;281.150000;0.950000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;0;mq;mq;mq;mq;1;40;5.000000;2.380000;0.000000;mq;7;7;mq;2;mq;
07880;20120401072500;2050.000000;0;0.000000;278.250000;264.740000;37;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;287.050000;1.200000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07921;20120401071000;1600.000000;0;0.000000;279.750000;264.990000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.750000;mq;288.850000;0.220000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;0.000000;mq;7;6;mq;mq;mq;
07961;20120401060000;1745.000000;220;1.000000;275.950000;266.020000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.350000;mq;285.150000;0.250000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;1;mq;
07954;20120401051500;1115.000000;0;0.000000;279.850000;276.650000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.050000;mq;293.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20120401063000;1600.000000;0;0.000000;278.950000;275.770000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.550000;mq;288.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;1.050000;0.000000;mq;0;0;0;mq;mq;
07590;20120401054000;1270.000000;0;0.000000;274.950000;273.490000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.750000;mq;290.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07919;20120401064000;2100.000000;0;0.000000;277.750000;262.840000;33;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.850000;mq;283.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07924;20120401064300;2070.000000;310;2.000000;277.850000;260.420000;27;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.050000;mq;284.850000;0.570000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07926;20120401063500;2185.000000;0;0.000000;276.550000;259.740000;28;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.050000;mq;283.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;1.250000;0.000000;mq;7;6;mq;2;mq;
07933;20120401065500;1900.000000;40;2.000000;276.950000;261.750000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.350000;mq;289.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20120401053000;790.000000;0;0.000000;272.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;272.150000;mq;291.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20120401063000;1327.000000;0;0.000000;279.150000;277.310000;88;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.150000;mq;286.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;20120401064500;1500.000000;0;0.000000;275.450000;269.340000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.250000;mq;286.550000;0.650000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;1.700000;0.000000;mq;7;7;mq;2;mq;
