numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07966;20210803051000;1000.000000;0;0.000000;281.550000;281.250000;98;0;6;4;2;0;8000;0;0;2;4.000000;mq;281.550000;mq;290.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210804073000;1570.000000;0;0.000000;283.650000;mq;mq;61;6;4;8;8;1250;0;7;/;18.000000;mq;282.150000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20210804080000;790.000000;0;0.000000;284.650000;mq;mq;0;6;0;8;8;2250;0;3;/;16.500000;282.750000;mq;292.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210804060000;1713.000000;0;0.000000;282.350000;281.440000;94;0;6;0;8;8;150;6;2;/;1.500000;mq;277.250000;mq;291.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210805073500;1570.000000;0;0.000000;285.150000;mq;mq;0;6;4;5;1;450;2;3;2;10.100000;mq;281.150000;mq;285.450000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;6;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210805051500;1000.000000;0;0.000000;284.350000;283.740000;96;0;6;4;4;4;3500;0;3;0;4.100000;mq;283.150000;mq;293.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20210805063000;1327.000000;0;0.000000;287.150000;mq;mq;0;6;4;5;4;1750;0;3;2;6.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210805053000;1713.000000;0;0.000000;280.850000;279.950000;94;0;6;0;6;6;150;6;3;0;6.800000;mq;280.850000;mq;285.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210806073000;1570.000000;0;0.000000;284.650000;mq;mq;0;0;0;1;1;3500;0;3;0;mq;mq;282.650000;mq;292.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20210806063000;1327.000000;0;0.000000;286.150000;mq;mq;45;6;0;9;9;mq;/;/;/;1.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210806052500;1000.000000;0;0.000000;286.450000;285.670000;95;61;6;4;9;9;mq;/;/;/;1.400000;mq;284.050000;mq;297.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210806060000;1713.000000;0;0.000000;278.650000;277.610000;93;0;6;0;1;1;1250;0;3;0;0.100000;mq;278.650000;mq;291.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210806115000;1270.000000;0;0.000000;294.650000;282.230000;45;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210806101500;1665.000000;270;2.000000;289.650000;279.200000;50;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20210807063000;1270.000000;0;0.000000;283.550000;280.960000;84;0;0;0;4;2;3500;0;3;2;0.000000;mq;281.850000;mq;298.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210807073500;1570.000000;180;5.000000;291.150000;mq;mq;0;0;0;5;4;1250;0;7;2;0.000000;mq;285.650000;mq;295.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210807060000;1713.000000;0;0.000000;280.750000;279.380000;91;0;0;0;5;4;250;5;3;2;0.000000;mq;278.650000;mq;295.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210807115500;1270.000000;270;2.000000;292.950000;284.190000;57;0;0;0;8;8;1750;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210807102000;1665.000000;270;4.000000;290.050000;279.570000;50;0;0;0;7;4;1750;5;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20210807120000;1738.000000;220;14.000000;291.250000;280.070000;48;0;0;0;8;8;1750;0;3;/;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210808073000;1570.000000;0;0.000000;282.150000;mq;mq;0;9;6;4;1;250;6;3;0;14.200000;mq;279.650000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210808115000;1270.000000;0;0.000000;292.250000;280.680000;47;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20210808063000;1327.000000;0;0.000000;284.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210808052000;1000.000000;0;0.000000;283.650000;283.040000;96;0;6;4;7;7;450;5;/;/;3.400000;mq;283.550000;mq;292.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20210809061500;1270.000000;0;0.000000;279.450000;276.600000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.750000;mq;295.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210809060000;1713.000000;90;1.000000;275.750000;274.120000;89;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.550000;mq;290.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210809130000;1713.000000;90;1.000000;275.750000;274.120000;89;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210810074000;1570.000000;0;0.000000;288.650000;mq;mq;0;0;0;2;1;3500;0;3;2;mq;mq;284.150000;mq;295.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210810060000;1713.000000;0;0.000000;278.850000;276.530000;85;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.750000;mq;294.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20210810055500;1107.000000;0;0.000000;288.350000;283.750000;74;0;0;0;1;1;2250;0;3;0;0.000000;mq;286.050000;mq;299.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210810053000;1000.000000;0;0.000000;288.150000;287.360000;95;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.650000;mq;299.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210811073500;1570.000000;0;0.000000;291.650000;mq;mq;0;0;0;5;5;3500;0;3;0;mq;mq;288.150000;mq;298.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20210811063000;1327.000000;0;0.000000;293.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;7;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210811060000;1713.000000;40;1.000000;282.650000;280.430000;86;0;0;0;3;3;1250;2;2;0;0.000000;mq;278.850000;mq;297.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210812073500;1570.000000;0;0.000000;292.150000;mq;mq;0;0;0;2;1;3500;0;3;2;0.000000;mq;290.650000;mq;300.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210812060000;1713.000000;90;1.000000;282.450000;279.890000;84;0;0;0;1;1;1750;0;3;0;0.000000;mq;282.250000;mq;298.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20210812120000;1738.000000;310;2.000000;298.250000;282.550000;37;0;0;0;4;2;2250;0;3;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20210812060000;1738.000000;0;0.000000;287.050000;280.580000;65;0;0;0;1;0;8000;0;0;2;0.000000;mq;286.250000;mq;298.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20210813080000;1270.000000;0;0.000000;284.450000;282.540000;88;0;9;6;4;0;8000;0;0;2;14.200000;mq;284.350000;mq;303.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210813060000;1713.000000;90;1.000000;283.150000;281.750000;91;0;9;6;4;4;1250;2;4;0;4.700000;mq;282.350000;mq;299.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210814054000;1270.000000;0;0.000000;288.550000;283.110000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.950000;mq;300.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20210814060000;1713.000000;90;1.000000;282.750000;280.690000;87;0;0;0;0;0;mq;0;0;0;0.000000;mq;282.650000;mq;299.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210814054000;1665.000000;90;1.000000;286.150000;280.810000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;284.550000;mq;299.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20210814063200;1860.000000;0;0.000000;286.950000;283.180000;78;0;0;0;0;0;mq;0;0;0;0.000000;mq;284.850000;mq;297.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20210814064500;1270.000000;0;0.000000;286.350000;283.710000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;284.350000;mq;305.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210814073500;1570.000000;0;0.000000;292.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;289.650000;mq;299.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210814114000;1270.000000;0;0.000000;301.950000;284.100000;33;0;0;0;4;4;3500;0;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210814102000;1665.000000;270;2.000000;297.750000;281.290000;35;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210814052000;1000.000000;0;0.000000;293.450000;292.280000;93;0;0;0;0;0;mq;0;0;0;0.000000;mq;290.350000;mq;302.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210815054000;1665.000000;90;1.000000;286.250000;277.930000;57;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.150000;mq;300.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20210815063000;1270.000000;0;0.000000;286.750000;283.740000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;286.350000;mq;304.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20210815065500;1107.000000;0;0.000000;290.950000;289.630000;92;0;0;0;4;4;150;2;0;0;0.000000;mq;288.650000;mq;306.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210815073500;1570.000000;0;0.000000;290.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;289.650000;mq;300.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20210815063000;1327.000000;0;0.000000;292.150000;mq;mq;45;0;0;9;9;mq;/;/;/;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20210815052000;1000.000000;0;0.000000;292.550000;291.390000;93;45;0;0;9;9;mq;/;/;/;0.000000;mq;292.250000;mq;307.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210815114000;1270.000000;0;0.000000;301.850000;287.690000;42;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210815104000;1665.000000;270;2.000000;298.350000;279.560000;30;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20210816060500;1107.000000;0;0.000000;286.650000;286.650000;100;45;6;4;9;9;mq;/;/;/;3.700000;mq;286.250000;mq;296.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20210816120000;1738.000000;310;7.000000;291.550000;286.630000;73;0;0;0;2;2;800;2;0;0;mq;mq;mq;mq;mq;mq;mq;mq;750.000000;mq;mq;mq;mq;mq;1;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210816115000;1270.000000;360;2.000000;293.950000;285.910000;60;0;0;0;3;3;1250;6;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210816101500;1665.000000;270;2.000000;293.850000;283.060000;50;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210817074000;1570.000000;0;0.000000;284.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;281.650000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210817114000;1270.000000;360;2.000000;290.950000;283.090000;60;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210817102000;1665.000000;270;4.000000;292.050000;274.100000;30;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210818074000;1570.000000;0;0.000000;283.150000;mq;mq;0;0;0;8;8;30;6;/;/;0.000000;mq;281.150000;mq;292.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20210818054500;1970.000000;0;0.000000;278.150000;277.570000;96;0;0;0;2;2;150;5;0;0;0.000000;mq;277.850000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20210818120000;1738.000000;270;2.000000;290.450000;283.580000;64;0;0;0;1;1;1750;0;3;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20210818114000;1270.000000;360;2.000000;284.850000;277.810000;62;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20210818102500;1665.000000;270;4.000000;291.550000;273.670000;30;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20210819072000;1570.000000;0;0.000000;284.650000;mq;mq;0;0;0;8;8;250;6;/;/;0.000000;mq;282.650000;mq;290.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20210819055000;1860.000000;0;0.000000;281.550000;279.510000;87;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.950000;mq;291.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
