numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07697;20030601070000;1550.000000;0;0.000000;281.150000;mq;mq;0;0;0;1;1;mq;2;0;0;0.000000;278.150000;mq;292.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20030601070000;2880.000000;180;7.700000;mq;mq;mq;0;9;6;8;8;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20030601070000;1270.000000;0;0.000000;285.150000;mq;mq;0;0;0;4;0;8000;0;0;2;0.000000;284.650000;mq;295.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20030601070000;1104.000000;0;0.000000;288.650000;mq;mq;0;9;6;5;0;8000;0;0;2;1.600000;282.650000;mq;297.550000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20030601070000;1270.000000;0;0.000000;284.150000;282.570000;90;0;0;0;2;0;8000;0;0;2;0.000000;mq;281.450000;mq;297.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20030601070000;1000.000000;0;0.000000;285.450000;279.280000;66;0;9;0;2;2;1750;0;7;2;0.000000;mq;285.450000;mq;299.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20030601120000;1265.000000;0;0.000000;295.750000;285.980000;54;0;0;0;4;4;1250;2;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030601120000;1336.000000;160;1.000000;297.650000;279.890000;32;0;0;0;5;3;2250;2;0;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20030602070000;790.000000;180;2.600000;289.150000;mq;mq;60;9;6;8;4;1750;9;7;/;0.500000;287.150000;mq;299.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20030602070000;1050.000000;0;0.000000;283.150000;mq;mq;0;9;6;3;mq;1750;/;/;/;5.000000;283.150000;mq;299.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20030602070000;970.000000;0;0.000000;289.150000;mq;mq;0;0;0;2;0;2250;0;0;2;0.000000;286.150000;mq;297.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20030602070000;1570.000000;0;0.000000;283.150000;mq;mq;0;6;0;4;4;3500;0;3;0;0.200000;282.650000;mq;295.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20030602070000;1265.000000;0;0.000000;282.850000;280.960000;88;0;9;6;0;0;mq;0;0;0;2.500000;mq;282.350000;mq;297.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20030602070000;1810.000000;0;0.000000;283.150000;mq;mq;0;0;6;3;mq;mq;/;/;/;2.800000;279.650000;mq;293.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030602070000;1336.000000;10;1.000000;281.750000;281.150000;96;0;9;6;3;1;250;6;0;7;9.400000;mq;281.150000;mq;299.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20030602070000;1860.000000;0;0.000000;281.950000;279.910000;87;0;9;6;5;0;8000;0;0;2;1.000000;mq;280.150000;mq;293.050000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20030602070000;1327.000000;0;0.000000;287.150000;284.490000;84;0;6;0;5;2;1750;0;3;2;3.000000;mq;283.150000;mq;296.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;7;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20030602070000;1610.000000;0;0.000000;279.250000;278.960000;98;0;9;6;2;0;8000;0;0;9;5.300000;mq;275.750000;mq;296.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20030602070000;2880.000000;0;0.000000;mq;mq;mq;0;9;9;1;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20030602070000;1104.000000;0;0.000000;287.150000;mq;mq;0;6;0;5;0;2250;0;0;2;4.000000;284.150000;mq;298.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20030602070000;1707.000000;0;0.000000;282.350000;279.080000;80;0;9;6;5;5;2250;0;3;0;6.200000;mq;277.750000;mq;294.850000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20030602070000;1270.000000;0;0.000000;281.750000;280.040000;89;0;9;6;1;1;2250;0;3;0;0.500000;mq;280.650000;mq;295.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20030602070000;1640.000000;0;0.000000;280.950000;279.250000;89;0;9;6;1;1;3500;0;3;0;10.300000;mq;280.050000;mq;294.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20030602070000;1900.000000;0;0.000000;276.150000;275.430000;95;0;9;6;3;0;8000;0;0;2;5.600000;mq;276.150000;mq;293.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20030602070000;1270.000000;0;0.000000;281.250000;280.190000;93;0;9;6;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20030602070000;1115.000000;0;0.000000;284.350000;283.740000;96;0;9;6;2;1;2250;2;0;2;0.500000;mq;283.150000;mq;297.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20030602070000;1000.000000;0;0.000000;283.550000;283.400000;99;0;9;0;2;2;80;2;0;2;0.100000;mq;283.550000;mq;297.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20030602070000;733.000000;0;0.000000;287.650000;mq;mq;0;9;6;0;0;mq;0;0;0;7.000000;284.150000;mq;299.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20030602120000;970.000000;0;0.000000;292.150000;mq;mq;0;6;0;7;7;1250;5;/;/;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030602120000;1336.000000;70;1.000000;293.050000;281.410000;47;0;0;0;6;3;2250;2;3;2;mq;mq;mq;mq;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20030603070000;1265.000000;0;0.000000;286.050000;285.110000;94;0;9;6;6;3;450;6;3;0;6.200000;mq;282.150000;mq;294.550000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20030603070000;1810.000000;0;0.000000;281.150000;mq;mq;0;0;0;1;mq;mq;/;/;/;0.000000;280.150000;mq;293.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030603070000;1336.000000;0;0.000000;282.650000;281.250000;91;0;6;0;5;1;2250;2;3;2;0.200000;mq;281.350000;mq;296.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20030603070000;1860.000000;90;0.500000;284.050000;279.400000;73;0;0;0;5;5;2250;5;3;0;0.000000;mq;280.750000;mq;291.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20030603070000;1327.000000;220;2.600000;287.150000;282.590000;74;0;0;0;6;4;1750;5;3;9;0.000000;mq;281.150000;mq;288.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20030603070000;1550.000000;0;0.000000;283.150000;mq;mq;0;0;0;3;mq;mq;/;/;/;0.000000;280.150000;mq;293.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20030603070000;1610.000000;0;0.000000;279.250000;278.960000;98;0;6;0;1;0;8000;0;0;9;1.700000;mq;277.450000;mq;294.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20030603070000;2880.000000;mq;mq;mq;mq;mq;61;6;mq;7;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20030603070000;1380.000000;0;0.000000;286.150000;mq;mq;0;6;mq;6;mq;mq;/;/;/;mq;280.150000;mq;298.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20030603070000;1707.000000;0;0.000000;280.150000;277.970000;86;0;9;6;2;0;8000;0;0;2;3.000000;mq;278.350000;mq;294.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20030603070000;1270.000000;0;0.000000;283.650000;283.350000;98;0;9;6;4;4;2250;0;3;0;18.100000;mq;280.650000;mq;296.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20030603070000;1640.000000;0;0.000000;280.650000;279.430000;92;0;6;0;4;1;3500;0;3;2;3.600000;mq;280.150000;mq;292.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20030603070000;1900.000000;0;0.000000;282.650000;279.730000;82;0;9;6;4;3;1750;0;3;2;4.000000;mq;276.150000;mq;291.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20030603070000;1270.000000;0;0.000000;281.150000;279.770000;91;0;6;0;6;4;3500;0;3;2;2.000000;mq;281.150000;mq;295.050000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20030603070000;1000.000000;0;0.000000;286.150000;281.020000;71;0;6;0;8;8;2250;0;3;/;0.200000;mq;283.550000;mq;294.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20030603070000;1780.000000;180;5.100000;286.150000;279.730000;65;mq;mq;mq;7;6;1250;2;7;7;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07973;20030603070000;1480.000000;360;2.600000;290.150000;285.490000;74;0;9;4;8;8;1250;0;7;/;0.100000;mq;285.650000;mq;290.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07983;20030603070000;733.000000;0;0.000000;287.650000;mq;mq;0;0;0;8;8;2250;0;3;/;0.000000;284.650000;mq;297.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20030604070000;1050.000000;0;0.000000;288.150000;mq;mq;0;0;mq;4;mq;1750;/;/;/;0.000000;287.150000;mq;297.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20030604070000;970.000000;130;1.500000;293.150000;mq;mq;0;0;0;5;3;2250;0;3;2;0.000000;287.150000;mq;298.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20030604070000;1570.000000;0;0.000000;285.150000;mq;mq;0;0;0;3;2;3500;0;3;2;0.000000;284.150000;mq;294.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20030604070000;1265.000000;0;0.000000;285.850000;283.910000;88;0;0;0;2;2;1750;0;3;0;0.000000;mq;284.550000;mq;295.550000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20030604070000;1810.000000;0;0.000000;285.150000;285.000000;99;0;0;0;0;0;mq;0;0;0;0.000000;mq;281.150000;mq;293.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030604070000;1336.000000;0;0.000000;285.250000;282.980000;86;0;0;0;4;1;1250;2;3;2;0.000000;mq;282.650000;mq;297.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20030604070000;1860.000000;0;0.000000;285.050000;283.630000;91;0;0;0;6;6;800;5;0;0;0.000000;mq;280.750000;mq;292.450000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07597;20030604070000;1610.000000;0;0.000000;283.150000;281.590000;90;0;6;0;0;0;mq;0;0;0;0.100000;mq;283.150000;mq;293.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20030604070000;1610.000000;0;0.000000;280.450000;280.010000;97;0;0;0;4;4;1750;5;0;0;0.000000;mq;279.250000;mq;294.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20030604070000;2880.000000;mq;mq;mq;mq;mq;0;0;0;6;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20030604070000;1380.000000;180;5.100000;283.150000;mq;mq;0;6;6;7;mq;mq;/;/;/;6.500000;283.150000;mq;291.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20030604070000;1707.000000;0;0.000000;282.150000;280.270000;88;0;0;0;3;1;1250;6;3;0;0.000000;mq;280.150000;mq;293.050000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20030604070000;1270.000000;0;0.000000;284.850000;281.140000;78;0;0;0;1;1;2250;0;3;0;0.000000;mq;283.650000;mq;296.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20030604070000;1640.000000;0;0.000000;282.950000;280.380000;84;0;6;0;5;3;3500;0;3;2;0.300000;mq;280.650000;mq;292.250000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20030604070000;1900.000000;0;0.000000;280.350000;278.000000;85;0;6;0;2;1;2250;0;3;2;0.800000;mq;277.050000;mq;290.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20030604070000;2007.000000;0;0.000000;283.150000;279.120000;76;0;9;6;0;0;mq;0;0;0;1.200000;mq;280.150000;mq;292.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20030604070000;1270.000000;0;0.000000;284.150000;281.380000;83;0;0;0;6;4;3500;0;7;2;0.000000;mq;280.850000;mq;296.050000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20030604070000;1000.000000;220;2.600000;289.950000;mq;mq;0;6;0;8;8;2250;0;3;/;0.500000;286.150000;mq;296.950000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20030604070000;1780.000000;180;10.300000;287.650000;mq;mq;0;0;0;4;2;3500;0;3;9;0.000000;285.150000;mq;290.150000;mq;mq;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20030605070000;1265.000000;0;0.000000;285.050000;284.120000;94;0;0;0;3;0;8000;0;0;2;0.000000;mq;284.050000;mq;297.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20030605070000;1810.000000;0;0.000000;280.650000;mq;mq;0;0;0;3;3;3500;0;3;0;0.000000;280.650000;mq;293.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20030605070000;1336.000000;0;0.000000;285.750000;283.470000;86;0;0;0;5;3;1250;2;3;2;0.000000;mq;284.550000;mq;299.050000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07597;20030605070000;1610.000000;0;0.000000;283.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;283.150000;mq;295.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20030605070000;1327.000000;0;0.000000;283.150000;283.000000;99;45;6;9;9;9;mq;/;/;/;37.500000;mq;283.150000;mq;292.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20030605070000;1550.000000;0;0.000000;285.150000;mq;mq;0;9;0;3;0;8000;0;0;2;6.000000;279.150000;mq;291.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20030605070000;1610.000000;0;0.000000;282.250000;281.800000;97;0;0;0;3;0;8000;0;0;2;0.000000;mq;280.450000;mq;294.950000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20030605070000;1380.000000;0;0.000000;283.650000;mq;mq;0;6;0;8;mq;mq;/;/;/;13.500000;280.150000;mq;294.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20030605070000;1775.000000;0;0.000000;283.750000;282.980000;95;0;6;0;4;1;3500;0;3;2;4.200000;mq;281.050000;mq;291.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
