numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20170501051500;790.000000;0;0.000000;274.650000;mq;mq;71;7;6;8;8;150;6;/;/;6.500000;mq;274.150000;mq;288.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20170501063000;1850.000000;360;2.000000;270.050000;268.790000;91;73;7;7;8;8;150;6;/;/;3.200000;mq;270.050000;mq;279.350000;0.470000;0.050000;-99;768.000000;3105.000000;mq;273.150000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07499;20170501060000;1025.000000;0;0.000000;mq;mq;mq;73;7;6;8;8;mq;5;/;/;mq;mq;mq;mq;mq;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20170501072000;1570.000000;360;5.000000;271.150000;mq;mq;71;7;6;8;8;250;6;/;/;17.100000;mq;271.150000;mq;285.650000;0.190000;0.190000;-99;768.000000;3119.000000;mq;272.350000;mq;0;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07608;20170501063000;1327.000000;0;0.000000;272.650000;272.090000;96;45;7;6;9;9;mq;/;/;/;7.000000;mq;271.650000;mq;281.250000;0.020000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20170501060000;1270.000000;0;0.000000;272.150000;268.460000;76;71;7;0;8;8;30;6;/;/;18.900000;mq;272.150000;mq;287.150000;0.200000;0.200000;-99;768.000000;3120.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20170501062000;1080.000000;0;0.000000;273.650000;mq;mq;73;7;6;8;4;30;6;2;/;18.300000;273.150000;mq;289.850000;mq;0.120000;0.120000;-99;768.000000;3112.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20170501062000;1107.000000;0;0.000000;272.250000;270.360000;87;0;7;6;3;3;1250;0;3;0;12.100000;mq;271.550000;mq;288.750000;0.020000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20170501052000;1000.000000;0;0.000000;272.850000;272.570000;98;0;7;6;6;6;3500;0;3;0;8.700000;mq;272.550000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07904;20170501061500;2080.000000;40;2.000000;272.150000;271.310000;94;73;7;7;9;9;mq;/;/;/;8.000000;mq;271.150000;mq;278.150000;0.610000;0.080000;-99;768.000000;3108.000000;mq;270.650000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07918;20170501071000;2284.000000;270;7.000000;268.350000;265.750000;82;73;7;3;9;9;mq;/;/;/;14.000000;mq;267.050000;mq;278.550000;1.080000;0.150000;-99;768.000000;3115.000000;mq;270.750000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07895;20170501060000;1970.000000;270;3.000000;268.650000;268.380000;98;73;7;4;9;9;mq;/;/;/;9.000000;mq;268.650000;mq;281.150000;0.170000;0.120000;-99;768.000000;3112.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;70.000000;
07498;20170501113000;1850.000000;360;3.000000;272.250000;267.470000;70;0;7;7;8;8;250;6;/;/;mq;mq;mq;mq;mq;0.460000;0.020000;-50;750.000000;3102.000000;mq;273.150000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07904;20170501110000;2080.000000;40;2.000000;278.150000;273.520000;72;70;7;4;8;1;450;0;2;/;mq;mq;mq;mq;mq;0.660000;0.050000;-50;750.000000;3105.000000;mq;271.150000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07457;20170502050500;790.000000;0;0.000000;275.150000;mq;mq;0;6;0;8;8;2250;0;3;/;4.200000;mq;273.350000;mq;281.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20170502060000;1025.000000;mq;mq;mq;mq;mq;0;7;0;8;8;3500;0;1;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
