numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07970;20110101074500;1789.000000;0;0.000000;275.150000;272.060000;80;0;0;0;7;7;1250;0;3;0;0.000000;mq;273.650000;mq;279.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07872;20110101073000;1355.000000;0;0.000000;271.950000;271.250000;95;0;0;0;8;8;450;6;/;/;0.000000;mq;271.350000;mq;275.350000;0.300000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;4;mq;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;6;6;mq;2;mq;
07920;20110101080000;1720.000000;0;0.000000;269.150000;264.850000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;274.350000;0.470000;0.000000;-99;768.000000;3100.000000;mq;265.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.150000;0.000000;mq;7;8;mq;2;mq;
07962;20110101080000;680.000000;0;0.000000;274.550000;273.240000;91;0;0;0;8;8;2250;0;3;0;0.000000;mq;273.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20110101074500;1650.000000;0;0.000000;269.450000;267.600000;87;0;0;0;8;8;150;5;/;/;0.000000;mq;265.950000;mq;272.950000;0.320000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07878;20110101073000;1600.000000;0;0.000000;268.850000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.160000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;7;6;mq;2;mq;
07881;20110101074500;2590.000000;0;0.000000;267.550000;262.950000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.550000;mq;271.850000;0.960000;0.000000;-99;768.000000;3100.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.820000;0.000000;mq;8;4;mq;2;mq;
07909;20110101073000;1700.000000;0;0.000000;268.950000;268.820000;99;49;0;0;9;9;mq;/;/;/;0.000000;mq;268.850000;mq;272.650000;0.420000;0.000000;-99;768.000000;3100.000000;mq;269.350000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;mq;mq;
07894;20110101080000;1350.000000;180;1.000000;268.950000;266.020000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.650000;mq;276.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;8;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;4;mq;2;mq;
07896;20110101073500;1416.000000;0;0.000000;264.650000;263.580000;92;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;272.550000;0.330000;0.000000;-99;768.000000;3100.000000;mq;259.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;4;mq;2;mq;
07900;20110101072000;2040.000000;0;0.000000;269.850000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.450000;mq;275.550000;0.720000;0.000000;-99;768.000000;3100.000000;mq;265.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;3;mq;1;140.000000;
