numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07720;19990101070000;2880.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;19990101070000;1380.000000;180;2.500000;272.150000;mq;mq;0;7;6;8;mq;mq;/;/;/;1.700000;271.650000;mq;276.650000;mq;0.060000;mq;mq;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07456;19990101080000;2180.000000;90;12.800000;269.040000;265.790000;78;16;7;0;7;5;800;5;2;2;0.200000;mq;267.150000;mq;270.150000;0.280000;mq;mq;3101.000000;mq;mq;270.250000;3;0;0;2;0;0;0;0;2;mq;mq;mq;mq;mq;3;2;0;2;mq;
07457;19990101080000;790.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.270000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19990101080000;1020.000000;180;7.700000;279.650000;mq;mq;0;0;0;3;3;1250;0;3;2;0.000000;278.650000;mq;281.150000;mq;0.050000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19990101080000;970.000000;0;0.000000;275.150000;mq;mq;0;0;0;6;6;3500;0;7;0;0.000000;273.150000;mq;283.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;19990101080000;1850.000000;230;2.000000;271.150000;265.650000;66;36;7;0;6;6;1250;0;7;2;0.800000;mq;269.650000;mq;273.150000;0.450000;mq;mq;3103.000000;mq;mq;270.650000;3;0;0;6;0;0;0;0;2;mq;mq;mq;mq;mq;3;3;0;mq;mq;
07566;19990101080000;1795.000000;0;0.000000;269.150000;266.210000;80;70;7;0;8;8;800;5;/;/;2.900000;mq;266.150000;mq;271.650000;0.300000;mq;mq;3111.000000;mq;mq;270.150000;0;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;0;mq;mq;
07589;19990101080000;1570.000000;0;0.000000;273.150000;mq;mq;0;0;0;8;2;1250;5;3;2;0.000000;mq;271.150000;mq;277.150000;0.250000;mq;mq;3100.000000;mq;mq;272.150000;7;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19990101080000;1336.000000;0;0.000000;272.350000;268.650000;76;16;7;0;7;3;1750;5;2;2;0.100000;mq;272.350000;mq;275.850000;0.000000;mq;mq;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19990101080000;1860.000000;90;1.500000;268.650000;268.520000;99;0;7;4;7;5;450;5;3;2;0.600000;mq;267.950000;mq;271.650000;0.010000;mq;mq;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;19990101080000;1850.000000;360;5.100000;268.150000;mq;mq;70;7;0;8;8;800;6;/;/;12.000000;mq;268.150000;mq;270.150000;0.150000;mq;mq;3115.000000;mq;mq;271.650000;0;0;0;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;19990101080000;1550.000000;0;0.000000;269.150000;mq;mq;70;7;7;8;8;450;6;1;/;45.500000;mq;268.150000;mq;273.150000;0.650000;mq;mq;3152.000000;mq;mq;270.150000;0;0;mq;mq;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;19990101080000;1753.000000;0;0.000000;274.350000;264.810000;49;0;0;0;7;7;1750;0;7;/;0.000000;mq;273.150000;mq;277.150000;0.650000;mq;mq;3100.000000;mq;mq;268.950000;7;0;0;mq;0;0;0;0;2;0;0.000000;mq;0.000000;mq;mq;mq;mq;2;mq;
07725;19990101080000;1420.000000;0;0.000000;274.150000;263.540000;45;0;7;0;7;0;800;0;0;7;0.100000;mq;274.150000;mq;275.650000;0.300000;mq;mq;3100.000000;mq;mq;268.150000;7;0;0;0;0;0;0;0;2;0;0.000000;0.500000;0.000000;mq;7;7;mq;mq;mq;
07811;19990101080000;2350.000000;0;0.000000;269.540000;264.500000;68;0;0;0;7;7;450;0;7;/;0.000000;mq;269.150000;mq;271.150000;0.290000;mq;mq;3100.000000;mq;mq;267.540000;7;0;0;mq;0;0;0;0;1;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07812;19990101080000;1165.000000;180;2.500000;275.150000;269.860000;68;0;0;0;6;4;2250;0;7;2;0.000000;mq;272.750000;mq;282.040000;0.190000;mq;mq;3100.000000;mq;mq;272.950000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;2;mq;
07856;19990101080000;1640.000000;0;0.000000;273.650000;268.430000;68;0;0;0;6;5;2250;0;3;2;0.000000;mq;272.650000;mq;277.650000;0.460000;mq;mq;3100.000000;mq;mq;268.040000;7;0;0;0;0;0;0;0;3;220;14.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07858;19990101080000;1850.000000;310;2.500000;273.450000;261.420000;40;0;0;0;7;7;1250;0;1;/;0.000000;mq;270.750000;mq;276.850000;0.450000;mq;mq;3100.000000;mq;mq;269.250000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;19990101080000;1750.000000;90;1.000000;275.150000;mq;mq;0;0;0;7;4;1750;0;3;0;0.000000;mq;mq;mq;276.150000;0.350000;mq;mq;3100.000000;mq;mq;270.540000;mq;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;mq;mq;
07872;19990101080000;1345.000000;0;0.000000;271.650000;269.460000;85;0;0;0;7;3;1250;0;3;2;0.000000;mq;270.150000;mq;277.650000;0.300000;mq;mq;3100.000000;mq;mq;268.750000;7;0;0;0;0;0;0;0;2;180;5.000000;0.450000;0.000000;mq;mq;mq;mq;mq;mq;
07873;19990101080000;1470.000000;360;6.100000;274.040000;mq;mq;0;0;0;8;5;3500;0;7;/;0.000000;mq;270.150000;mq;275.540000;0.290000;mq;mq;3100.000000;mq;mq;270.650000;7;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;19990101080000;1860.000000;40;1.500000;273.150000;267.950000;68;0;0;0;7;7;1250;5;7;/;0.000000;mq;271.150000;mq;277.150000;0.350000;mq;mq;3100.000000;mq;mq;270.250000;7;0;0;mq;0;0;0;0;1;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07876;19990101080000;1270.000000;130;2.500000;275.150000;266.320000;52;0;0;0;8;8;1750;0;3;/;0.000000;mq;274.150000;mq;283.150000;0.380000;mq;mq;3100.000000;mq;mq;271.750000;7;0;0;2;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;19990101080000;1600.000000;0;0.000000;274.150000;269.290000;70;0;0;0;7;7;800;5;3;/;0.000000;mq;273.650000;mq;276.150000;0.210000;mq;mq;3100.000000;mq;mq;272.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;mq;mq;
07879;19990101080000;1630.000000;310;2.500000;275.150000;mq;mq;0;7;0;2;0;2250;0;0;2;mq;mq;mq;mq;mq;0.090000;mq;mq;3104.000000;mq;mq;272.450000;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
