numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20060701070000;790.000000;0;0.000000;285.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;284.950000;mq;298.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20060701070000;1160.000000;90;1.000000;288.850000;285.030000;78;0;0;0;0;0;mq;0;0;0;0.000000;mq;285.950000;mq;297.050000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20060701070000;1020.000000;0;0.000000;284.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;281.350000;mq;297.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20060701070000;970.000000;0;0.000000;292.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;287.150000;mq;298.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07583;20060701070000;3200.000000;0;0.000000;276.750000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;276.650000;mq;281.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07584;20060701070000;1738.000000;0;0.000000;285.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;282.150000;mq;295.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20060701070000;1270.000000;0;0.000000;286.850000;285.900000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;285.050000;mq;298.550000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20060701070000;1810.000000;0;0.000000;285.150000;mq;mq;0;0;0;1;1;800;2;0;0;0.000000;284.150000;mq;297.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20060701070000;1310.000000;0;0.000000;289.850000;283.010000;64;0;0;0;2;2;1750;2;0;0;0.000000;mq;285.750000;mq;304.150000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20060701070000;1860.000000;90;2.600000;287.650000;282.870000;73;0;0;0;2;0;mq;0;0;0;0.000000;mq;284.650000;mq;295.350000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20060701070000;1327.000000;220;2.600000;289.150000;282.350000;64;0;0;0;3;0;1750;0;0;2;0.000000;mq;285.150000;mq;294.150000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20060701070000;1850.000000;0;0.000000;290.150000;mq;mq;0;0;0;1;1;800;2;0;0;0.000000;282.150000;mq;296.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20060701070000;1554.000000;0;0.000000;290.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;283.150000;mq;298.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20060701070000;1610.000000;0;0.000000;289.750000;283.380000;66;0;0;0;3;3;1750;2;0;0;0.000000;mq;280.550000;mq;298.350000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20060701070000;2880.000000;270;1.000000;mq;mq;mq;0;9;0;1;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20060701070000;1380.000000;0;0.000000;285.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;283.150000;mq;298.150000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20060701070000;636.000000;0;0.000000;287.650000;mq;mq;45;0;0;9;9;mq;/;/;/;0.000000;287.150000;mq;302.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07746;20060701070000;1600.000000;0;0.000000;291.150000;283.020000;59;0;0;0;0;0;mq;0;0;0;0.000000;mq;287.150000;mq;296.650000;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20060701070000;1270.000000;0;0.000000;289.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;285.650000;mq;295.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20060701070000;1070.000000;0;0.000000;287.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;283.150000;mq;298.650000;mq;0.000000;0.000000;-10;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
