numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07893;19970201080000;1775.000000;0;0.000000;267.950000;259.860000;53;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.750000;mq;275.950000;0.950000;mq;mq;3100.000000;mq;mq;261.950000;1;0;0;0;0;0;0;0;1;360;2.000000;1.250000;0.000000;mq;8;8;0;2;mq;
07894;19970201080000;1350.000000;180;1.000000;271.450000;258.980000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.850000;mq;281.850000;0.560000;mq;mq;3100.000000;mq;mq;264.250000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;2;mq;
07895;19970201080000;1990.000000;0;0.000000;269.150000;248.280000;18;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;272.450000;0.970000;mq;mq;3100.000000;mq;mq;262.350000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;7;0;2;mq;
07896;19970201080000;1416.000000;0;0.000000;265.540000;263.320000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.650000;mq;276.540000;0.440000;mq;mq;3100.000000;mq;mq;262.540000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;7;8;0;mq;300.000000;
07897;19970201080000;1500.000000;0;0.000000;273.150000;258.400000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;277.650000;1.100000;mq;mq;3100.000000;mq;mq;261.540000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19970201080000;1104.000000;0;0.000000;267.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;281.950000;0.500000;mq;mq;3100.000000;mq;mq;263.850000;8;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19970201080000;2060.000000;90;1.000000;267.750000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;273.650000;1.070000;mq;mq;3100.000000;mq;mq;263.950000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;mq;mq;
07901;19970201080000;210.000000;0;0.000000;271.650000;253.670000;24;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;280.150000;0.780000;mq;mq;3100.000000;mq;mq;265.350000;8;0;0;0;0;0;0;0;2;0;0.000000;1.800000;0.000000;mq;7;6;0;2;mq;
07904;19970201080000;2086.000000;0;0.000000;265.250000;254.280000;41;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.450000;mq;276.750000;0.980000;mq;mq;3100.000000;mq;mq;258.950000;8;0;0;0;0;0;0;0;2;310;3.000000;mq;mq;mq;8;8;mq;mq;mq;
07907;19970201080000;1595.000000;270;1.000000;273.250000;255.990000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.950000;mq;277.750000;0.630000;mq;mq;3100.000000;mq;mq;263.650000;7;0;7;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;7;0;2;mq;
07909;19970201080000;1700.000000;360;2.500000;275.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;280.150000;0.940000;mq;mq;3100.000000;mq;mq;267.450000;7;0;7;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07911;19970201080000;1620.000000;0;0.000000;270.350000;257.990000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;279.650000;1.080000;mq;mq;3100.000000;mq;mq;260.850000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;8;mq;mq;mq;
07912;19970201080000;1707.000000;0;0.000000;261.250000;255.440000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.850000;mq;272.150000;0.890000;mq;mq;3100.000000;mq;mq;263.650000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07913;19970201080000;2325.000000;180;1.000000;268.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;271.150000;1.160000;mq;mq;3100.000000;mq;mq;271.850000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;4;4;0;mq;mq;
07916;19970201080000;1620.000000;40;2.500000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;278.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19970201080000;1270.000000;0;0.000000;265.250000;263.900000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.250000;mq;282.350000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;19970201080000;1850.000000;360;5.100000;274.650000;258.930000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;278.750000;1.040000;mq;mq;3100.000000;mq;mq;265.650000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;19970201080000;1720.000000;130;2.000000;272.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;275.650000;0.890000;mq;mq;3100.000000;mq;mq;265.540000;8;0;7;0;0;0;0;0;2;40;11.000000;0.720000;0.000000;mq;7;7;mq;mq;mq;
07921;19970201080000;1600.000000;0;0.000000;270.250000;259.690000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.750000;mq;276.040000;1.480000;mq;mq;3100.000000;mq;mq;265.750000;7;0;0;0;0;0;0;0;2;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07923;19970201080000;1600.000000;0;0.000000;271.540000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.040000;mq;281.450000;0.350000;mq;mq;3100.000000;mq;mq;267.040000;8;0;0;0;0;0;0;0;3;0;0.000000;2.700000;0.000000;mq;mq;mq;mq;mq;mq;
07924;19970201080000;2500.000000;0;0.000000;271.150000;253.720000;25;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.750000;mq;272.150000;1.600000;mq;mq;3100.000000;mq;mq;262.350000;0;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;8;8;0;1;180.000000;
07925;19970201080000;1900.000000;0;0.000000;272.150000;249.450000;16;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.040000;mq;278.150000;1.220000;mq;mq;3100.000000;mq;mq;263.750000;7;0;0;0;0;0;0;0;2;360;3.000000;1.730000;0.000000;mq;mq;mq;mq;mq;mq;
07926;19970201080000;2030.000000;0;0.000000;272.540000;252.320000;20;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.650000;mq;275.350000;2.200000;mq;mq;3100.000000;mq;mq;261.650000;1;0;0;0;0;0;0;0;2;mq;mq;mq;0.000000;mq;8;8;0;1;120.000000;
07928;19970201080000;1550.000000;360;2.500000;275.150000;263.570000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.650000;mq;278.150000;0.880000;mq;mq;3100.000000;mq;mq;267.750000;8;0;7;0;0;0;0;0;2;360;10.000000;1.350000;0.000000;mq;mq;mq;mq;1;320.000000;
07929;19970201080000;1850.000000;0;0.000000;267.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.650000;mq;275.150000;0.780000;mq;mq;3100.000000;mq;mq;263.650000;7;0;0;0;0;0;0;0;2;0;0.000000;2.090000;0.000000;mq;mq;mq;mq;mq;mq;
07931;19970201080000;1640.000000;0;0.000000;269.040000;259.660000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.450000;mq;281.040000;0.510000;mq;mq;3100.000000;mq;mq;261.650000;7;0;mq;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19970201080000;1900.000000;40;1.000000;269.650000;264.600000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;276.150000;1.220000;mq;mq;3100.000000;mq;mq;263.150000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07935;19970201080000;2040.000000;0;2.000000;270.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.350000;mq;276.750000;0.900000;mq;mq;3100.000000;mq;mq;263.350000;7;mq;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;19970201080000;1600.000000;90;2.500000;268.750000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.250000;mq;278.040000;1.130000;mq;mq;3100.000000;mq;mq;266.950000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;19970201080000;2007.000000;0;0.000000;266.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;279.150000;1.570000;mq;mq;3100.000000;mq;mq;261.650000;7;0;0;0;0;0;0;0;2;0;0.000000;2.610000;0.000000;mq;mq;mq;mq;mq;mq;
07940;19970201080000;2050.000000;0;0.000000;267.540000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;277.150000;1.930000;mq;mq;3100.000000;mq;mq;263.150000;0;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07941;19970201080000;1670.000000;310;2.500000;267.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;275.150000;1.100000;mq;mq;3100.000000;mq;mq;259.450000;1;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;19970201080000;1650.000000;0;0.000000;268.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;274.150000;1.600000;mq;mq;3100.000000;mq;mq;265.150000;0;0;0;0;0;0;0;0;2;0;0.000000;1.920000;0.000000;mq;mq;mq;mq;mq;mq;
07943;19970201080000;1650.000000;0;0.000000;275.850000;275.710000;99;45;6;4;9;9;mq;/;/;/;11.300000;mq;273.150000;mq;275.850000;0.000000;mq;mq;3100.000000;mq;mq;273.040000;5;0;mq;mq;0;0;0;0;1;mq;mq;mq;mq;mq;6;6;0;mq;mq;
07945;19970201080000;1270.000000;0;0.000000;269.540000;264.870000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.750000;mq;282.040000;0.650000;mq;mq;3100.000000;mq;mq;266.040000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;19970201080000;1450.000000;0;0.000000;275.450000;mq;mq;45;6;6;9;9;mq;/;/;/;25.000000;mq;275.150000;mq;279.950000;0.170000;mq;mq;3100.000000;mq;mq;270.150000;5;0;mq;mq;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;19970201080000;2000.000000;0;0.000000;273.650000;272.800000;94;45;mq;0;9;9;mq;/;/;/;0.000000;mq;273.150000;mq;280.650000;0.650000;mq;mq;3100.000000;mq;mq;272.350000;6;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;1;340.000000;
07950;19970201080000;1400.000000;0;0.000000;276.150000;275.570000;96;60;6;mq;8;8;800;5;/;/;4.600000;mq;275.650000;mq;283.150000;0.050000;mq;mq;3100.000000;mq;mq;272.750000;5;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;0;mq;mq;
07952;19970201080000;1850.000000;0;0.000000;274.150000;273.440000;95;0;6;0;7;7;800;0;1;/;0.900000;mq;274.150000;mq;280.150000;0.780000;mq;mq;3100.000000;mq;mq;272.850000;5;0;mq;mq;0;0;0;0;2;0;0.000000;2.700000;0.000000;mq;6;6;0;mq;mq;
07953;19970201080000;1800.000000;220;2.500000;275.250000;274.970000;98;0;6;0;8;8;250;5;/;/;3.900000;mq;275.150000;mq;280.150000;0.430000;mq;mq;3100.000000;mq;mq;273.040000;6;0;3;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;19970201080000;1840.000000;0;0.000000;273.850000;272.400000;90;45;6;0;9;9;mq;/;/;/;0.500000;mq;273.150000;mq;283.150000;0.800000;mq;mq;3100.000000;mq;mq;269.150000;6;0;mq;mq;0;0;0;0;2;0;0.000000;3.500000;0.000000;mq;mq;mq;mq;mq;mq;
07957;19970201080000;1720.000000;0;0.000000;275.150000;274.290000;94;61;6;0;8;8;1250;5;/;/;1.500000;mq;275.150000;mq;283.150000;0.350000;mq;mq;3100.000000;mq;mq;273.150000;5;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;mq;mq;
07958;19970201080000;1509.000000;220;0.500000;276.150000;274.980000;92;61;6;0;8;8;450;5;/;/;6.000000;mq;276.150000;mq;282.150000;0.150000;mq;mq;3100.000000;mq;mq;272.750000;5;0;5;0;0;0;0;0;1;220;1.000000;0.150000;0.000000;mq;6;6;0;1;460.000000;
07959;19970201080000;1860.000000;0;0.000000;273.150000;272.450000;95;0;6;0;8;8;150;5;/;/;0.200000;mq;273.150000;mq;280.150000;0.800000;mq;mq;3100.000000;mq;mq;273.040000;6;0;0;mq;9;7;6;4;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19970201080000;1745.000000;200;1.500000;274.650000;274.510000;99;63;7;6;9;9;mq;/;/;/;0.300000;mq;274.150000;mq;281.150000;0.350000;mq;mq;3100.000000;mq;mq;272.250000;6;0;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;1;400.000000;
07965;19970201080000;1500.000000;0;0.000000;276.650000;276.510000;99;61;0;0;9;8;450;6;/;/;0.500000;mq;275.150000;mq;284.150000;0.150000;mq;mq;3100.000000;mq;mq;273.040000;6;0;6;0;0;0;0;0;2;0;0.000000;1.170000;0.000000;mq;mq;mq;mq;mq;mq;
07966;19970201080000;1000.000000;310;2.500000;276.650000;276.510000;99;60;0;0;7;7;1250;5;/;/;0.900000;mq;276.150000;mq;286.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07967;19970201080000;1600.000000;0;0.000000;277.150000;277.010000;99;60;0;0;8;8;150;6;/;/;0.700000;mq;277.150000;mq;281.150000;0.240000;mq;mq;3100.000000;mq;mq;272.150000;5;0;1;0;0;0;0;0;1;0;0.000000;mq;0.000000;mq;6;6;0;mq;mq;
07968;19970201080000;1600.000000;0;0.000000;277.150000;276.570000;96;0;6;0;8;8;450;5;/;/;0.800000;mq;271.150000;mq;281.650000;0.250000;mq;mq;3100.000000;mq;mq;272.750000;5;0;0;0;0;0;0;0;2;0;0.000000;1.900000;0.000000;mq;6;3;0;2;mq;
07970;19970201080000;1780.000000;0;0.000000;275.150000;271.190000;75;0;0;0;8;8;250;5;/;/;0.000000;mq;273.650000;mq;280.150000;0.200000;mq;mq;3100.000000;mq;mq;273.040000;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07971;19970201080000;1520.000000;0;0.000000;277.150000;mq;mq;0;0;0;8;8;450;5;/;/;0.000000;275.650000;mq;284.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;19970201080000;2080.000000;0;0.000000;273.150000;271.710000;90;0;0;0;7;7;2250;0;7;0;0.000000;mq;273.150000;mq;281.150000;0.400000;mq;mq;3100.000000;mq;mq;268.150000;5;0;1;0;0;0;0;0;2;0;0.000000;1.010000;0.000000;mq;mq;mq;mq;mq;mq;
