numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07895;20120301065000;1970.000000;0;0.000000;275.950000;270.230000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.950000;mq;284.250000;1.650000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;2;mq;2;mq;
07898;20120301074000;1080.000000;0;0.000000;273.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.650000;mq;284.650000;0.790000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07904;20120301070000;2080.000000;0;0.000000;273.650000;266.340000;58;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.050000;mq;283.850000;1.350000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;mq;mq;
07917;20120301070000;1281.000000;0;0.000000;272.550000;268.840000;76;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.950000;mq;288.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20120301065000;1665.000000;90;1.000000;277.850000;268.310000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.550000;mq;289.650000;0.090000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;9;mq;mq;mq;
07945;20120301073000;1270.000000;0;0.000000;276.750000;269.020000;57;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.850000;mq;294.350000;0.100000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07962;20120301070000;680.000000;0;0.000000;274.150000;272.390000;88;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20120301070000;1000.000000;0;0.000000;278.050000;273.040000;70;0;0;0;1;1;3500;0;3;0;0.000000;mq;278.050000;mq;289.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20120301073000;1600.000000;0;0.000000;278.350000;270.040000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.350000;mq;284.550000;0.140000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;0.910000;0.000000;mq;6;6;mq;mq;mq;
07970;20120301074500;1789.000000;0;0.000000;276.650000;266.390000;47;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;282.650000;0.700000;0.000000;-99;768.000000;3100.000000;mq;267.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07973;20120301070000;1500.000000;0;0.000000;276.150000;266.740000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.750000;mq;284.550000;0.280000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07974;20120301073000;1500.000000;0;0.000000;274.850000;266.040000;52;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.850000;mq;286.950000;0.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07861;20120301074500;1635.000000;180;6.000000;281.750000;268.570000;39;0;0;0;0;0;mq;0;0;0;0.000000;mq;279.750000;mq;286.750000;1.780000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;180;3.000000;mq;mq;mq;6;3;mq;2;mq;
07876;20120301064000;1270.000000;0;0.000000;277.050000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.100000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07887;20120301074500;1500.000000;90;2.000000;281.550000;270.000000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.550000;mq;286.150000;1.250000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;2.000000;0.000000;mq;6;4;mq;2;mq;
07608;20120301073000;1327.000000;0;0.000000;278.150000;271.470000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;281.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07897;20120301073500;1870.000000;0;0.000000;277.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.350000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;2;290;2.000000;mq;mq;mq;7;7;mq;2;mq;
07729;20120301080000;636.000000;0;0.000000;271.450000;270.180000;91;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.350000;mq;292.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;20120301080000;1740.000000;0;0.000000;276.150000;263.860000;40;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;286.150000;0.540000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;0.700000;0.000000;mq;7;6;mq;2;mq;
07715;20120301085900;2125.000000;0;0.000000;283.550000;269.840000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.550000;mq;286.750000;0.900000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;4;mq;2;220.000000;
07935;20120301081100;2060.000000;0;0.000000;280.250000;268.510000;43;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.850000;mq;287.750000;0.200000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07730;20120301083000;1500.000000;0;0.000000;277.450000;267.940000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.050000;mq;281.950000;0.500000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07927;20120301083600;2100.000000;90;2.000000;279.350000;266.070000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.950000;mq;284.950000;0.200000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;130;4.000000;mq;mq;mq;6;6;mq;1;480.000000;
07929;20120301081500;1855.000000;0;0.000000;279.150000;265.550000;37;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.750000;mq;284.350000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;130;2.000000;mq;mq;mq;7;6;mq;mq;mq;
07941;20120301080000;1670.000000;0;0.000000;277.550000;273.140000;73;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.550000;mq;286.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07871;20120301070000;1150.000000;180;5.000000;277.050000;272.080000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;281.150000;0.570000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.450000;0.000000;mq;7;6;mq;2;mq;
07980;20120301084000;2127.000000;0;0.000000;278.550000;270.230000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.550000;mq;280.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07902;20120301075000;2000.000000;0;0.000000;280.050000;269.510000;47;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.550000;mq;284.750000;1.850000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;130;5.000000;mq;mq;mq;7;7;mq;2;mq;
07393;20120301080000;2190.000000;360;3.000000;280.550000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;3.580000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;360;1.000000;1.300000;0.000000;mq;6;3;mq;mq;mq;
07913;20120301073000;2320.000000;0;0.000000;276.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;283.150000;1.400000;0.000000;-99;768.000000;3100.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07458;20120301071300;1160.000000;0;0.000000;277.050000;272.270000;71;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.350000;mq;284.850000;0.650000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;130;5.000000;1.630000;0.000000;mq;7;mq;mq;2;mq;
07498;20120301073000;1850.000000;0;0.000000;274.350000;268.900000;67;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.050000;mq;281.750000;1.200000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07566;20120301071500;1795.000000;0;0.000000;274.950000;270.440000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.550000;mq;285.650000;1.080000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07870;20120301080000;1650.000000;0;0.000000;285.150000;270.160000;35;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.750000;mq;288.150000;1.050000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07881;20120301080000;2590.000000;40;3.000000;276.550000;266.020000;46;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.850000;mq;283.550000;1.030000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;2;90;4.000000;mq;mq;mq;7;4;mq;2;mq;
07959;20120301074500;1860.000000;0;0.000000;277.950000;268.400000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.050000;mq;281.650000;0.860000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;3;mq;2;mq;
07960;20120301080000;1590.000000;0;0.000000;275.650000;270.340000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.850000;mq;283.650000;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;7;mq;2;mq;
07965;20120301074000;1460.000000;0;0.000000;276.450000;266.480000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.250000;mq;285.550000;0.310000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07815;20120301074500;2450.000000;0;0.000000;275.150000;270.250000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;282.150000;1.480000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07911;20120301074000;1620.000000;0;0.000000;276.550000;268.360000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.150000;mq;279.850000;1.650000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;4;mq;mq;mq;
07986;20120301073000;1623.000000;40;1.000000;280.450000;271.750000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.250000;mq;283.650000;0.300000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07894;20120301072000;1350.000000;220;1.000000;277.150000;268.680000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;281.950000;1.010000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07896;20120301073000;1416.000000;0;0.000000;273.550000;271.950000;89;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.050000;mq;285.750000;1.280000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07912;20120301070000;1707.000000;0;0.000000;271.650000;268.650000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.950000;mq;284.650000;0.980000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07916;20120301075500;1620.000000;40;2.000000;280.850000;270.810000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.850000;mq;285.150000;0.950000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07882;20120301080000;1390.000000;0;0.000000;284.150000;272.670000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.350000;mq;286.150000;0.440000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.200000;0.000000;mq;6;7;mq;2;mq;
07901;20120301070000;1870.000000;0;0.000000;279.650000;269.140000;47;0;0;0;1;0;8000;0;0;2;0.000000;mq;277.650000;mq;285.250000;1.850000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;3.100000;0.000000;mq;6;6;mq;2;mq;
07907;20120301080000;1585.000000;180;2.000000;281.650000;272.870000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.150000;mq;285.150000;0.940000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07890;20120301090000;2200.000000;130;1.000000;277.650000;269.630000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.550000;mq;283.650000;1.880000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;130;5.000000;mq;mq;mq;6;4;mq;2;mq;
07720;20120301081500;2880.000000;mq;mq;mq;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20120301081500;1380.000000;130;2.000000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20120301073500;1756.000000;130;5.000000;284.550000;268.010000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.550000;mq;287.350000;1.630000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.500000;0.000000;mq;7;6;mq;2;mq;
07919;20120301074000;2100.000000;0;0.000000;280.050000;271.630000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.950000;mq;284.150000;0.650000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07923;20120301082400;1895.000000;0;0.000000;278.350000;269.550000;53;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.750000;mq;286.450000;0.480000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07925;20120301070000;1905.000000;0;0.000000;280.650000;268.560000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;286.850000;0.640000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.070000;0.000000;mq;7;6;mq;1;mq;
07926;20120301075000;2185.000000;0;0.000000;278.250000;268.680000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.950000;mq;285.950000;1.300000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;1.350000;0.000000;mq;7;7;mq;2;mq;
07928;20120301080000;1550.000000;0;0.000000;283.350000;271.640000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.650000;mq;283.650000;1.450000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;130;5.000000;mq;mq;mq;6;3;mq;1;250.000000;
07967;20120301080900;1590.000000;0;0.000000;276.250000;269.460000;61;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.450000;mq;283.850000;0.380000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;7;6;mq;2;mq;
07580;20120301080000;1260.000000;180;2.000000;281.150000;272.660000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;286.150000;0.470000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07893;20120301075000;1780.000000;0;0.000000;279.250000;271.370000;57;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.250000;mq;286.150000;1.510000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.870000;0.000000;mq;7;6;mq;2;mq;
07900;20120301072000;2040.000000;0;0.000000;275.950000;268.270000;57;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.650000;mq;284.550000;2.100000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;4;mq;2;mq;
07903;20120301083000;1400.000000;0;0.000000;282.050000;267.410000;35;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.850000;mq;284.050000;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;1.100000;0.000000;mq;mq;mq;mq;mq;mq;
07950;20120301080000;1600.000000;0;0.000000;279.350000;267.690000;43;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.450000;mq;286.350000;0.900000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07953;20120301080400;1800.000000;220;1.000000;276.950000;266.380000;46;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.550000;mq;280.750000;0.920000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;6;3;mq;1;270.000000;
07957;20120301083000;1740.000000;130;1.000000;276.250000;269.240000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;279.750000;0.750000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;1;350.000000;
07971;20120301073000;1415.000000;130;2.000000;274.650000;269.190000;67;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.450000;mq;285.650000;0.500000;0.000000;-99;768.000000;3100.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07589;20120301081000;1570.000000;0;0.000000;283.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;287.650000;0.780000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;1;mq;
07595;20120301083500;1915.000000;0;0.000000;282.750000;268.770000;37;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.850000;mq;285.650000;0.990000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;5;mq;1;140.000000;
07804;20120301083000;1500.000000;90;2.000000;283.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;220;2.000000;1.400000;0.000000;mq;0;0;0;mq;mq;
07886;20120301083000;1720.000000;130;3.000000;283.950000;270.890000;40;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.550000;mq;287.850000;1.400000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;3;130;10.000000;mq;mq;mq;6;6;mq;1;290.000000;
07976;20120301083000;1530.000000;0;0.000000;278.850000;257.600000;20;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;281.150000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;1;280.000000;
07456;20120301083000;2180.000000;0;0.000000;281.150000;266.230000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;286.150000;0.750000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;7;6;mq;2;mq;
07592;20120301081500;1810.000000;0;0.000000;278.150000;275.840000;85;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.650000;mq;288.150000;mq;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07863;20120301083000;2000.000000;0;0.000000;279.150000;275.060000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;285.650000;0.870000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
