numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07484;20150101064500;1018.000000;0;0.000000;267.550000;266.880000;95;0;0;0;8;8;150;6;/;/;0.000000;mq;266.150000;mq;270.650000;0.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20150101074000;1570.000000;0;0.000000;268.150000;263.530000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;268.650000;0.190000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20150101065800;1115.000000;0;0.000000;271.650000;262.820000;51;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.550000;mq;277.550000;0.170000;0.000000;-99;768.000000;3100.000000;mq;267.050000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;200.000000;
07971;20150101070000;1415.000000;0;0.000000;271.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.050000;mq;272.250000;0.550000;0.000000;-99;768.000000;3100.000000;mq;265.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07973;20150101073000;1500.000000;0;0.000000;277.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.550000;0.000000;-99;768.000000;3100.000000;mq;265.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;240.000000;
07590;20150101071000;1270.000000;0;0.000000;265.550000;263.470000;85;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.550000;mq;268.950000;0.220000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07599;20150101073200;1240.000000;0;0.000000;264.150000;262.530000;88;0;3;0;0;0;mq;0;0;0;0.000000;mq;263.550000;mq;268.250000;0.170000;0.000000;-99;768.000000;3100.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07901;20150101070000;1870.000000;0;0.000000;272.050000;263.190000;51;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.650000;mq;274.550000;0.450000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;0.800000;0.000000;mq;3;3;mq;1;120.000000;
07904;20150101063000;2080.000000;0;0.000000;265.650000;261.980000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.650000;mq;269.650000;0.400000;0.000000;-99;768.000000;3100.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07931;20150101065500;1665.000000;90;2.000000;266.650000;262.080000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;277.450000;0.100000;0.000000;-99;768.000000;3100.000000;mq;264.650000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07939;20150101071000;1860.000000;90;2.000000;265.150000;262.310000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;273.150000;0.400000;0.000000;-99;768.000000;3100.000000;mq;265.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;2.000000;0.640000;0.000000;mq;mq;mq;mq;mq;mq;
07941;20150101073500;1670.000000;0;0.000000;267.950000;264.380000;76;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.550000;mq;277.150000;0.100000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20150101070000;1270.000000;0;0.000000;264.650000;261.010000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.950000;mq;274.550000;0.250000;0.000000;-99;768.000000;3100.000000;mq;263.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07895;20150101064500;1970.000000;0;0.000000;269.150000;263.340000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.350000;mq;269.650000;0.460000;0.000000;-99;768.000000;3100.000000;mq;265.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;1;mq;1;100.000000;
07458;20150101071500;1160.000000;0;0.000000;266.450000;265.510000;93;0;4;0;8;8;150;5;/;/;0.000000;mq;265.850000;mq;269.450000;0.300000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;3;0;0.000000;0.440000;0.000000;mq;mq;mq;mq;1;mq;
07566;20150101080000;1795.000000;0;0.000000;266.150000;261.960000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.150000;mq;267.150000;0.330000;0.000000;-99;768.000000;3100.000000;mq;265.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;0;140.000000;
07696;20150101083000;1850.000000;360;2.000000;271.650000;265.520000;63;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.850000;mq;279.150000;0.100000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20150101074000;1756.000000;0;0.000000;271.550000;263.910000;56;0;4;0;0;0;mq;0;0;0;0.000000;mq;262.450000;mq;271.550000;0.440000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;8;1;mq;mq;mq;mq;3;360;5.000000;0.300000;0.000000;mq;4;4;mq;1;mq;
07729;20150101080000;636.000000;0;0.000000;263.050000;262.130000;93;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.750000;mq;278.250000;0.040000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;4;mq;mq;mq;
07870;20150101075000;1650.000000;0;0.000000;265.750000;264.250000;89;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.050000;mq;268.150000;0.390000;0.000000;-99;768.000000;3100.000000;mq;264.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;120.000000;
07871;20150101074500;1150.000000;0;0.000000;265.750000;264.250000;89;0;0;0;8;8;150;6;/;/;0.000000;mq;265.750000;mq;269.150000;0.400000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;mq;mq;mq;mq;mq;3;180;2.000000;0.500000;0.000000;mq;8;3;mq;0;130.000000;
07875;20150101075000;1860.000000;360;2.000000;269.150000;260.250000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;272.150000;0.530000;0.000000;-99;768.000000;3100.000000;mq;262.550000;mq;0;8;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;4;mq;1;150.000000;
07878;20150101073000;1600.000000;0;0.000000;267.750000;mq;mq;0;4;0;0;0;mq;0;0;0;0.000000;mq;262.850000;mq;270.750000;0.300000;0.000000;-99;768.000000;3100.000000;mq;268.250000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;4;8;mq;1;100.000000;
07887;20150101075500;1500.000000;0;0.000000;269.050000;267.650000;90;0;4;0;0;0;mq;0;0;0;0.000000;mq;264.950000;mq;269.250000;0.500000;0.000000;-99;768.000000;3100.000000;mq;267.550000;mq;0;5;0;mq;mq;mq;mq;3;0;0.000000;0.500000;0.000000;mq;1;2;mq;1;120.000000;
07888;20150101073000;1800.000000;0;0.000000;271.250000;262.930000;53;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.350000;mq;273.350000;0.480000;0.000000;-99;768.000000;3100.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;100.000000;
07890;20150101080000;2200.000000;0;0.000000;272.250000;263.130000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.650000;mq;272.350000;0.800000;0.000000;-99;768.000000;3100.000000;mq;263.350000;mq;0;0;0;mq;mq;mq;mq;3;360;2.000000;mq;mq;mq;2;3;mq;1;170.000000;
07893;20150101075000;1780.000000;0;0.000000;267.650000;266.410000;91;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.650000;mq;268.450000;0.490000;0.000000;-99;768.000000;3100.000000;mq;261.950000;mq;0;0;0;mq;mq;mq;mq;3;40;1.000000;0.880000;0.000000;mq;8;3;mq;1;80.000000;
07959;20150101074500;1860.000000;0;0.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.350000;0.000000;-99;768.000000;3100.000000;mq;262.850000;mq;0;0;0;mq;mq;mq;mq;3;220;10.000000;mq;mq;mq;3;3;mq;1;240.000000;
07456;20150101082500;2180.000000;0;0.000000;273.150000;262.340000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.650000;mq;273.150000;0.550000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;3;mq;1;160.000000;
07582;20150101083000;1350.000000;0;0.000000;264.650000;260.850000;74;0;4;7;0;0;mq;0;0;0;0.300000;mq;263.250000;mq;267.650000;0.400000;0.010000;-99;768.000000;3101.000000;mq;265.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;1;mq;2;mq;
07933;20150101074700;1908.000000;0;0.000000;264.750000;259.340000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.850000;mq;276.550000;0.150000;0.000000;-99;768.000000;3100.000000;mq;264.050000;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;2;mq;0;60.000000;
07962;20150101075000;680.000000;0;0.000000;266.150000;265.620000;96;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.550000;mq;273.750000;0.150000;0.000000;-99;768.000000;3100.000000;mq;268.050000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;20150101072000;2040.000000;0;0.000000;270.450000;263.760000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;270.750000;0.300000;0.000000;-99;768.000000;3100.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;120.000000;
07912;20150101070000;1707.000000;0;0.000000;263.650000;261.300000;83;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.050000;mq;266.250000;0.330000;0.000000;-99;768.000000;3100.000000;mq;260.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07970;20150101080400;1789.000000;0;0.000000;272.150000;254.100000;24;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.050000;mq;275.050000;0.650000;0.000000;-99;768.000000;3100.000000;mq;264.750000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07972;20150101074000;1740.000000;0;0.000000;271.550000;253.090000;23;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.950000;mq;274.950000;0.680000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;1;mq;mq;mq;mq;3;0;0.000000;0.580000;0.000000;mq;2;3;mq;1;150.000000;
07697;20150101083000;1554.000000;0;0.000000;271.150000;267.660000;77;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;278.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07885;20150101081500;1610.000000;0;0.000000;269.450000;268.050000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;270.050000;0.450000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;3;mq;1;180.000000;
07881;20150101080000;2590.000000;0;0.000000;272.150000;257.130000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.150000;mq;272.150000;0.760000;0.000000;-99;768.000000;3100.000000;mq;262.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;1;110.000000;
