numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07720;20000301070000;2880.000000;mq;mq;mq;mq;mq;70;7;0;9;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20000301070000;1380.000000;310;7.700000;277.650000;mq;mq;0;0;0;6;mq;mq;/;/;/;0.000000;276.150000;mq;284.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07456;20000301080000;2180.000000;270;7.700000;268.650000;267.550000;92;73;7;4;9;9;mq;/;/;/;5.000000;mq;268.650000;mq;273.150000;1.410000;mq;mq;3116.000000;mq;mq;269.950000;2;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;1;0;0;140.000000;
07457;20000301080000;790.000000;180;2.500000;276.350000;mq;mq;61;6;0;8;2;1750;5;7;/;16.300000;276.150000;mq;279.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20000301080000;1160.000000;mq;mq;mq;mq;mq;69;7;6;mq;mq;mq;/;/;/;26.500000;mq;mq;mq;mq;0.420000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20000301080000;1020.000000;0;0.000000;276.150000;mq;mq;63;6;mq;8;mq;450;/;/;/;18.000000;276.150000;mq;281.150000;mq;0.050000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20000301080000;970.000000;130;3.000000;276.150000;mq;mq;69;6;0;8;8;450;0;2;/;42.000000;276.150000;mq;279.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20000301080000;1850.000000;0;0.000000;271.850000;271.010000;94;73;7;7;9;9;mq;/;/;/;24.000000;mq;269.650000;mq;277.150000;1.650000;mq;mq;3140.000000;mq;mq;272.040000;2;0;mq;mq;2;3;9;9;4;mq;mq;mq;mq;mq;1;1;0;mq;mq;
07499;20000301080000;1050.000000;mq;mq;mq;mq;mq;71;7;6;mq;mq;mq;/;/;/;18.000000;mq;mq;mq;mq;0.300000;mq;mq;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07566;20000301080000;1795.000000;0;0.000000;271.650000;270.370000;91;73;7;7;8;8;800;6;/;/;7.300000;mq;271.650000;mq;275.150000;1.170000;mq;mq;3118.000000;mq;mq;271.150000;0;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07567;20000301080000;2100.000000;0;0.000000;270.650000;mq;mq;75;7;4;9;9;mq;/;/;/;20.000000;mq;269.150000;mq;274.650000;1.660000;mq;mq;3123.000000;mq;mq;270.450000;0;0;mq;mq;2;3;4;9;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20000301080000;1570.000000;0;0.000000;273.150000;mq;mq;73;7;4;9;9;mq;/;/;/;18.700000;mq;273.150000;mq;278.150000;0.800000;mq;mq;3125.000000;mq;mq;273.150000;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20000301080000;1336.000000;100;2.000000;273.250000;272.690000;96;71;7;6;8;6;20;6;2;/;14.800000;mq;273.150000;mq;278.540000;0.050000;mq;mq;3105.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20000301080000;1860.000000;220;5.100000;270.150000;270.010000;99;73;7;7;9;9;mq;/;/;/;14.300000;mq;267.350000;mq;274.540000;0.410000;mq;mq;3116.000000;mq;mq;272.150000;2;0;mq;mq;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20000301080000;1327.000000;0;0.000000;275.650000;275.510000;99;61;0;6;8;6;800;5;7;/;1.500000;mq;275.650000;mq;280.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20000301080000;1850.000000;0;0.000000;271.150000;mq;mq;73;7;0;9;9;mq;/;/;/;18.500000;mq;271.150000;mq;273.150000;0.220000;mq;mq;3122.000000;mq;mq;272.250000;0;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20000301080000;1550.000000;0;0.000000;273.150000;mq;mq;0;7;0;9;9;mq;/;/;/;2.500000;mq;271.150000;mq;277.150000;0.020000;mq;mq;3102.000000;mq;mq;273.150000;0;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07709;20000301080000;1610.000000;0;0.000000;271.850000;271.290000;96;71;7;7;8;8;70;6;/;/;11.700000;mq;271.650000;mq;276.750000;0.250000;mq;mq;3115.000000;mq;mq;271.950000;0;0;0;mq;0;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20000301080000;1753.000000;180;2.000000;271.650000;271.100000;96;73;7;4;9;9;mq;/;/;/;8.500000;mq;271.150000;mq;275.150000;1.950000;mq;mq;3134.000000;mq;mq;272.950000;2;0;mq;3;2;4;2;6;3;mq;mq;mq;mq;mq;mq;mq;mq;0;88.000000;
07812;20000301080000;1165.000000;0;0.000000;273.750000;273.610000;99;73;7;6;8;3;250;2;2;/;44.300000;mq;272.650000;mq;278.150000;0.550000;mq;mq;3114.000000;mq;mq;273.040000;2;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;0;185.000000;
07818;20000301080000;1250.000000;180;2.500000;274.150000;mq;mq;69;6;0;8;8;450;5;/;/;26.300000;mq;274.150000;mq;279.150000;0.350000;mq;mq;3100.000000;mq;mq;273.150000;5;0;0;7;mq;mq;mq;mq;mq;180;15.000000;1.200000;0.200000;mq;mq;mq;mq;mq;mq;
07856;20000301080000;1640.000000;0;0.000000;272.950000;mq;mq;75;7;7;8;8;800;0;2;/;20.000000;mq;272.950000;mq;276.650000;1.400000;mq;mq;3125.000000;mq;mq;272.040000;2;0;mq;mq;7;6;9;9;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20000301080000;1850.000000;0;0.000000;271.150000;271.010000;99;73;7;4;9;9;mq;/;/;/;mq;mq;270.950000;mq;274.040000;2.500000;mq;mq;3135.000000;mq;mq;271.950000;0;0;mq;mq;2;1;3;9;3;mq;mq;mq;mq;mq;mq;mq;mq;0;148.000000;
07861;20000301080000;1715.000000;mq;mq;mq;mq;mq;73;7;0;mq;mq;mq;/;/;/;15.900000;mq;mq;mq;mq;1.660000;mq;mq;3120.000000;mq;mq;mq;mq;mq;mq;mq;2;3;2;9;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20000301080000;1750.000000;0;0.000000;272.650000;271.510000;92;73;7;0;9;9;mq;/;/;/;18.800000;mq;272.650000;mq;275.150000;1.040000;mq;mq;3118.000000;mq;mq;273.150000;2;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07872;20000301080000;1345.000000;0;0.000000;273.150000;273.010000;99;75;7;6;9;9;mq;/;/;/;17.000000;mq;271.150000;mq;282.650000;1.000000;mq;mq;3118.000000;mq;mq;272.350000;2;0;mq;mq;2;2;mq;1;4;270;25.000000;mq;0.200000;mq;mq;mq;mq;mq;mq;
07873;20000301080000;1470.000000;0;0.000000;272.540000;mq;mq;73;7;0;8;8;70;0;2;/;34.600000;mq;271.850000;mq;276.150000;1.570000;mq;mq;3136.000000;mq;mq;272.350000;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20000301080000;1860.000000;0;0.000000;272.650000;272.370000;98;73;7;7;9;9;mq;/;/;/;28.700000;mq;271.150000;mq;275.650000;1.670000;mq;mq;3128.000000;mq;mq;270.950000;0;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;0;0;80.000000;
07876;20000301080000;1270.000000;0;0.000000;273.650000;273.510000;99;75;7;6;8;8;70;6;/;/;48.300000;mq;273.150000;mq;277.150000;1.330000;mq;mq;3128.000000;mq;mq;272.850000;2;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;20000301080000;1600.000000;220;2.500000;273.650000;273.370000;98;73;7;7;9;9;mq;/;/;/;24.300000;mq;273.150000;mq;277.650000;1.040000;mq;mq;3130.000000;mq;mq;mq;2;0;mq;mq;0;0;0;0;3;mq;mq;mq;mq;mq;1;2;0;1;90.000000;
07879;20000301080000;1630.000000;0;0.000000;271.150000;mq;mq;73;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.650000;mq;mq;3125.000000;mq;mq;273.150000;2;mq;mq;mq;mq;mq;mq;mq;3;220;30.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07881;20000301080000;2590.000000;180;10.200000;268.150000;mq;mq;73;7;4;9;9;mq;/;/;/;16.200000;mq;mq;mq;mq;1.980000;mq;mq;3125.000000;mq;mq;267.350000;3;0;mq;7;mq;mq;mq;mq;3;220;30.000000;mq;mq;mq;2;1;0;0;110.000000;
07882;20000301080000;1400.000000;220;3.600000;273.450000;mq;mq;73;7;7;8;8;250;5;/;/;22.000000;mq;273.450000;mq;277.350000;0.670000;mq;mq;3110.000000;mq;mq;272.650000;0;0;0;mq;1;1;2;8;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07884;20000301080000;1400.000000;40;7.700000;271.650000;271.510000;99;75;7;6;9;9;mq;/;/;/;56.200000;mq;271.150000;mq;275.650000;1.250000;mq;mq;3119.000000;mq;mq;273.040000;2;0;mq;0;mq;mq;mq;mq;mq;360;15.000000;1.290000;0.130000;mq;9;2;mq;mq;mq;
