numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07589;19990201080000;1570.000000;0;0.000000;257.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.150000;mq;267.150000;1.200000;mq;mq;3100.000000;mq;mq;258.150000;3;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19990201080000;1336.000000;100;1.000000;261.950000;256.670000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.040000;mq;272.650000;0.570000;mq;mq;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19990201080000;1860.000000;0;0.000000;260.750000;252.460000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.850000;mq;267.350000;0.580000;mq;mq;3100.000000;mq;mq;254.250000;2;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19990201080000;1327.000000;0;0.000000;263.150000;260.960000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.650000;mq;267.150000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;0;1;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;19990201080000;1850.000000;360;1.000000;261.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.150000;mq;267.150000;0.300000;mq;mq;3100.000000;mq;mq;266.650000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;19990201080000;1550.000000;180;2.500000;268.150000;mq;mq;0;0;0;4;0;2250;0;0;2;0.000000;mq;263.150000;mq;270.150000;0.700000;mq;mq;3100.000000;mq;mq;264.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;19990201080000;1753.000000;0;0.000000;264.150000;262.240000;86;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.150000;mq;264.150000;1.680000;mq;mq;3100.000000;mq;mq;258.150000;1;0;8;0;0;0;0;0;4;0;0.000000;mq;0.000000;mq;mq;mq;mq;1;170.000000;
07725;19990201080000;1420.000000;270;2.500000;266.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;266.150000;0.400000;mq;mq;3100.000000;mq;mq;269.150000;8;0;0;0;0;0;0;0;2;mq;mq;0.800000;0.000000;mq;7;7;mq;mq;mq;
07811;19990201080000;2350.000000;360;1.500000;265.650000;253.130000;36;0;0;0;1;1;1750;0;3;0;0.000000;mq;263.150000;mq;266.150000;0.350000;mq;mq;3100.000000;mq;mq;256.040000;4;0;9;mq;0;0;0;0;4;mq;mq;mq;mq;mq;3;3;0;1;360.000000;
07812;19990201080000;1165.000000;0;0.000000;257.150000;255.890000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;255.150000;mq;268.150000;0.850000;mq;mq;3100.000000;mq;mq;258.650000;0;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;1;135.000000;
07818;19990201080000;1250.000000;180;2.500000;259.150000;mq;mq;71;7;0;8;8;250;5;/;/;mq;mq;257.150000;mq;259.150000;0.760000;mq;mq;3102.000000;mq;mq;261.950000;0;0;mq;mq;mq;mq;mq;mq;4;mq;mq;1.700000;0.020000;mq;mq;mq;mq;mq;mq;
07856;19990201080000;1640.000000;40;2.500000;259.150000;257.040000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;264.650000;1.300000;mq;mq;3100.000000;mq;mq;255.650000;0;0;8;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;19990201080000;1850.000000;40;12.800000;266.950000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.150000;mq;mq;1.300000;mq;mq;3100.000000;mq;mq;262.950000;3;0;8;9;0;0;0;0;3;40;52.000000;1.700000;0.000000;mq;mq;mq;mq;mq;mq;
07870;19990201080000;1750.000000;0;0.000000;256.150000;247.720000;48;49;4;4;9;9;mq;/;/;/;0.000000;mq;251.150000;mq;263.150000;1.100000;mq;mq;3100.000000;mq;mq;257.950000;1;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;140.000000;
07872;19990201080000;1345.000000;0;0.000000;256.150000;254.640000;88;0;4;7;0;0;mq;0;0;0;0.200000;mq;254.150000;mq;270.150000;1.090000;mq;mq;3101.000000;mq;mq;252.750000;1;0;8;0;1;5;4;6;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07873;19990201080000;1470.000000;0;0.000000;259.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.650000;mq;268.650000;1.340000;mq;mq;3100.000000;mq;mq;255.250000;3;0;5;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;19990201080000;1860.000000;0;0.000000;262.150000;251.740000;42;0;0;0;1;0;8000;0;0;2;0.000000;mq;258.150000;mq;265.150000;1.110000;mq;mq;3100.000000;mq;mq;255.250000;3;0;6;0;0;0;0;0;3;mq;mq;mq;mq;mq;3;3;0;1;180.000000;
07876;19990201080000;1270.000000;0;0.000000;257.150000;256.150000;92;0;4;0;8;8;150;6;/;/;0.000000;mq;256.650000;mq;266.150000;1.040000;mq;mq;3100.000000;mq;mq;261.350000;0;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;19990201080000;1600.000000;0;0.000000;256.150000;253.520000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;255.650000;mq;267.150000;1.050000;mq;mq;3100.000000;mq;mq;260.350000;0;0;8;0;0;0;0;0;3;mq;mq;mq;mq;mq;4;3;0;1;150.000000;
07879;19990201080000;1630.000000;0;0.000000;255.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.150000;mq;mq;3100.000000;mq;mq;261.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19990201080000;2590.000000;90;2.500000;265.950000;252.030000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.350000;mq;265.950000;1.750000;mq;mq;3100.000000;mq;mq;257.650000;3;0;8;5;0;0;0;0;4;40;15.000000;2.200000;0.000000;mq;3;3;0;1;200.000000;
07882;19990201080000;1400.000000;0;0.000000;258.750000;mq;mq;71;7;0;8;8;450;5;/;/;0.600000;mq;mq;mq;mq;0.850000;mq;mq;3101.000000;mq;mq;265.040000;0;0;0;mq;1;5;3;2;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07884;19990201080000;1400.000000;0;0.000000;258.650000;258.400000;98;45;4;0;9;9;mq;/;/;/;0.000000;mq;254.650000;mq;266.650000;1.260000;mq;mq;3100.000000;mq;mq;260.450000;0;0;mq;0;mq;mq;mq;mq;mq;0;0.000000;1.250000;0.000000;mq;1;1;0;mq;mq;
07885;19990201080000;1610.000000;0;0.000000;259.150000;253.060000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.150000;mq;261.150000;1.000000;mq;mq;3100.000000;mq;mq;252.150000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07886;19990201080000;1020.000000;0;0.000000;262.150000;mq;mq;0;0;0;1;1;800;0;3;0;0.000000;mq;257.150000;mq;263.150000;1.300000;mq;mq;3100.000000;mq;mq;266.540000;0;0;8;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;19990201080000;1500.000000;90;2.500000;258.150000;257.010000;91;0;4;0;1;1;450;5;0;0;0.000000;mq;256.150000;mq;264.150000;1.100000;mq;mq;3100.000000;mq;mq;257.450000;3;0;5;0;5;6;2;4;3;mq;mq;1.300000;0.000000;mq;mq;mq;mq;2;mq;
07888;19990201080000;1500.000000;90;2.500000;262.540000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;268.350000;0.990000;mq;mq;3100.000000;mq;mq;255.450000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;3;3;0;1;120.000000;
07889;19990201080000;1840.000000;0;0.000000;263.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.650000;mq;265.150000;0.830000;mq;mq;3100.000000;mq;mq;258.150000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07890;19990201080000;2220.000000;0;0.000000;264.150000;247.230000;24;0;0;0;0;0;mq;0;0;0;0.000000;mq;251.150000;mq;264.150000;1.070000;mq;mq;3100.000000;mq;mq;253.150000;3;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;3;2;0;1;210.000000;
07891;19990201080000;1200.000000;0;0.000000;258.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.450000;mq;265.150000;1.150000;mq;mq;3100.000000;mq;mq;256.850000;0;0;0;0;0;0;0;0;4;0;0.000000;1.650000;0.000000;mq;mq;mq;mq;mq;mq;
07892;19990201080000;1700.000000;0;0.000000;252.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;250.150000;mq;257.150000;0.820000;mq;mq;3100.000000;mq;mq;257.150000;0;0;0;0;2;5;5;2;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19990201080000;1775.000000;0;0.000000;259.450000;256.590000;79;0;0;0;1;0;8000;0;0;2;0.000000;mq;252.850000;mq;260.950000;1.170000;mq;mq;3100.000000;mq;mq;254.150000;1;0;0;5;0;0;0;0;4;mq;mq;mq;mq;mq;8;4;mq;1;100.000000;
07894;19990201080000;1350.000000;0;0.000000;258.150000;255.170000;78;0;0;0;0;0;mq;0;0;0;0.000000;mq;255.150000;mq;267.650000;0.860000;mq;mq;3100.000000;mq;mq;257.540000;1;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;8;8;0;1;100.000000;
07895;19990201080000;1990.000000;0;0.000000;262.650000;248.750000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.650000;mq;262.650000;1.250000;mq;mq;3100.000000;mq;mq;254.750000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;2;0;1;80.000000;
07896;19990201080000;1416.000000;0;0.000000;255.650000;254.410000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;252.650000;mq;263.650000;1.000000;mq;mq;3100.000000;mq;mq;254.250000;0;0;0;0;5;1;2;3;4;mq;mq;mq;mq;mq;2;4;0;1;110.000000;
07897;19990201080000;1500.000000;0;0.000000;262.150000;251.460000;41;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.850000;mq;264.150000;1.600000;mq;mq;3100.000000;mq;mq;256.250000;0;0;2;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19990201080000;1104.000000;220;2.500000;258.650000;mq;mq;0;7;0;4;4;70;6;0;0;0.100000;mq;257.150000;mq;267.650000;0.850000;mq;mq;3102.000000;mq;mq;257.750000;1;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19990201080000;2060.000000;360;0.500000;260.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;252.750000;mq;262.150000;1.450000;mq;mq;3100.000000;mq;mq;259.040000;1;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;19990201080000;1900.000000;0;0.000000;263.650000;250.680000;34;0;0;0;1;0;8000;0;0;2;0.000000;mq;254.650000;mq;266.650000;1.300000;mq;mq;3100.000000;mq;mq;259.650000;0;0;0;0;0;0;0;0;3;0;0.000000;2.050000;0.000000;mq;1;1;mq;1;140.000000;
07902;19990201080000;1980.000000;0;0.000000;264.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;264.650000;0.500000;mq;mq;3100.000000;mq;mq;mq;0;0;mq;0;0;0;0;0;3;0;0.000000;mq;mq;mq;3;2;0;1;200.000000;
07903;19990201080000;1756.000000;0;0.000000;262.150000;mq;mq;0;7;0;2;2;1750;5;0;0;0.200000;mq;256.150000;mq;263.150000;1.200000;mq;mq;3101.000000;mq;mq;263.350000;0;0;0;0;0;0;0;0;4;0;0.000000;1.450000;0.010000;mq;mq;mq;mq;mq;mq;
07904;19990201080000;2086.000000;270;1.000000;256.150000;248.180000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;248.150000;mq;262.150000;1.250000;mq;mq;3100.000000;mq;mq;252.650000;1;0;0;0;1;5;4;7;4;mq;mq;mq;mq;mq;8;2;0;2;mq;
07907;19990201080000;1595.000000;270;1.000000;261.150000;251.870000;46;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.950000;mq;264.750000;0.800000;mq;mq;3100.000000;mq;mq;256.450000;1;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;1;8;mq;1;130.000000;
07908;19990201080000;1975.000000;220;3.000000;260.350000;249.550000;40;0;0;0;1;1;2250;0;3;0;0.000000;mq;253.150000;mq;263.150000;1.580000;mq;mq;3100.000000;mq;mq;257.540000;3;0;2;6;0;0;0;0;3;90;50.000000;1.380000;0.000000;mq;mq;mq;mq;mq;mq;
07909;19990201080000;1700.000000;360;2.500000;259.150000;mq;mq;0;7;4;1;0;8000;0;0;2;1.500000;mq;255.650000;mq;262.650000;1.450000;mq;mq;3102.000000;mq;mq;258.850000;1;0;8;5;0;0;0;0;4;mq;mq;mq;mq;mq;9;8;mq;1;130.000000;
07911;19990201080000;1620.000000;90;0.500000;256.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;253.650000;mq;265.150000;1.350000;mq;mq;3100.000000;mq;mq;254.150000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;8;8;0;1;90.000000;
07912;19990201080000;1707.000000;0;0.000000;253.950000;250.640000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;249.550000;mq;260.750000;0.720000;mq;mq;3100.000000;mq;mq;254.650000;0;0;0;1;0;0;0;0;3;mq;mq;mq;mq;mq;2;2;0;mq;mq;
07913;19990201080000;2325.000000;0;0.000000;265.150000;mq;mq;0;0;mq;0;0;mq;0;0;0;0.000000;mq;255.150000;mq;266.150000;1.830000;mq;mq;3100.000000;mq;mq;255.650000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07916;19990201080000;1620.000000;0;0.000000;260.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;255.150000;mq;271.150000;0.500000;mq;mq;3100.000000;mq;mq;262.540000;0;0;0;0;0;0;0;0;5;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19990201080000;1270.000000;0;0.000000;254.150000;252.920000;90;0;0;0;8;8;450;5;/;/;0.000000;mq;253.150000;mq;265.150000;0.450000;mq;mq;3100.000000;mq;mq;259.950000;7;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19990201080000;1477.000000;0;0.000000;254.450000;250.970000;74;0;0;0;0;0;mq;0;0;0;0.000000;mq;253.350000;mq;264.250000;0.700000;mq;mq;3100.000000;mq;mq;262.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;19990201080000;1850.000000;40;7.700000;269.450000;248.530000;18;0;0;0;1;0;8000;0;0;2;0.000000;mq;264.150000;mq;269.750000;0.100000;mq;mq;3100.000000;mq;mq;265.150000;3;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;19990201080000;1720.000000;0;0.000000;259.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.150000;mq;264.150000;0.410000;mq;mq;3100.000000;mq;mq;249.050000;3;0;8;0;0;0;0;0;4;360;2.000000;0.200000;0.000000;mq;3;3;0;2;mq;
07921;19990201080000;1600.000000;180;2.500000;264.040000;249.620000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.540000;mq;265.950000;0.550000;mq;mq;3100.000000;mq;mq;259.450000;0;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07923;19990201080000;1600.000000;90;2.500000;263.350000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.850000;mq;270.540000;0.180000;mq;mq;3100.000000;mq;mq;269.450000;0;0;0;0;0;0;0;0;3;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07924;19990201080000;2500.000000;0;0.000000;266.250000;247.010000;20;0;0;0;1;0;8000;0;0;2;0.000000;mq;259.650000;mq;267.650000;0.200000;mq;mq;3100.000000;mq;mq;263.040000;3;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;3;3;0;2;mq;
07926;19990201080000;2030.000000;0;0.000000;267.040000;240.290000;10;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.850000;mq;mq;0.750000;mq;mq;3100.000000;mq;mq;264.040000;3;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;3;3;0;1;120.000000;
07928;19990201080000;1550.000000;360;2.500000;265.650000;258.160000;55;0;0;0;1;0;8000;0;0;2;0.000000;mq;259.150000;mq;266.150000;1.150000;mq;mq;3100.000000;mq;mq;262.450000;0;0;8;0;0;0;0;0;3;360;10.000000;1.600000;0.000000;mq;mq;mq;mq;1;195.000000;
07929;19990201080000;1850.000000;0;0.000000;260.650000;252.130000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;254.150000;mq;mq;0.250000;mq;mq;3100.000000;mq;mq;265.350000;0;0;0;0;0;0;0;0;3;0;0.000000;0.400000;0.000000;mq;3;3;0;mq;mq;
07931;19990201080000;1640.000000;270;0.500000;262.540000;254.130000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.350000;mq;269.540000;0.200000;mq;mq;3100.000000;mq;mq;263.650000;0;0;mq;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19990201080000;1900.000000;0;0.000000;258.350000;250.670000;52;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.250000;mq;268.350000;0.270000;mq;mq;3100.000000;mq;mq;258.540000;0;0;0;1;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;19990201080000;1600.000000;90;3.000000;268.540000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.150000;mq;268.540000;0.430000;mq;mq;3100.000000;mq;mq;263.750000;0;0;0;2;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;19990201080000;2007.000000;360;2.500000;260.150000;mq;mq;0;0;0;3;3;1750;0;3;0;0.000000;mq;257.150000;mq;267.150000;0.630000;mq;mq;3100.000000;mq;mq;261.150000;3;0;0;0;0;0;0;0;2;360;5.000000;1.210000;0.000000;mq;mq;mq;mq;mq;mq;
07940;19990201080000;2050.000000;270;1.000000;267.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;260.650000;mq;269.150000;0.500000;mq;mq;3100.000000;mq;mq;257.650000;3;0;0;0;0;0;0;0;3;360;12.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07941;19990201080000;1670.000000;270;2.500000;262.150000;mq;mq;0;0;0;2;2;2250;0;3;0;0.000000;mq;258.650000;mq;269.150000;0.610000;mq;mq;3100.000000;mq;mq;253.950000;3;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;19990201080000;1650.000000;270;2.500000;262.150000;mq;mq;0;0;0;2;2;2250;0;3;0;0.000000;mq;258.650000;mq;269.150000;0.610000;mq;mq;3100.000000;mq;mq;253.950000;3;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07943;19990201080000;1650.000000;40;2.000000;265.150000;246.080000;20;0;0;0;1;1;1750;0;0;9;0.000000;mq;265.150000;mq;269.040000;0.300000;mq;mq;3100.000000;mq;mq;265.650000;9;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;6;6;0;1;320.000000;
07945;19990201080000;1270.000000;0;0.000000;261.150000;252.830000;50;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.650000;mq;271.850000;0.450000;mq;mq;3100.000000;mq;mq;259.950000;0;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07946;19990201080000;1450.000000;0;0.000000;261.650000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;260.150000;mq;269.150000;0.800000;mq;mq;3100.000000;mq;mq;264.540000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;19990201080000;1450.000000;0;0.000000;260.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;260.150000;mq;269.150000;0.450000;mq;mq;3100.000000;mq;mq;264.850000;9;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;19990201080000;2000.000000;360;6.100000;267.150000;240.370000;10;0;0;0;3;0;8000;0;0;2;0.000000;mq;258.150000;mq;269.150000;0.250000;mq;mq;3100.000000;mq;mq;264.350000;8;0;0;5;0;0;0;0;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07950;19990201080000;1400.000000;0;0.000000;268.150000;250.670000;24;0;0;0;2;0;8000;0;0;2;0.000000;mq;259.650000;mq;269.150000;0.580000;mq;mq;3100.000000;mq;mq;mq;9;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07952;19990201080000;1850.000000;40;1.500000;265.750000;245.440000;18;0;0;0;2;0;8000;0;0;2;0.000000;mq;258.650000;mq;268.150000;1.100000;mq;mq;3100.000000;mq;mq;261.750000;0;0;0;0;0;0;0;0;3;40;5.000000;mq;mq;mq;4;4;0;mq;mq;
07953;19990201080000;1800.000000;220;2.500000;266.950000;247.600000;20;0;0;0;1;0;8000;0;0;2;0.000000;mq;259.150000;mq;267.150000;0.900000;mq;mq;3100.000000;mq;mq;263.150000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;19990201080000;1840.000000;180;2.500000;266.150000;249.850000;26;0;0;0;1;0;8000;0;0;2;0.000000;mq;256.150000;mq;266.650000;0.980000;mq;mq;3100.000000;mq;mq;259.850000;8;0;0;0;0;0;0;0;2;180;10.000000;1.900000;0.000000;mq;mq;mq;mq;mq;mq;
07957;19990201080000;1720.000000;0;0.000000;265.650000;248.520000;24;0;0;0;3;0;2250;0;0;2;0.000000;mq;258.650000;mq;267.650000;0.700000;mq;mq;3100.000000;mq;mq;260.750000;1;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;4;4;0;mq;mq;
07958;19990201080000;1509.000000;0;0.000000;267.150000;246.610000;18;0;0;0;1;0;8000;0;0;2;0.000000;mq;257.650000;mq;270.150000;0.250000;mq;mq;3100.000000;mq;mq;263.650000;0;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07959;19990201080000;1860.000000;270;2.500000;263.950000;252.220000;38;0;0;0;1;0;8000;0;0;2;0.000000;mq;258.650000;mq;266.750000;0.630000;mq;mq;3100.000000;mq;mq;262.850000;0;0;0;0;7;1;6;2;2;90;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19990201080000;1745.000000;0;0.000000;263.650000;250.340000;33;0;0;0;2;0;8000;0;0;2;0.000000;mq;257.650000;mq;266.150000;0.800000;mq;mq;3100.000000;mq;mq;257.540000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
