numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20020501070000;790.000000;0;0.000000;282.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;275.650000;mq;291.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20020501070000;1160.000000;0;0.000000;280.150000;mq;mq;0;0;0;3;2;2250;0;3;2;0.000000;276.250000;mq;291.550000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20020501070000;1265.000000;0;0.000000;283.150000;281.590000;90;0;0;0;8;8;1250;5;/;/;0.000000;mq;275.550000;mq;292.650000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07592;20020501070000;1810.000000;0;0.000000;279.150000;mq;mq;0;0;0;7;mq;mq;/;/;/;0.000000;277.150000;mq;290.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;20020501070000;1336.000000;0;0.000000;279.950000;276.740000;80;60;6;0;7;7;1750;0;3;/;0.100000;mq;278.750000;mq;293.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;20020501070000;1860.000000;40;2.600000;277.450000;275.960000;90;0;0;0;9;9;mq;/;/;/;0.000000;mq;275.850000;mq;284.550000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20020501070000;1327.000000;0;0.000000;276.650000;mq;mq;45;6;0;9;9;mq;/;/;/;1.500000;276.150000;mq;291.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07720;20020501070000;2880.000000;mq;mq;mq;mq;mq;mq;mq;mq;8;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07726;20020501070000;1380.000000;350;2.600000;277.150000;mq;mq;45;mq;mq;8;mq;mq;/;/;/;0.000000;277.150000;mq;291.150000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20020501070000;1270.000000;0;0.000000;282.650000;mq;mq;0;0;0;5;4;1750;2;3;2;0.000000;275.150000;mq;290.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20020501070000;1104.000000;220;7.700000;278.150000;mq;mq;0;0;0;6;6;3500;0;7;0;0.000000;276.150000;mq;292.650000;mq;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07908;20020501070000;1975.000000;130;0.500000;277.350000;274.210000;80;0;0;0;3;0;8000;0;0;2;0.000000;mq;275.550000;mq;283.450000;0.860000;mq;mq;3100.000000;mq;mq;272.050000;8;0;0;0;0;0;0;0;1;180;20.000000;1.870000;0.000000;mq;mq;mq;mq;mq;mq;
07917;20020501070000;1270.000000;180;2.600000;283.250000;278.430000;72;0;0;0;8;8;800;5;/;/;0.000000;mq;271.550000;mq;293.550000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;20020501070000;1477.000000;0;0.000000;280.650000;277.060000;78;0;0;0;7;5;2250;5;3;0;0.000000;mq;273.950000;mq;291.750000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
