numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20180201061000;790.000000;0;0.000000;274.950000;mq;mq;63;6;0;8;8;450;6;/;/;13.400000;mq;274.450000;mq;281.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20180201070000;1025.000000;0;0.000000;mq;mq;mq;73;7;6;8;8;80;5;/;/;mq;mq;mq;mq;mq;0.440000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20180201070000;1270.000000;0;0.000000;272.350000;271.360000;93;70;7;0;8;8;450;5;/;/;6.800000;mq;270.350000;mq;280.950000;0.730000;0.150000;-99;768.000000;3115.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07711;20180201065000;1524.000000;0;0.000000;271.950000;270.060000;87;71;7;0;9;9;mq;/;/;/;5.200000;mq;271.950000;mq;283.750000;1.080000;0.070000;-99;768.000000;3107.000000;mq;271.550000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;6;mq;mq;mq;
07888;20180201062300;1800.000000;310;2.000000;270.850000;269.430000;90;71;7;3;9;9;mq;/;/;/;4.600000;mq;270.250000;mq;282.450000;1.400000;0.050000;-99;768.000000;3105.000000;mq;269.950000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;6;mq;2;mq;
07890;20180201071500;2200.000000;0;0.000000;268.150000;265.710000;83;71;7;0;9;9;mq;/;/;/;1.100000;mq;266.650000;mq;276.550000;2.480000;0.050000;-99;768.000000;3105.000000;mq;266.150000;mq;0;mq;mq;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;2;3;mq;2;mq;
07895;20180201064500;1970.000000;0;0.000000;270.150000;269.030000;92;70;7;3;9;9;mq;/;/;/;9.500000;mq;267.750000;mq;278.350000;2.280000;0.100000;-99;768.000000;3110.000000;mq;269.750000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;1;100.000000;
07896;20180201070000;1416.000000;0;0.000000;272.150000;269.140000;80;73;7;0;8;8;80;6;/;/;2.500000;mq;267.150000;mq;280.650000;1.070000;0.030000;-99;768.000000;3103.000000;mq;270.450000;mq;0;0;mq;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;1;4;mq;2;mq;
07898;20180201074000;1080.000000;220;7.000000;273.150000;mq;mq;71;7;6;8;4;80;6;2;/;16.600000;mq;267.650000;mq;279.150000;1.070000;0.130000;-99;768.000000;3113.000000;mq;273.050000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;mq;
07908;20180201061500;1970.000000;220;10.000000;270.850000;267.870000;80;71;7;0;9;9;mq;/;/;/;6.400000;mq;270.550000;mq;277.350000;2.700000;0.100000;-99;768.000000;3110.000000;mq;269.550000;mq;0;mq;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07909;20180201073000;1700.000000;0;0.000000;269.750000;269.340000;97;73;7;0;9;9;mq;/;/;/;18.600000;mq;269.750000;mq;280.250000;1.650000;0.250000;-99;768.000000;3125.000000;mq;271.650000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;mq;
