numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07715;20150201085900;2125.000000;0;0.000000;262.250000;259.930000;83;0;7;0;5;3;450;6;1;0;1.200000;mq;260.550000;mq;268.350000;0.600000;0.020000;-99;768.000000;3102.000000;mq;257.350000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;1;100.000000;
07697;20150201070000;1554.000000;0;0.000000;265.150000;257.010000;52;0;0;0;1;0;8000;0;0;2;0.000000;mq;259.150000;mq;275.150000;0.260000;0.000000;-99;768.000000;3100.000000;mq;259.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07929;20150201085900;1855.000000;0;0.000000;262.950000;258.870000;72;0;7;0;3;3;800;5;0;0;0.100000;mq;256.750000;mq;267.750000;0.450000;0.010000;-99;768.000000;3101.000000;mq;263.950000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07599;20150201081500;1240.000000;180;1.000000;267.450000;265.630000;87;71;7;0;8;8;mq;6;/;/;3.500000;mq;264.150000;mq;274.150000;0.480000;0.050000;-99;768.000000;3105.000000;mq;266.750000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07608;20150201081500;1327.000000;310;4.000000;268.150000;268.020000;99;73;7;4;9;9;mq;/;/;/;17.000000;mq;268.150000;mq;272.150000;1.200000;0.300000;-99;768.000000;3130.000000;mq;271.150000;mq;0;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20150201081500;636.000000;0;0.000000;273.650000;272.200000;90;70;7;0;8;8;80;9;/;/;24.000000;mq;273.050000;mq;275.750000;0.400000;0.240000;-99;768.000000;3124.000000;mq;273.150000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20150201075000;2100.000000;0;0.000000;262.050000;260.460000;88;71;7;0;9;9;mq;/;/;/;mq;mq;260.150000;mq;270.550000;0.950000;0.030000;-99;768.000000;3103.000000;mq;263.050000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;2;mq;
07921;20150201080500;1600.000000;0;0.000000;264.150000;259.850000;71;70;7;4;9;9;mq;/;/;/;0.200000;mq;261.150000;mq;270.350000;0.630000;0.010000;-99;768.000000;3101.000000;mq;266.350000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;0.010000;mq;1;1;mq;mq;mq;
07933;20150201072000;1908.000000;0;0.000000;257.150000;251.910000;64;0;0;0;6;6;250;2;/;/;0.000000;mq;255.750000;mq;273.850000;0.500000;0.000000;-99;768.000000;3100.000000;mq;253.350000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;100.000000;
07941;20150201073800;1670.000000;0;0.000000;267.350000;258.090000;48;0;0;0;4;0;8000;0;0;2;0.000000;mq;264.350000;mq;273.950000;0.300000;0.000000;-99;768.000000;3100.000000;mq;262.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;2;mq;mq;mq;
07962;20150201065000;680.000000;0;0.000000;272.850000;272.430000;97;71;7;0;8;8;450;6;/;/;10.000000;mq;272.850000;mq;276.750000;0.320000;0.130000;-99;768.000000;3113.000000;mq;272.450000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20150201075000;1000.000000;0;0.000000;271.250000;269.070000;85;70;7;0;8;8;150;6;/;/;39.900000;mq;271.150000;mq;274.950000;0.700000;0.350000;-99;768.000000;3135.000000;mq;270.650000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07920;20150201083000;1720.000000;0;0.000000;266.350000;264.550000;87;71;7;0;9;9;mq;/;/;/;13.000000;mq;264.050000;mq;270.250000;0.900000;0.190000;-99;768.000000;3119.000000;mq;267.350000;mq;0;mq;mq;mq;mq;mq;mq;4;310;8.000000;1.550000;0.150000;mq;1;1;mq;0;90.000000;
07488;20150201085500;1260.000000;0;0.000000;268.850000;268.170000;95;73;7;7;9;9;mq;/;/;/;mq;mq;266.750000;mq;271.850000;1.200000;0.350000;-99;768.000000;3135.000000;mq;269.850000;mq;0;mq;mq;mq;mq;mq;mq;4;40;10.000000;1.300000;0.300000;mq;1;1;mq;0;100.000000;
07726;20150201080000;1380.000000;mq;mq;mq;mq;mq;36;7;3;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.000000;0.200000;-99;768.000000;3120.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20150201062000;790.000000;0;0.000000;270.650000;mq;mq;73;7;0;8;8;250;6;/;/;6.800000;269.650000;mq;273.650000;mq;0.440000;0.110000;-99;768.000000;3111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20150201070000;1850.000000;80;2.000000;263.750000;261.840000;86;71;7;4;9;9;mq;/;/;/;5.900000;mq;256.450000;mq;267.150000;0.980000;0.090000;-99;768.000000;3109.000000;mq;264.850000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07499;20150201070000;1025.000000;mq;mq;mq;mq;mq;73;7;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.440000;0.070000;-99;768.000000;3107.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20150201053000;1270.000000;0;0.000000;265.950000;263.710000;84;70;7;0;9;9;mq;/;/;/;3.800000;mq;262.750000;mq;274.750000;0.650000;0.050000;-99;768.000000;3105.000000;mq;269.250000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20150201073000;1850.000000;360;6.000000;264.250000;258.090000;61;0;7;0;3;3;1250;0;3;0;0.100000;mq;263.250000;mq;274.550000;0.550000;0.010000;-99;768.000000;3101.000000;mq;264.850000;mq;0;0;5;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;1;120.000000;
07895;20150201064000;1970.000000;0;0.000000;263.150000;262.100000;92;71;7;0;9;9;mq;/;/;/;7.000000;mq;259.150000;mq;267.150000;1.050000;0.100000;-99;768.000000;3110.000000;mq;265.650000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;1;mq;0;130.000000;
07900;20150201071000;2040.000000;180;6.000000;263.750000;261.550000;84;73;7;7;8;8;mq;/;2;/;6.300000;mq;259.350000;mq;266.250000;0.890000;0.120000;-99;768.000000;3112.000000;mq;262.850000;mq;0;mq;4;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;60.000000;
07901;20150201070000;1870.000000;0;0.000000;264.050000;262.990000;92;73;7;4;9;9;mq;/;/;/;9.000000;mq;261.950000;mq;269.350000;1.250000;0.150000;-99;768.000000;3115.000000;mq;265.450000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;2;mq;0;60.000000;
07904;20150201063000;2080.000000;130;2.000000;262.150000;259.830000;83;71;7;mq;9;9;mq;/;/;/;4.000000;mq;253.650000;mq;266.650000;0.870000;0.070000;-99;768.000000;3107.000000;mq;264.150000;mq;0;mq;1;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07931;20150201070000;1665.000000;90;2.000000;260.750000;254.770000;61;0;0;0;5;1;2250;0;3;2;0.000000;mq;259.550000;mq;272.450000;0.350000;0.000000;-99;768.000000;3100.000000;mq;260.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07939;20150201071000;1860.000000;0;0.000000;257.650000;252.560000;65;0;0;0;1;1;2250;0;3;0;0.000000;mq;255.150000;mq;267.150000;0.780000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;0.000000;0.920000;0.000000;mq;mq;mq;mq;mq;mq;
07954;20150201065700;1115.000000;260;2.000000;270.150000;269.030000;92;71;7;4;9;9;mq;/;/;/;30.700000;mq;270.150000;mq;273.750000;0.940000;0.510000;-99;768.000000;3151.000000;mq;269.850000;mq;0;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;70.000000;
07968;20150201073000;1600.000000;310;14.000000;266.850000;mq;mq;73;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.800000;0.600000;-99;768.000000;3160.000000;mq;269.450000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;0;120.000000;
07973;20150201071000;1500.000000;220;2.000000;267.750000;267.080000;95;71;7;7;9;9;mq;/;/;/;30.000000;mq;267.750000;mq;270.750000;1.150000;0.300000;-99;768.000000;3130.000000;mq;269.250000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;9;mq;0;160.000000;
07582;20150201082000;1350.000000;0;0.000000;268.950000;265.850000;79;73;7;7;9;9;mq;/;/;/;13.000000;mq;265.250000;mq;271.450000;0.870000;0.180000;-99;768.000000;3118.000000;mq;266.550000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;70.000000;
07911;20150201080000;1620.000000;0;0.000000;266.650000;mq;mq;44;7;7;9;9;mq;/;/;/;4.900000;mq;258.150000;mq;268.150000;1.450000;0.150000;-99;768.000000;3115.000000;mq;266.950000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07922;20150201083000;2300.000000;310;10.000000;260.650000;260.400000;98;70;7;4;9;9;mq;/;/;/;3.300000;mq;257.150000;mq;266.650000;0.850000;0.050000;-99;768.000000;3105.000000;mq;263.050000;mq;0;mq;mq;mq;mq;mq;mq;4;310;10.000000;mq;mq;mq;1;2;mq;0;120.000000;
07725;20150201082200;1420.000000;270;7.000000;267.550000;267.150000;97;75;7;7;9;9;mq;/;/;/;mq;mq;267.550000;mq;270.350000;1.150000;0.250000;-99;768.000000;3125.000000;mq;268.650000;mq;0;mq;mq;mq;mq;mq;mq;5;mq;mq;mq;mq;mq;9;1;mq;0;170.000000;
07730;20150201090000;1500.000000;310;2.000000;267.150000;266.340000;94;73;7;7;9;9;mq;/;/;/;mq;mq;266.150000;mq;268.150000;1.400000;0.500000;-99;768.000000;3150.000000;mq;270.150000;mq;0;mq;mq;mq;mq;mq;mq;5;mq;mq;mq;mq;mq;1;2;mq;1;90.000000;
07971;20150201080000;1415.000000;310;2.000000;268.950000;268.950000;100;71;7;0;8;8;mq;5;/;/;25.100000;mq;268.950000;mq;273.150000;1.180000;0.350000;-99;768.000000;3135.000000;mq;268.750000;mq;0;mq;mq;mq;mq;mq;mq;5;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07972;20150201080000;1740.000000;310;14.000000;266.350000;265.680000;95;73;7;3;9;9;mq;/;/;/;mq;mq;265.850000;mq;270.050000;1.480000;0.310000;-99;768.000000;3131.000000;mq;268.750000;mq;0;mq;mq;mq;mq;mq;mq;5;310;7.000000;1.360000;0.000000;mq;1;2;mq;1;65.000000;
07975;20150201080000;1420.000000;320;10.000000;268.150000;266.910000;91;73;7;0;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.800000;0.300000;-99;768.000000;3130.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07886;20150201083000;1720.000000;40;2.000000;265.750000;264.950000;94;73;9;7;9;9;mq;/;/;/;20.900000;mq;264.150000;mq;268.550000;1.520000;0.550000;-99;768.000000;3155.000000;mq;267.250000;mq;0;mq;mq;mq;mq;mq;mq;4;40;25.000000;1.870000;0.600000;mq;9;2;mq;0;110.000000;
07863;20150201083000;2000.000000;270;3.000000;263.450000;262.670000;94;71;7;4;8;8;30;0;2;/;2.500000;mq;260.650000;mq;264.250000;0.820000;0.050000;-99;768.000000;3105.000000;mq;263.650000;mq;0;mq;4;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;2;mq;0;90.000000;
07454;20150201085000;1530.000000;mq;mq;mq;mq;mq;73;7;3;mq;mq;mq;/;/;/;13.000000;mq;mq;mq;mq;0.950000;0.190000;-99;768.000000;3119.000000;mq;266.450000;mq;0;mq;5;mq;mq;mq;mq;4;mq;mq;mq;0.100000;mq;1;9;mq;mq;mq;
07858;20150201090000;1765.000000;0;0.000000;264.950000;264.160000;94;75;7;4;9;9;mq;/;/;/;11.300000;mq;261.350000;mq;266.750000;2.000000;0.180000;-99;768.000000;3118.000000;mq;266.850000;mq;0;mq;mq;mq;mq;mq;mq;4;0;0.000000;3.000000;0.220000;mq;1;9;mq;0;55.000000;
07916;20150201094000;1620.000000;270;2.000000;266.450000;265.780000;95;73;7;4;9;9;mq;/;/;/;12.700000;mq;262.750000;mq;269.950000;1.000000;0.280000;-99;768.000000;3128.000000;mq;267.850000;mq;0;mq;8;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;0;75.000000;
07923;20150201100000;1895.000000;0;0.000000;264.650000;260.850000;74;70;7;0;7;5;150;6;3;0;1.000000;mq;259.650000;mq;270.450000;0.550000;0.010000;-99;768.000000;3101.000000;mq;265.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07925;20150201085000;1905.000000;360;2.000000;263.750000;261.100000;81;70;7;0;9;9;mq;/;/;/;1.500000;mq;262.050000;mq;269.350000;0.580000;0.030000;-99;768.000000;3103.000000;mq;263.950000;mq;0;mq;mq;mq;mq;mq;mq;4;360;5.000000;0.800000;0.030000;mq;1;1;mq;1;150.000000;
07926;20150201085900;2185.000000;360;7.000000;263.550000;260.590000;79;70;7;0;9;9;mq;/;/;/;mq;mq;260.950000;mq;268.050000;1.070000;0.020000;-99;768.000000;3102.000000;mq;263.550000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;160.000000;
07927;20150201085900;2100.000000;270;2.000000;263.150000;258.360000;68;70;7;0;7;6;mq;6;1;/;0.700000;mq;260.750000;mq;269.150000;1.210000;0.030000;-99;768.000000;3103.000000;mq;261.350000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;1;130.000000;
07985;20150201080000;1415.000000;260;10.000000;269.450000;mq;mq;86;7;7;7;7;150;2;/;/;9.100000;mq;268.650000;mq;273.550000;0.350000;0.050000;-99;768.000000;3105.000000;mq;270.950000;mq;0;mq;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;3;mq;mq;mq;
07989;20150201083000;1670.000000;240;5.000000;267.450000;266.070000;90;86;7;7;6;6;250;2;0;2;mq;mq;266.250000;mq;271.750000;0.400000;0.100000;-99;768.000000;3110.000000;mq;266.150000;mq;0;mq;4;mq;mq;mq;mq;3;220;7.000000;0.700000;0.150000;mq;9;9;mq;mq;mq;
07878;20150201125500;1600.000000;310;5.000000;266.950000;263.070000;74;75;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.860000;0.170000;-50;750.000000;3117.000000;mq;267.150000;mq;0;mq;mq;mq;mq;mq;mq;4;310;10.000000;mq;mq;mq;1;1;mq;1;60.000000;
07942;20150201124500;1910.000000;0;0.000000;265.650000;259.220000;60;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.450000;0.000000;-50;750.000000;3100.000000;mq;263.050000;mq;0;0;0;mq;mq;mq;mq;3;360;6.000000;mq;0.000000;mq;3;4;mq;1;100.000000;
07917;20150201135900;1281.000000;360;2.000000;268.950000;266.340000;82;71;7;0;8;8;30;0;2;/;mq;mq;mq;mq;mq;0.500000;0.020000;-50;750.000000;3102.000000;mq;mq;mq;mq;0;5;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20150201121500;1850.000000;350;2.000000;266.750000;262.880000;74;70;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.000000;0.040000;-50;750.000000;3104.000000;mq;270.450000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07815;20150201130000;2350.000000;310;2.000000;263.350000;259.590000;74;73;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.380000;0.040000;-50;750.000000;3104.000000;mq;264.350000;mq;0;mq;mq;mq;mq;mq;mq;4;270;15.000000;mq;mq;mq;1;1;mq;0;40.000000;
07885;20150201121000;1610.000000;270;2.000000;266.850000;266.040000;94;73;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.000000;0.060000;-50;750.000000;3106.000000;mq;266.650000;mq;0;mq;4;mq;mq;mq;mq;4;mq;mq;1.200000;0.000000;mq;9;2;mq;0;80.000000;
07888;20150201121500;1800.000000;270;2.000000;266.850000;265.900000;93;73;7;7;8;8;mq;5;/;/;mq;mq;mq;mq;mq;1.250000;0.080000;-50;750.000000;3108.000000;mq;265.750000;mq;0;mq;mq;mq;mq;mq;mq;4;270;10.000000;mq;mq;mq;1;1;mq;1;120.000000;
07889;20150201123000;1800.000000;0;0.000000;265.150000;260.100000;67;71;7;7;8;8;30;6;/;/;mq;mq;mq;mq;mq;0.650000;0.090000;-50;750.000000;3109.000000;mq;267.650000;mq;0;mq;5;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07892;20150201120000;1700.000000;310;2.000000;266.550000;264.600000;86;71;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.920000;0.060000;-50;750.000000;3106.000000;mq;267.450000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;0;60.000000;
07893;20150201114500;1780.000000;0;0.000000;265.550000;264.480000;92;73;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.130000;0.100000;-50;750.000000;3110.000000;mq;265.850000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;9;mq;0;60.000000;
07895;20150201124500;1970.000000;310;15.000000;263.650000;262.320000;90;71;7;3;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.120000;0.100000;-50;750.000000;3110.000000;mq;267.350000;mq;0;mq;1;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;1;mq;1;120.000000;
07896;20150201124000;1416.000000;0;0.000000;268.150000;266.770000;90;71;7;7;8;8;150;0;2;/;mq;mq;mq;mq;mq;0.870000;0.130000;-50;750.000000;3113.000000;mq;267.650000;mq;0;0;mq;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;1;1;mq;0;100.000000;
07900;20150201120000;2040.000000;150;5.000000;265.150000;261.660000;76;70;7;3;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.920000;0.050000;-50;750.000000;3105.000000;mq;265.550000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;1;100.000000;
07901;20150201113000;1870.000000;0;0.000000;266.050000;265.110000;93;73;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.250000;0.020000;-50;750.000000;3102.000000;mq;266.250000;mq;0;mq;mq;mq;mq;mq;mq;4;270;3.000000;mq;mq;mq;1;2;mq;1;80.000000;
07904;20150201123000;2080.000000;130;7.000000;264.650000;258.870000;63;71;7;3;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.890000;0.010000;-50;750.000000;3101.000000;mq;266.650000;mq;0;mq;4;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07912;20150201120000;1707.000000;0;0.000000;266.750000;265.090000;88;73;7;0;8;8;80;5;2;/;mq;mq;mq;mq;mq;0.630000;0.070000;-50;750.000000;3107.000000;mq;269.650000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;70.000000;
07922;20150201124500;2300.000000;310;5.000000;263.150000;262.890000;98;70;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.880000;0.030000;-50;750.000000;3103.000000;mq;264.850000;mq;0;mq;mq;mq;mq;mq;mq;4;310;7.000000;mq;mq;mq;1;2;mq;0;120.000000;
